File_Name,Mat,No.,ID,Qn,Q,SOH,Pt,SOC,SOCR,source_file,source_dir,label,sheet,pulse_width_ms,pulse_ms
LMO_C_24_B_34_SOC_5-75_Part_1-1_ID_A170528511010802219.xlsx,LMO,34,A170528511010802219,24,18.8606,0.7858583333333334,0.03,50,0.4999458333333333,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_35_SOC_5-75_Part_1-1_ID_A170528511010800172.xlsx,LMO,35,A170528511010800172,24,19.0839,0.7951625,0.03,50,0.4999500000000001,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_36_SOC_5-75_Part_1-1_ID_A170527511010800659.xlsx,LMO,36,A170527511010800659,24,19.5733,0.8155541666666667,0.03,50,0.4999916666666668,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_37_SOC_5-75_Part_1-1_ID_A170530525010800543.xlsx,LMO,37,A170530525010800543,24,19.2445,0.8018541666666666,0.03,50,0.499979166666667,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_38_SOC_5-75_Part_1-1_ID_A170527511010800648.xlsx,LMO,38,A170527511010800648,24,19.0826,0.7951083333333333,0.03,50,0.5005624999999998,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_39_SOC_5-75_Part_1-1_ID_A170530525010800530.xlsx,LMO,39,A170530525010800530,24,19.2083,0.8003458333333334,0.03,50,0.5003916666666668,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_3_SOC_5-75_Part_1-1_ID_A170530525010800538.xlsx,LMO,3,A170530525010800538,24,19.5333,0.8138875,0.03,50,0.5000916666666664,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_40_SOC_5-75_Part_1-1_ID_A170531525010801026.xlsx,LMO,40,A170531525010801026,24,19.0723,0.7946791666666666,0.03,50,0.4997166666666663,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_41_SOC_5-75_Part_1-1_ID_A170531525010800996.xlsx,LMO,41,A170531525010800996,24,19.155,0.7981250000000001,0.03,50,0.5003291666666666,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_42_SOC_5-75_Part_1-1_ID_A170526511010800410.xlsx,LMO,42,A170526511010800410,24,19.5278,0.8136583333333333,0.03,50,0.499875,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_43_SOC_5-70_Part_1-1_ID_A170527511010800601.xlsx,LMO,43,A170527511010800601,24,17.4957,0.7289875,0.03,50,0.4997583333333331,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_44_SOC_5-75_Part_1-1_ID_A170525507010800198.xlsx,LMO,44,A170525507010800198,24,19.813,0.8255416666666666,0.03,50,0.4999458333333333,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_45_SOC_5-75_Part_1-1_ID_A170528511010800300.xlsx,LMO,45,A170528511010800300,24,18.7459,0.7810791666666667,0.03,50,0.4995666666666663,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_46_SOC_5-90_Part_1-2_ID_A170614530020800581.xlsx,LMO,46,A170614530020800581,24,25.6282,1.067841666666667,0.03,50,0.5003708333333332,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_47_SOC_5-90_Part_1-2_ID_A170606528030800345.xlsx,LMO,47,A170606528030800345,24,25.3068,1.05445,0.03,50,0.5002333333333334,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_48_SOC_5-90_Part_1-2_ID_A170606528030800753.xlsx,LMO,48,A170606528030800753,24,25.5706,1.065441666666667,0.03,50,0.499695833333333,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_49_SOC_5-90_Part_1-2_ID_A170606528030800466.xlsx,LMO,49,A170606528030800466,24,25.4548,1.060616666666667,0.03,50,0.5004208333333332,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_4_SOC_5-60_Part_1-1_ID_A170529511010800045.xlsx,LMO,4,A170529511010800045,24,16.0953,0.6706375000000001,0.03,50,0.5001458333333336,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_50_SOC_5-70_Part_1-1_ID_A170523507010800997.xlsx,LMO,50,A170523507010800997,24,18.2484,0.76035,0.03,50,0.4996374999999996,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_51_SOC_5-75_Part_1-1_ID_A170525507010800584.xlsx,LMO,51,A170525507010800584,24,19.5697,0.8154041666666667,0.03,50,0.499870833333333,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_52_SOC_5-75_Part_1-1_ID_A170526511010800392.xlsx,LMO,52,A170526511010800392,24,19.2421,0.8017541666666667,0.03,50,0.4999999999999998,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_53_SOC_5-75_Part_1-1_ID_A170526511010800391.xlsx,LMO,53,A170526511010800391,24,18.7207,0.7800291666666667,0.03,50,0.5000458333333332,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_54_SOC_5-75_Part_1-1_ID_A170530525010800427.xlsx,LMO,54,A170530525010800427,24,19.1354,0.7973083333333334,0.03,50,0.5002666666666667,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_55_SOC_5-70_Part_1-1_ID_A170530511010800032.xlsx,LMO,55,A170530511010800032,24,19.011,0.792125,0.03,50,0.4999291666666669,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_56_SOC_5-75_Part_1-1_ID_A170528511010802353.xlsx,LMO,56,A170528511010802353,24,18.8171,0.7840458333333333,0.03,50,0.5006666666666669,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_57_SOC_5-70_Part_1-1_ID_A170528511010800479.xlsx,LMO,57,A170528511010800479,24,17.6884,0.7370166666666668,0.03,50,0.5003374999999998,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_58_SOC_5-75_Part_1-1_ID_A170530525010800442.xlsx,LMO,58,A170530525010800442,24,19.338,0.8057500000000001,0.03,50,0.5,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_59_SOC_5-75_Part_1-1_ID_A170526511010800799.xlsx,LMO,59,A170526511010800799,24,19.0859,0.7952458333333333,0.03,50,0.4999916666666666,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_5_SOC_5-75_Part_1-1_ID_A170530525010800026.xlsx,LMO,5,A170530525010800026,24,19.2046,0.8001916666666666,0.03,50,0.5000666666666663,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_60_SOC_5-70_Part_1-1_ID_A170527511010801495.xlsx,LMO,60,A170527511010801495,24,17.6606,0.7358583333333333,0.03,50,0.5001958333333333,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_61_SOC_5-65_Part_1-1_ID_A170530525010800449.xlsx,LMO,61,A170530525010800449,24,17.3786,0.7241083333333332,0.03,50,0.5000333333333334,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_62_SOC_5-75_Part_1-1_ID_A170530525010800526.xlsx,LMO,62,A170530525010800526,24,19.348,0.8061666666666666,0.03,50,0.5000916666666665,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_63_SOC_5-75_Part_1-1_ID_A170530525010800281.xlsx,LMO,63,A170530525010800281,24,19.2246,0.801025,0.03,50,0.4999083333333332,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_64_SOC_5-65_Part_1-1_ID_A170529511010800051.xlsx,LMO,64,A170529511010800051,24,17.4246,0.726025,0.03,50,0.4999458333333333,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_6_SOC_5-75_Part_1-1_ID_A170528511010800015.xlsx,LMO,6,A170528511010800015,24,18.6846,0.778525,0.03,50,0.5000125000000001,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_7_SOC_5-70_Part_1-1_ID_A170529511010800365.xlsx,LMO,7,A170529511010800365,24,18.4666,0.7694416666666667,0.03,50,0.4999583333333331,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_8_SOC_5-75_Part_1-1_ID_A170530525010800525.xlsx,LMO,8,A170530525010800525,24,19.4593,0.8108041666666667,0.03,50,0.4998874999999998,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_24_B_9_SOC_5-75_Part_1-1_ID_A170530525010800490.xlsx,LMO,9,A170530525010800490,24,19.5226,0.8134416666666667,0.03,50,0.5001749999999999,LMO_24Ah_W_30.xlsx,24Ah LMO,LMO_24Ah,SOC50,30,30
LMO_C_25_B_100_SOC_5-60_Part_1-1_ID_515092904916.xlsx,LMO,100,515092904916,25,16.9888,0.679552,0.03,50,0.499988,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_101_SOC_5-50_Part_1-1_ID_515092901207.xlsx,LMO,101,515092901207,25,14.0409,0.561636,0.03,50,0.4528199999999999,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_104_SOC_5-70_Part_1-1_ID_515093000076.xlsx,LMO,104,515093000076,25,19.4159,0.776636,0.03,50,0.499968,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_107_SOC_5-70_Part_1-1_ID_515100100832.xlsx,LMO,107,515100100832,25,19.3201,0.772804,0.03,50,0.499964,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_109_SOC_5-85_Part_1-1_ID_515092905216.xlsx,LMO,109,515092905216,25,23.3228,0.9329120000000001,0.03,50,0.5,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_110_SOC_5-80_Part_1-1_ID_515093005020.xlsx,LMO,110,515093005020,25,22.3456,0.8938240000000001,0.03,50,0.49996,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_112_SOC_5-65_Part_1-1_ID_515100102992.xlsx,LMO,112,515100102992,25,18.2109,0.728436,0.03,50,0.5,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_113_SOC_5-70_Part_1-1_ID_515093005302.xlsx,LMO,113,515093005302,25,18.9334,0.757336,0.03,50,0.5,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_116_SOC_5-80_Part_1-1_ID_515093000439.xlsx,LMO,116,515093000439,25,21.5017,0.8600679999999999,0.03,50,0.5,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_118_SOC_5-65_Part_1-1_ID_515093001936.xlsx,LMO,118,515093001936,25,18.9621,0.7584839999999999,0.03,50,0.5,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_122_SOC_5-85_Part_1-1_ID_515092905212.xlsx,LMO,122,515092905212,25,23.2886,0.9315439999999999,0.03,50,0.49996,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_124_SOC_5-70_Part_1-1_ID_515092905281.xlsx,LMO,124,515092905281,25,19.8908,0.7956319999999999,0.03,50,0.5,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_125_SOC_5-65_Part_1-1_ID_515093002457.xlsx,LMO,125,515093002457,25,18.8036,0.7521439999999999,0.03,50,0.49998,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_127_SOC_5-70_Part_1-1_ID_515093001000.xlsx,LMO,127,515093001000,25,20.033,0.80132,0.03,50,0.5,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_129_SOC_5-80_Part_1-1_ID_514091418304.xlsx,LMO,129,514091418304,25,22.2327,0.8893080000000001,0.03,50,0.5,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_131_SOC_5-55_Part_1-1_ID_516020603556.xlsx,LMO,131,516020603556,25,16.4273,0.657092,0.03,50,0.5,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_137_SOC_5-75_Part_1-1_ID_515093004482.xlsx,LMO,137,515093004482,25,21.4503,0.858012,0.03,50,0.49996,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_138_SOC_5-50_Part_1-1_ID_515093001444.xlsx,LMO,138,515093001444,25,15.2856,0.611424,0.03,50,0.4958360000000001,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_139_SOC_5-80_Part_1-1_ID_515093004235.xlsx,LMO,139,515093004235,25,22.1683,0.886732,0.03,50,0.4999640000000001,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_141_SOC_5-80_Part_1-1_ID_515093000036.xlsx,LMO,141,515093000036,25,21.7671,0.870684,0.03,50,0.49996,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_148_SOC_5-50_Part_1-1_ID_515092300265.xlsx,LMO,148,515092300265,25,14.8115,0.59246,0.03,50,0.4811600000000001,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_149_SOC_5-75_Part_1-1_ID_515092904978.xlsx,LMO,149,515092904978,25,21.1531,0.846124,0.03,50,0.49996,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_150_SOC_5-60_Part_1-1_ID_515093001940.xlsx,LMO,150,515093001940,25,16.6386,0.665544,0.03,50,0.5000399999999999,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_151_SOC_5-55_Part_1-1_ID_515093000874.xlsx,LMO,151,515093000874,25,16.1749,0.646996,0.03,50,0.499976,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_152_SOC_5-70_Part_1-1_ID_515092904019.xlsx,LMO,152,515092904019,25,19.7083,0.788332,0.03,50,0.4999720000000001,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_154_SOC_5-60_Part_1-1_ID_515093001911.xlsx,LMO,154,515093001911,25,17.1097,0.684388,0.03,50,0.4999720000000001,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_157_SOC_5-70_Part_1-1_ID_515100102714.xlsx,LMO,157,515100102714,25,18.668,0.7467199999999999,0.03,50,0.4999720000000001,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_159_SOC_5-55_Part_1-1_ID_515092904825.xlsx,LMO,159,515092904825,25,15.6965,0.62786,0.03,50,0.49744,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_160_SOC_5-70_Part_1-1_ID_515093000809.xlsx,LMO,160,515093000809,25,20.0972,0.803888,0.03,50,0.499972,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_162_SOC_5-85_Part_1-1_ID_514091415127.xlsx,LMO,162,514091415127,25,23.0618,0.9224720000000001,0.03,50,0.499976,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_163_SOC_5-85_Part_1-1_ID_515093000451.xlsx,LMO,163,515093000451,25,23.6416,0.9456640000000001,0.03,50,0.49998,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_169_SOC_5-80_Part_1-1_ID_515093003101.xlsx,LMO,169,515093003101,25,22.3867,0.895468,0.03,50,0.49998,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_170_SOC_5-75_Part_1-1_ID_515093000549.xlsx,LMO,170,515093000549,25,21.2415,0.84966,0.03,50,0.499968,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_171_SOC_5-75_Part_1-1_ID_515100101239.xlsx,LMO,171,515100101239,25,20.3951,0.815804,0.03,50,0.499984,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_173_SOC_5-55_Part_1-1_ID_516112602143.xlsx,LMO,173,516112602143,25,16.5812,0.663248,0.03,50,0.499984,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_177_SOC_5-50_Part_1-1_ID_515092901182.xlsx,LMO,177,515092901182,25,15.2277,0.609108,0.03,50,0.49998,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_17_SOC_5-55_Part_1-1_ID_515091902419.xlsx,LMO,17,515091902419,25,15.8083,0.632332,0.03,50,0.47944,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_180_SOC_5-60_Part_1-1_ID_515100100012.xlsx,LMO,180,515100100012,25,16.727,0.66908,0.03,50,0.4999720000000001,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_182_SOC_5-85_Part_1-1_ID_515093004064.xlsx,LMO,182,515093004064,25,23.2819,0.931276,0.03,50,0.49998,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_184_SOC_5-65_Part_1-1_ID_515093000629.xlsx,LMO,184,515093000629,25,18.4305,0.73722,0.03,50,0.4999640000000001,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_185_SOC_5-55_Part_1-1_ID_515092904740.xlsx,LMO,185,515092904740,25,16.1916,0.647664,0.03,50,0.499984,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_187_SOC_5-75_Part_1-1_ID_515100100624.xlsx,LMO,187,515100100624,25,21.3249,0.852996,0.03,50,0.49998,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_18_SOC_5-75_Part_1-1_ID_515091901822.xlsx,LMO,18,515091901822,25,20.5652,0.822608,0.03,50,0.4999720000000001,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_190_SOC_5-85_Part_1-1_ID_515093001782.xlsx,LMO,190,515093001782,25,23.4583,0.938332,0.03,50,0.4999720000000001,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_191_SOC_5-75_Part_1-1_ID_515093002576.xlsx,LMO,191,515093002576,25,20.4645,0.8185800000000001,0.03,50,0.4999720000000001,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_194_SOC_5-65_Part_1-1_ID_515093000724.xlsx,LMO,194,515093000724,25,18.202,0.7280800000000001,0.03,50,0.499976,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_23_SOC_5-60_Part_1-1_ID_515092904546.xlsx,LMO,23,515092904546,25,16.7152,0.668608,0.03,50,0.4999720000000001,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_24_SOC_5-75_Part_1-1_ID_515093002348.xlsx,LMO,24,515093002348,25,19.9145,0.7965800000000001,0.03,50,0.499976,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_28_SOC_5-50_Part_1-1_ID_515092501338.xlsx,LMO,28,515092501338,25,14.9173,0.596692,0.03,50,0.4545399999999999,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_32_SOC_5-55_Part_1-1_ID_515093002151.xlsx,LMO,32,515093002151,25,15.4527,0.618108,0.03,50,0.4844600000000001,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_33_SOC_5-60_Part_1-1_ID_515093002328.xlsx,LMO,33,515093002328,25,16.4277,0.657108,0.03,50,0.4999720000000001,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_35_SOC_5-55_Part_1-1_ID_515093002726.xlsx,LMO,35,515093002726,25,15.7444,0.629776,0.03,50,0.499968,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_36_SOC_5-70_Part_1-1_ID_514091522210.xlsx,LMO,36,514091522210,25,18.9034,0.756136,0.03,50,0.4999680000000001,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_37_SOC_5-65_Part_1-1_ID_515093002313.xlsx,LMO,37,515093002313,25,17.9597,0.718388,0.03,50,0.499972,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_39_SOC_5-65_Part_1-1_ID_515093002758.xlsx,LMO,39,515093002758,25,17.6715,0.70686,0.03,50,0.49998,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_40_SOC_5-80_Part_1-1_ID_515092905478.xlsx,LMO,40,515092905478,25,21.9298,0.877192,0.03,50,0.499992,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_43_SOC_5-80_Part_1-1_ID_515093000605.xlsx,LMO,43,515093000605,25,21.8665,0.87466,0.03,50,0.499984,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_45_SOC_5-55_Part_1-1_ID_515093000552.xlsx,LMO,45,515093000552,25,15.1596,0.6063839999999999,0.03,50,0.4858799999999999,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_46_SOC_5-80_Part_1-1_ID_515100102065.xlsx,LMO,46,515100102065,25,22.1957,0.887828,0.03,50,0.49998,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_51_SOC_5-60_Part_1-1_ID_515093001221.xlsx,LMO,51,515093001221,25,16.3111,0.652444,0.03,50,0.49998,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_54_SOC_5-80_Part_1-1_ID_515093002646.xlsx,LMO,54,515093002646,25,22.3298,0.893192,0.03,50,0.49996,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_57_SOC_5-60_Part_1-1_ID_515093001787.xlsx,LMO,57,515093001787,25,17.1984,0.687936,0.03,50,0.5,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_61_SOC_5-80_Part_1-1_ID_515093002193.xlsx,LMO,61,515093002193,25,21.462,0.85848,0.03,50,0.4999720000000001,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_62_SOC_5-80_Part_1-1_ID_515092905289.xlsx,LMO,62,515092905289,25,21.6614,0.866456,0.03,50,0.5,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_63_SOC_5-75_Part_1-1_ID_515100101320.xlsx,LMO,63,515100101320,25,20.1859,0.807436,0.03,50,0.499956,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_64_SOC_5-75_Part_1-1_ID_515093000353.xlsx,LMO,64,515093000353,25,20.9518,0.8380719999999999,0.03,50,0.4999200000000001,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_66_SOC_5-60_Part_1-1_ID_515092904611.xlsx,LMO,66,515092904611,25,16.9892,0.6795680000000001,0.03,50,0.49996,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_68_SOC_5-85_Part_1-1_ID_515093001225.xlsx,LMO,68,515093001225,25,23.5631,0.9425239999999999,0.03,50,0.49998,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_69_SOC_5-75_Part_1-1_ID_515092904410.xlsx,LMO,69,515092904410,25,21.2811,0.8512439999999999,0.03,50,0.499984,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_6_SOC_5-85_Part_1-1_ID_515093002402.xlsx,LMO,6,515093002402,25,22.8291,0.913164,0.03,50,0.499976,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_71_SOC_5-75_Part_1-1_ID_515093000663.xlsx,LMO,71,515093000663,25,21.1923,0.847692,0.03,50,0.499976,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_73_SOC_5-55_Part_1-1_ID_515092901155.xlsx,LMO,73,515092901155,25,15.5743,0.622972,0.03,50,0.499972,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_74_SOC_5-55_Part_1-1_ID_515093004893.xlsx,LMO,74,515093004893,25,16.4228,0.6569119999999999,0.03,50,0.499976,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
LMO_C_25_B_75_SOC_5-85_Part_1-1_ID_515093004182.xlsx,LMO,75,515093004182,25,23.7763,0.951052,0.03,50,0.499976,LMO_25Ah_W_30.xlsx,25Ah LMO,LMO_25Ah,SOC50,30,30
