epoch,train_loss,train_cls_acc,train_soc_rmse,train_soc_mae,train_soc_mape,train_soc_medape,train_soh_rmse,train_soh_mae,train_soh_mape,train_soh_medape,test_loss,test_cls_acc,test_soc_rmse,test_soc_mae,test_soc_mape,test_soc_medape,test_soh_rmse,test_soh_mae,test_soh_mape,test_soh_medape,test_soc_rmse_raw,test_soc_mae_raw,test_soc_mape_raw,test_soc_medape_raw,test_soh_rmse_raw,test_soh_mae_raw,test_soh_mape_raw,test_soh_medape_raw,train_selection_score,best_score_so_far,epoch_duration_sec
103,-0.8725732155730065,0.9545772648647222,0.47119015259158414,0.33437711639125184,524.1926817769378,33.210076074789015,0.476722001142816,0.32773620053728847,1064.8833958290938,35.467085112750254,1.5345422327518463,0.86640625,0.64617280765482,0.48531017683708344,351.3783710843335,70.36409493044032,0.6297270900628491,0.43527650637624904,1578.1934796375954,48.7494832336652,14.378515413506454,10.79903049976556,37.4667228396084,20.475526577181434,0.06708136144797432,0.04636761085047571,5.766586041158504,3.3264664760013414,0.8597860494912821,0.8597860494912821,33.03137230873108
104,-0.8860738911141453,0.9555015647075912,0.4694274548945623,0.33268800104079993,521.1986771994441,32.96484968848036,0.4736082626147409,0.3270715557806914,1029.411453271924,35.31851371485022,1.6317096650600433,0.86875,0.5902835559893715,0.4263631107594847,216.57479890469205,52.175536354328415,0.6993970657824681,0.4613275389896444,1076.2118014033047,51.7296315694556,13.13487832912102,9.487351505946773,28.736866251046386,15.865065585040497,0.07450292055995873,0.04914268399312506,6.1564905122382045,3.2143342401993977,0.8611979929566609,0.8611979929566609,33.06758952140808
105,-0.9037121125796822,0.9572313258421031,0.46586307275361527,0.3305195326048342,522.730469275115,32.812200673128466,0.4698300260572596,0.3235787272506482,1087.8071759281631,34.77239603248587,1.65649311542511,0.84140625,0.649098423963592,0.47873262667526434,277.9738953434394,59.10533481990673,0.6449816669189552,0.43443614143852755,2063.251908979196,45.726142784529955,14.443615675683,10.652668094439232,34.84734287562319,18.74589855149192,0.06870634757286571,0.046278091398279576,5.771516135622134,3.055066125594765,0.8636620159610157,0.8636620159610157,32.84163427352905
106,-0.8856459591282074,0.9554223390067738,0.46779759869542104,0.3320803225002363,526.709111787,32.833842675352905,0.47413132558362164,0.32612334727145226,1053.5543547727723,34.946124272416,1.3383177757263183,0.83359375,0.6160359868789179,0.44926517950334527,229.19995336770745,55.21211933935662,0.7063842708289133,0.46953925739326224,1476.6213091760978,51.74004169107939,13.70791656300226,9.996964019091541,33.13533080232577,17.45103305464211,0.07524722906220994,0.05001743316468619,6.240272370980419,3.32825753819007,0.8612294465788695,0.8636620159610157,33.0016884803772
107,-0.9210249172922326,0.9572973472594509,0.46347792550657985,0.32852549843606504,515.9314740835575,32.32759714257444,0.46558186169902843,0.3215787912844582,1079.5501812156,34.69187773625513,1.5257255494594575,0.9,0.6058655355875131,0.4404375113117567,270.0403378116674,57.970950437808526,0.5867549288106705,0.3968933354755791,527.8288425471465,44.48342739938906,13.481605599551912,9.80053241185826,31.089798259028406,16.506418286746026,0.06250377359024006,0.04227886288117645,5.277764983903921,2.9751286875204883,0.8643913685388901,0.8643913685388901,33.86852288246155
108,-0.8768679538340491,0.9568748101884251,0.4704629296019703,0.3336960292141846,524.0954953458822,32.93346423779845,0.4768971129510179,0.3273276261919615,1003.7500998063023,35.20135368878583,1.3299516886472702,0.88359375,0.6221413161575602,0.4661009921106597,257.7840239519381,63.92667951212208,0.5616300941119918,0.3878228895808206,666.0591880531213,42.30374914579508,13.843771198322022,10.371591345103209,32.90327981055174,18.746272247710117,0.05982736321447797,0.04131263819565457,5.153273128523534,2.9560614149828517,0.8621388059331263,0.8643913685388901,33.607672452926636
109,-0.9191877096122075,0.9577066800470072,0.4648531758334826,0.32939347279887,513.1204340092288,32.737187125516826,0.46856201278490844,0.3230669149788997,1039.1674266692046,34.80468112087174,2.074669051170349,0.8375,0.6047237391962182,0.4301804873310175,224.39667093345489,56.18078419451114,0.7383968997282007,0.4906945148681189,1930.8696381241225,52.40747029931258,13.456198561656114,9.57229504925704,30.185559316051734,16.108391568239206,0.07865735824988494,0.05227098632380815,6.53802702105757,3.6838987676587003,0.8643651611851682,0.8643913685388901,33.3357720375061
110,-0.8810576289404628,0.9555147689910607,0.46987627245789787,0.3334921230990167,518.6711362480866,33.09048568942942,0.47324722811151515,0.32510781182017295,992.9001723116536,34.88076496392307,1.4283415019512176,0.8796875,0.5899996463511339,0.4157091599925479,194.74017446231306,50.86868103475435,0.6869314052833263,0.4446110362041509,954.6726460795313,48.502306002395244,13.128560825411355,9.250281803380505,28.453680458912135,14.472691670630741,0.07317502234686579,0.04736196694411286,5.971221288749673,2.9356606723675753,0.8612024189341194,0.8643913685388901,33.48696303367615
111,-0.9021289303308337,0.9555147689910607,0.46357347410482513,0.3279666575293009,519.1731449524746,32.37711156381237,0.47235622163065233,0.32424596499184205,1036.0838532366279,34.709104862836035,1.671021568775177,0.87578125,0.6491351527762103,0.48235812799903216,269.0535655193006,58.62046532392317,0.6033859595437062,0.4206119301405124,1095.4674026490854,48.88025504993753,14.444432958292385,10.73334206593407,34.97558255487623,18.521905657407174,0.06427538577186591,0.04480547424483494,5.627615237902646,3.242435161453017,0.8619217994175129,0.8643913685388901,33.52553915977478
112,-0.9192356620971003,0.9573501643933292,0.462788024089634,0.32798473784702764,518.478785451504,32.35395220772538,0.46968846163190137,0.32267519649180393,1037.807768085473,34.61654211607071,1.9082016706466676,0.878125,0.6392822997727275,0.46524237629855636,265.1027866678065,57.46444716679017,0.7023955541875777,0.46016319257942084,1193.3571310034963,48.05059857422107,14.22518913202901,10.352485588032721,30.93988981357696,17.364303351357236,0.07482233302874841,0.04901865257756843,6.2019045415646605,3.113641482145873,0.8641025158211757,0.8643913685388901,33.34946084022522
113,-0.9398501574439847,0.9593836240476411,0.4616641233583899,0.326038922096949,513.3214395586614,32.37013446072406,0.46329686711039697,0.3189761825227979,1012.0896350775089,34.24821237179818,2.054723858833313,0.81953125,0.6372665709457925,0.47704992018734627,307.8562213684031,64.67412638522407,0.7107793601874548,0.4890809116328455,1323.9661716714543,53.37923343305687,14.180335514445312,10.61522482711768,32.70056368265066,19.041975507120142,0.07571541374492233,0.05209909805098796,6.509070204675423,3.8281725894823286,0.8668875250007624,0.8668875250007624,33.34379601478577
114,-0.9005658506564792,0.955805263227391,0.46644883491588196,0.33042337707419134,521.7907721100363,32.66928518159676,0.471172190977916,0.32251244024187725,976.8072655132801,34.31356140306948,1.3106081366539002,0.86015625,0.6062137854428782,0.44501461607032977,284.3295528755484,56.65624602554672,0.5744577983030174,0.39919782392771597,688.8760815839863,46.250139481727395,13.489354789635122,9.902381283461557,29.549680299195323,17.87972587308593,0.061193827949701615,0.042524347354132894,5.280234177040422,3.1808169430138533,0.8620431606380112,0.8668875250007624,33.49994945526123
115,-0.9174428994268103,0.957653862913129,0.4633892411826401,0.3273389638806732,506.5568072165483,32.55085796419914,0.4692804278350138,0.32166561200686583,1023.3526885172264,34.15141895961556,1.6596885681152345,0.84765625,0.6178515806090414,0.46144863304580214,254.8264362629092,61.44147871582768,0.7285959785352553,0.48058145410414,996.4177302021192,54.841440813663745,13.748316812167795,10.268067928873418,34.435497169358285,18.986271407087095,0.07761332005073195,0.05119369761389083,6.426232225176639,3.4371619773277993,0.8643868960113636,0.8668875250007624,36.052512884140015
116,-0.9519532665338982,0.9598457739690756,0.45790344250859577,0.32336005131605544,514.052940719679,31.817939114241245,0.4632928572981876,0.3185412438824611,1024.9849989549837,34.16875004076225,2.7188326597213743,0.83515625,0.6692040214490379,0.5033286828933342,281.11941823189545,69.1741106619918,0.759771775103261,0.5073971592004455,1264.4327021117497,54.16876656571273,14.891001637948175,11.199974897284312,33.24838646801082,19.440328157855184,0.08093430609533452,0.05405022710806906,6.780543326209118,3.6623853982645214,0.8677261439883972,0.8677261439883972,35.16218638420105
117,-0.9193944015486307,0.9568616059049556,0.46223671365483293,0.3273040825713117,512.5858173855986,32.37217049556988,0.4681545362977766,0.32142294561390927,1019.8510131863616,34.319972749615175,1.746950590610504,0.875,0.5894742421031417,0.4201673720883264,224.68350525126738,53.487914140523806,0.6616660537806178,0.4465293702631243,1833.478036976925,47.794557053631095,13.116869629204112,9.349485097880748,26.797541823445055,16.281403660494192,0.07048364348924963,0.047566316514615084,5.998804035786646,3.277355435549346,0.8638224809096946,0.8677261439883972,33.16995882987976
118,-0.9561559705177157,0.9591063340947803,0.45894983693916863,0.32356052567026805,510.78634417669747,31.813286967348663,0.46289737124174185,0.31761888392568705,1014.4512054421384,33.96596702064686,1.9974180102348327,0.82578125,0.6325031931337909,0.45856097165924437,285.2265554794402,61.088621654290584,0.7181301937997125,0.48341806812659344,1170.061664204894,52.12655765710156,14.074341729998093,10.203812232465676,35.05451267943206,18.247091961615496,0.07649845759720215,0.051495866495508434,6.360058111941872,3.623514459691523,0.8669216132766893,0.8677261439883972,37.67438626289368
119,-0.9752408892713936,0.9610737723317444,0.45673551569287624,0.3225163899833522,513.1184990832024,31.849024230914512,0.45722148398715434,0.31504233709356255,1072.9224834831525,33.77063305350451,1.923840057849884,0.8265625,0.6140856673684512,0.4418571145153692,250.3732950974767,59.22998326643381,0.688557008150982,0.4696886001305757,1699.2081240664124,56.23034681105765,13.664518421188953,9.832121154532667,30.845984472275482,17.41139225958858,0.07334818887448841,0.05003334182464292,6.304316848875624,3.6121691201237853,0.8696780723637414,0.8696780723637414,32.919350385665894
120,-0.9615335018999068,0.9606908481111273,0.458466539892959,0.32383707106350923,518.2602083594247,31.77925604365669,0.46041392078932536,0.3162989880968537,960.8457867166487,33.967736090622154,1.1187419056892396,0.88359375,0.5735000241337451,0.412051691952729,230.86468611343622,49.95455701879703,0.582484245389627,0.4063601105886846,696.2463725279873,46.234047560837496,12.761414344532994,9.168896514550713,29.97098279316963,15.680621368693814,0.062048841187429975,0.04328730633728621,5.381148867702423,3.231730902789117,0.8688028020428988,0.8696780723637414,32.78721332550049
121,-0.9811778093318393,0.9602419024731623,0.45660023723338283,0.3220260979019711,501.28681082732913,31.778781546100582,0.458792783100467,0.3152247891802234,954.0975428045778,33.97416893894112,2.4284207463264464,0.85703125,0.6607618764705273,0.486396788762795,282.63372877418914,63.706342974223475,0.773400721725167,0.4994664816704244,1122.0528394389821,51.82852734967706,14.703148620522205,10.823209583343916,33.85843803406707,18.26599179516315,0.08238612277739592,0.05320541567417383,6.703806899693331,3.290710262095758,0.8687026004397773,0.8696780723637414,35.50947856903076
122,-0.9624743477152861,0.9598985911029538,0.4583213725393178,0.3226104947177057,505.5370341714942,31.590771244461273,0.46002101015161545,0.3157304139134873,989.3995708649552,33.92246018532533,2.5134536981582642,0.871875,0.6444871561902508,0.4836954521011648,356.46308647400866,67.47912282485132,0.7030494343563171,0.46062330969798493,896.5063644961072,47.80576731755553,14.34100661512004,10.763099949564543,32.63861340399701,19.749094565631633,0.07489198728475079,0.0490676663221347,6.165310397863683,3.2540782627715084,0.8680643528338605,0.8696780723637414,32.91219472885132
123,-0.9526487802405483,0.9599117953864233,0.45708789923670734,0.32174684890188626,508.31549183008497,31.49123904934023,0.46035062535684806,0.31648948170077346,992.491102507433,33.892875713506974,2.2675125360488892,0.83828125,0.6484085911602362,0.476884404930388,289.74072109337766,64.62151370680945,0.7080236940340419,0.4758196209650123,996.300948254732,51.47721991580883,14.428265646281746,10.611541812844791,37.27093872038468,19.136642121397962,0.07542186779432873,0.05068644573446337,6.299237305205604,3.5813183088567735,0.8681679429270678,0.8696780723637414,33.54430532455444
124,-0.9850304892171973,0.9605720095599012,0.4540969497188463,0.3199153320394745,503.593421508761,31.407496758395105,0.4568701857265181,0.314364269284819,989.8890069971435,33.79415689596104,2.0601029276847838,0.89140625,0.6330650479304232,0.4586075397593959,258.03326677356074,55.67626307254007,0.6952289649201635,0.4570430902122098,1047.769324344078,50.37500442485063,14.086844016937167,10.204848457045035,32.654854737403056,16.75461276539469,0.07405891571260816,0.048686285242650895,6.130111880839473,3.3171830176398345,0.8694752960153648,0.8696780723637414,33.346646547317505
125,-1.009266131752943,0.9634505433562648,0.45027416745998566,0.3166811399979301,507.41768124225894,30.817700266490526,0.45268672678683364,0.3113795482395396,993.8808301615998,33.27817454563836,1.3516613364219665,0.871875,0.6159878756520492,0.4434514136748476,223.8543470482188,50.128487813726814,0.629896251587093,0.41805566263265065,643.6343162769132,45.81769220235603,13.706846001058306,9.867597198660084,30.723875567157677,16.501928700735128,0.06709938129423783,0.04453316913463955,5.562605731637781,3.005659613101244,0.8731544539315829,0.8731544539315829,33.53786659240723
126,-0.9773011036478804,0.9594760540319279,0.4513923948624368,0.318184460939388,506.1514564072595,31.186721227581955,0.4637041983098915,0.317049774721775,994.2377313519379,33.8634017941402,2.042297601699829,0.8640625,0.6500070716491891,0.4956419815924164,374.18288948383145,70.56578404054852,0.7462552014619412,0.4939915508866761,1131.631042919676,52.48713403066216,14.463834732563813,11.028931870055432,37.751677129624866,22.279776000469795,0.07949445988849427,0.05262220142691855,6.567318106305505,3.488726307745865,0.867966394714695,0.8731544539315829,33.68128156661987
127,-1.0018652282648255,0.9625262435133958,0.45177112307874095,0.3180556311566547,508.5780993702059,31.12493299471867,0.45566941623234075,0.31254430074523665,949.0373680465713,33.404206182453144,1.9432330429553986,0.8796875,0.6174490045653365,0.443723370697262,224.35865368594668,54.269421925018406,0.6862337305637978,0.4480123945913874,644.969428872278,50.479507835007084,13.739358765990444,9.873648735017346,30.681959173248735,15.653653540607618,0.07310070289837402,0.04772429493506135,5.9817181582679995,3.0429873006150263,0.8717821895822876,0.8731544539315829,33.14743494987488
128,-1.017300909006545,0.962130115009309,0.44772372407906813,0.31484543594894354,506.5913127035206,30.70668283768351,0.45347600275719,0.3111508121764736,934.8207560138088,33.4081109783628,1.3079751163721085,0.89296875,0.6059225600141958,0.4446834797850897,252.9615201044674,53.08522779898077,0.5693425847110394,0.39220288850065116,417.8708965479953,49.46142329418642,13.482874496336628,9.895012901312246,33.73251337594115,16.789686587562727,0.06064893239532294,0.0417792153769754,5.227903256187669,2.9066273871434483,0.8720101423256832,0.8731544539315829,33.27520418167114
129,-1.012120569625742,0.9631336405529954,0.4492083325279783,0.3163643597305819,512.06722946789,30.906737435960522,0.4546437583088577,0.3114182435320584,962.6666949096299,33.20321831117188,2.6897605419158936,0.87109375,0.6440187715226123,0.4710579825368768,235.18543919138838,55.210349833455794,0.754559291414567,0.48577117171280404,1247.06353971942,51.749044253980266,14.330584207857912,10.481893360916354,32.73566689402968,16.82773747127054,0.08037904889284057,0.0517465296711634,6.512324760723307,3.1515277119954437,0.8727484314693118,0.8731544539315829,33.56851029396057
130,-1.0213195149118073,0.9635297690570821,0.44636727977313223,0.31321093784273696,497.97368938888087,30.44820500204216,0.44908212505025574,0.3088781417028035,990.8019843000749,33.24761454396841,2.2409932374954225,0.86953125,0.6489129803978181,0.48901243457366944,306.16413384005,63.995231697830114,0.6919929521822585,0.45265690862252084,1489.7476773026115,48.473996884625066,14.439489220441885,10.881412440478105,34.234820788773206,19.862915861377715,0.07371420108376793,0.04821904945553396,6.037711357647289,3.1969808252890943,0.8739848285747434,0.8739848285747434,33.68910813331604
131,-1.0071394866040446,0.9620508893084917,0.4485937813628104,0.3156805756696362,502.2984077368406,30.78805295650427,0.45303566473977025,0.3109191939214482,930.8741131342971,33.553002556713096,1.4068375527858734,0.8890625,0.5836043764369416,0.4115514243057987,200.1702726415875,45.64752652783392,0.5847788194725851,0.40295008714329017,747.2397585393285,48.612382044363656,12.986254485767505,9.157764653248204,29.2339867275546,15.055197374876208,0.06229326953719766,0.04292405530537691,5.358699479669252,3.160933640557912,0.8718879446982336,0.8739848285747434,33.55818557739258
132,-1.0332158436795105,0.9646785417189336,0.4469312359276779,0.31397705607835574,498.2623592737811,30.581835409948738,0.45124631583908226,0.3097373774783771,1014.8412050337168,33.3459261131531,2.049123024940491,0.84453125,0.6038972435722768,0.43949530665959174,294.4897159179742,59.845656012784886,0.6799998002562427,0.45768378835255136,1634.1453958607271,54.94997013282758,13.437807536953034,9.779566651688006,32.366821320657735,16.71348913945156,0.07243663660870424,0.048754535289710174,6.068201049876675,3.2216137779299103,0.8748607865422576,0.8748607865422576,33.84674286842346
133,-1.0151907240762201,0.963503360490143,0.4466115483275057,0.3138364981945513,505.92623312851237,30.524248897422606,0.45139019479703224,0.30927962823319743,933.1515572124417,32.85148908616394,1.4063138842582703,0.85,0.5911015963643123,0.4279592464907182,218.70554274813549,50.31120940703239,0.6526010601700452,0.4291237239174734,740.0770633261307,48.01256534420048,13.153081209218442,9.522868417122414,30.354944601341042,16.25130574980234,0.06951799960555755,0.04571218879457101,5.694093452900416,3.0789796699855723,0.8737031861776892,0.8748607865422576,37.63357996940613
134,-1.0396226179393087,0.9645200903172989,0.44535444771274946,0.31327575268261637,500.962860004312,30.422634062387345,0.4473330111023121,0.307524082639811,970.6087406095471,33.06574779390965,1.9523830592632294,0.8703125,0.6219212752896942,0.45543636267102555,287.15000458436236,59.37802498884743,0.6016648626934993,0.41293011915677197,594.9318547868139,48.60703412165175,13.838874890441632,10.134284022726641,34.39833551136434,17.748880387621295,0.06409204679579585,0.04398717319457541,5.45559644280306,3.270547896001803,0.8752513444357928,0.8752513444357928,32.91258978843689
135,-1.0237944029984756,0.9635561776240212,0.44492118822497206,0.3126964221675384,496.1077356313734,30.4451819176423,0.45038877147625594,0.30825451035657814,990.8353699257168,32.95561280178181,2.0647069692611693,0.875,0.6502335458479298,0.48013388426770687,270.4933048754871,58.03626925183495,0.6538635670109832,0.43520312314540205,1201.623703478113,52.198703842266426,14.468874193709159,10.683848614034838,34.42001460300437,18.33331019306388,0.06965248751161071,0.04635979373872946,5.826424848700279,3.2138425741786945,0.8740251816538984,0.8752513444357928,32.90690088272095
136,-1.0350273120184965,0.9646785417189336,0.4450112112020867,0.31280211156020093,497.1968314071868,30.604003259765932,0.4484180649969425,0.3070995804452588,1023.2036583637534,32.93900846022231,1.3806795835494996,0.89453125,0.5857983178855631,0.41569003257100123,191.5281533757819,47.61634036421364,0.589272076132184,0.4133581060463257,632.5304209876379,50.95800972104702,13.035073656988628,9.249856183604692,31.439592857139786,15.330622948008177,0.0627719114422664,0.04403276428266133,5.493578527794598,3.352410300175232,0.8753356140990307,0.8753356140990307,33.01086950302124
137,-1.064291330756316,0.9643748431991338,0.4410733615630211,0.3092176239581311,501.47969350222394,30.017241575052783,0.44852574655823,0.3068558296038106,969.9990992597324,32.631238167066634,1.776368075609207,0.86796875,0.6328691405215855,0.47019481146271574,264.19815469989544,54.7725296625854,0.6627951379520404,0.4362368409274495,702.8994914355668,46.12610283190086,14.08248472223423,10.462686241013921,33.361490300129034,17.92922284046724,0.07060391861255871,0.04646991000539,5.835563811983669,3.184746805938148,0.8754149323870086,0.8754149323870086,32.926066875457764
138,-1.049695525214643,0.9632524791042214,0.4431733771909137,0.3107143558084464,500.2037624643745,30.420544682716837,0.44716064309303766,0.3067975802659335,895.8887614141948,32.902820882421125,1.4205462157726287,0.90546875,0.5760156148706539,0.41127395732291916,265.05111374511097,47.74026829412803,0.571499376123666,0.39280295032876894,729.8524491373432,45.19683307239613,12.81739079503699,9.151590510290145,28.992827737478613,15.546565318985174,0.060878683515453155,0.041843136661319516,5.190771145462255,2.9177544398721755,0.8742190770758262,0.8754149323870086,32.841049909591675
139,-1.0737624322151471,0.9657744972469069,0.4378315009525243,0.30630818656692016,490.5379375700729,29.706204908741,0.44549456219490546,0.30531132581578824,937.7840806201356,32.577271256095074,1.7044892311096191,0.8859375,0.6227013917942916,0.4453431981495669,249.51489735791307,52.03595461702052,0.5865147672478486,0.39885191588709856,623.0388114281022,43.56707758371606,13.856233895730629,9.909692829900752,33.96476629515017,16.086088116485925,0.06247819050058775,0.042487499674135364,5.243995848969338,3.0719209352380297,0.877441890932164,0.877441890932164,33.483932971954346
140,-1.0556174128353986,0.9644672731834207,0.44211529620075996,0.30933702668246943,497.52348774863907,29.872879554839137,0.4481808853465375,0.30562926527271417,911.8397599473357,32.51328818694747,2.171191918849945,0.871875,0.6189723997903782,0.4562120969170792,240.437845257907,56.334952612207715,0.6556969631631779,0.4386345282462571,802.8831145758977,45.449257052279634,13.77325706914502,10.151545514825248,31.581066876300156,17.560840599871838,0.06984778911432629,0.04672532244072941,5.845211218673033,3.1928550740186417,0.875437655028691,0.877441890932164,33.56857872009277
141,-1.0633529901076368,0.9652727344750637,0.44060412498141116,0.30877701348925046,503.2653318737863,29.944835757909598,0.44523912966660406,0.3055730017645227,915.8458649952486,32.58710526117717,2.2441414475440977,0.87890625,0.6030237882562662,0.4277749558947107,218.42388364324006,48.549363962571384,0.7414555514432012,0.48526920751573926,1275.2111526756876,54.65581320975889,13.418371574041123,9.518767617547024,28.654614422853392,15.036015959997762,0.07898317958499208,0.05169305818761347,6.543777124228006,3.532829852813938,0.8766884090102621,0.877441890932164,33.570889472961426
142,-1.0427107903025925,0.9642428003644382,0.4435562662026613,0.3107110204890408,495.68525991876976,30.500250911915728,0.4490662672805194,0.3075589974738953,964.1130822471373,32.80561608807868,1.7808170914649963,0.871875,0.6339139298537623,0.4607796043892449,269.59709455447273,49.83836213570703,0.6637151422435157,0.43982140316547885,892.3434530342398,51.946453099636045,14.105733177351201,10.25318082942196,32.913036992845946,16.99129725073626,0.07070192160684627,0.046851753694372805,5.841778153234353,3.1027437060627965,0.8749805470161202,0.877441890932164,33.36602473258972
143,-1.0518863065708095,0.9651010787899594,0.43891334533242354,0.30744100013218306,500.5161418272135,29.8636870014028,0.4497334433066889,0.3075767793875234,924.8093055583665,32.922157700725826,2.13241822719574,0.8890625,0.6001405579771991,0.4325739004802017,232.551148528817,57.880244055777666,0.6701637269361784,0.4431167045133407,1468.3335462929135,46.66875122456074,13.35421447780132,9.625552827128152,29.364649907212062,16.5963309730121,0.07138885384689521,0.04720278401256008,5.951053328653177,3.08526838776267,0.8762363999260482,0.877441890932164,33.37477469444275
144,-1.0861228511297987,0.9667780227905932,0.4363203769773442,0.3048815860517801,492.1787301706298,29.5662236673727,0.4422986980112478,0.30216950806039283,916.0725729255788,32.31309920809873,2.135934317111969,0.8546875,0.6202079844908979,0.47260247025733404,312.76486828500964,63.50802865598456,0.7087240364447729,0.4673199071588897,1300.9528082979164,52.848113003864356,13.800751066804239,10.516261010299752,35.06825791265781,20.157946026857473,0.07549647141728372,0.04978101799754333,6.181591583762697,3.2594362932132626,0.878916115291734,0.878916115291734,33.434656620025635
145,-1.060510109493057,0.9639126932776992,0.44001244965369407,0.3089671902139244,495.34856895320627,30.082249050631365,0.44654698101476176,0.30477814520168406,981.5570968958593,32.326603434776004,1.4994154691696167,0.8921875,0.6455375843749633,0.46661892545707817,268.3282489722128,56.15839495309254,0.6032270575670456,0.402389804185259,661.4429498711638,45.549128176205215,14.364380544919854,10.38311630021804,33.43399245382992,16.975351596816807,0.06425845881874705,0.04286437144515568,5.413413373871431,2.9506157565439,0.8752567502108537,0.878916115291734,33.63280439376831
146,-1.087717035405351,0.9672401727120278,0.4346221643140515,0.3045114214287075,497.46630378301137,29.516374682546008,0.43994464188185994,0.3014494450352521,943.3324434872658,32.355844588811706,2.070382559299469,0.89140625,0.5851699342959795,0.4223827392946987,237.4488225582144,56.45708825459819,0.6298502658595057,0.42942444793989126,1068.509846918474,48.603727231882125,13.021090983899654,9.398781031021311,29.390459727560067,16.472976256438624,0.06709448268774239,0.045744223269762296,5.78432860641801,3.232447755712285,0.8797834920924367,0.8797834920924367,33.50691509246826
147,-1.0753195278965642,0.9660253786328284,0.43829717917821914,0.30708505885899046,491.83173281812395,29.846372003098704,0.4451703995902289,0.3042931356476159,924.8155336643354,32.52099559675232,2.1325445413589477,0.87578125,0.6124574008562916,0.445590171008007,284.2199371981621,52.45600043447614,0.6342930796451397,0.4314123203686904,1013.6362340471991,50.17824643779396,13.628286541937715,9.915188423354595,32.651191483422195,16.642951572254372,0.06756775119104025,0.04595598038012487,5.749805540480958,3.2976530345061636,0.8776786207559837,0.8797834920924367,33.520440340042114
148,-1.097844747891117,0.9663818942865066,0.4364808766348408,0.3042975775059309,487.6377557568245,29.54186434093802,0.4414381251377702,0.30216148301897783,924.6693066209016,32.13106793747084,1.8572959065437318,0.89609375,0.612643446098593,0.43753553540045687,242.8196521904362,48.39642343599256,0.5956930817224994,0.40417350807729235,906.2673600989076,48.92615627533935,13.632426385571415,9.735958191346434,31.013637137725254,15.025115349324512,0.06345590583231307,0.043054379604858174,5.419447573841968,3.0840365260057503,0.8785899941092454,0.8797834920924367,32.90620422363281
149,-1.1018649731258106,0.9669496784756976,0.43496262666253027,0.3046078227924047,491.9739444504992,29.64635612617002,0.4408210678602162,0.30210718741016457,919.3290116976925,32.21499599585477,1.6978204488754272,0.89765625,0.6243773468092698,0.4432515369997418,261.11552187641894,56.77056052660972,0.5689285557994883,0.3896089358815516,615.3363148387208,41.59252148743295,13.893526930550008,9.863149580592962,32.86956434783642,16.00059755731818,0.06060482817382138,0.04150289587926509,5.2208342295298,3.072485767151867,0.879371309023423,0.8797834920924367,34.72420859336853
150,-1.0944455666860204,0.9662366471683415,0.4362205255408181,0.3043099969721934,489.842999471838,29.402858058671573,0.43953907438370543,0.2998155285464505,873.0572270614198,32.08921966787893,2.3582955598831177,0.8765625,0.5967273830807415,0.4200790439459524,218.32250690958722,49.43032832843307,0.6600553035775195,0.4418300896511937,1640.6783053306092,46.52441872049211,13.27826515391097,9.347519636720012,28.024315340973793,15.559814066699708,0.07031205913424649,0.04706572801167659,5.925003725616543,3.3501146789799967,0.8786606871758891,0.8797834920924367,32.60237216949463
151,-1.107125977560475,0.9679003868855056,0.4339859910667274,0.303389073124898,487.73224907060865,29.391904004499242,0.436834088268548,0.2988353266351893,932.3248410792665,31.72770741037522,2.689402866363525,0.8765625,0.6478738347041118,0.46151354138637546,245.40763064548202,51.982819009519446,0.6300146451559439,0.42192972592474687,884.2554380833371,46.96307641055286,14.41636634650347,10.269512257022706,30.944165927708518,15.962759715989034,0.06711199310959487,0.04494585177775643,5.663620867510183,3.2074033867660727,0.8808183789519781,0.8808183789519781,32.811344623565674
152,-1.1138391705755495,0.9677023226334623,0.4322404687070902,0.30228748736374306,488.3525448303953,29.19595271698261,0.43706214331347876,0.30015143934804445,916.8610052874814,32.05028348482108,2.106969487667084,0.89296875,0.6618811560844432,0.48506444809390814,252.50580480232892,55.98786175086861,0.5964593935861816,0.4157311594733983,298.7985919425657,49.8528315661517,14.72805461933562,10.793562590129886,34.815327263811454,18.669637832793203,0.06353753681805392,0.044285552605077196,5.607032109021233,3.169510716765181,0.8807720614314054,0.8808183789519781,36.78803634643555
153,-1.1233607643108627,0.9697621908547133,0.4295949038402258,0.30081870366309094,494.6612400241966,29.22450474330357,0.4342626301131233,0.29830398603195774,916.7494155978127,31.90179781525367,2.3447734355926513,0.88515625,0.6601489847359798,0.4794999643727351,269.07814983406007,52.54266361738121,0.7019743891634145,0.4550820481303163,753.3606883038011,50.98844887734998,14.689510669268907,10.669742748122806,35.5944642252166,16.906046020535612,0.07477746863644107,0.048477386221493876,6.099900172200744,3.346927348493658,0.8833764374593783,0.8833764374593783,34.183502197265625
154,-1.089355528164969,0.9674250326806015,0.4348707129805106,0.30328941481401694,489.64028494869734,29.0136353962623,0.44157621349533677,0.3019906941089254,908.5006065284894,32.0934447080421,2.0490663647651672,0.86484375,0.6289243774068511,0.46265651771427657,316.01769735151794,60.881517735401175,0.6202232164407517,0.42971387892484925,994.5334025181406,52.38273060574113,13.994706597596494,10.294945550645267,33.155195033860586,19.195968221670597,0.06606896609185878,0.04577505475981979,5.673427137817571,3.402670087291996,0.8797803400330168,0.8833764374593783,33.263137102127075
