U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39,U40,U41,SOC,SOH,material_capacity,pulse_ms
3.6377,3.6666,3.6784,3.65,3.6389,3.6098,3.5985,3.6275,3.6384,3.6965,3.7186,3.6626,3.6396,3.5817,3.5604,3.6184,3.638,3.7237,3.7551,3.6749,3.6401,3.5541,3.5243,3.6106,3.6379,3.7504,3.7878,3.6853,3.6407,3.5272,3.49,3.6038,3.6375,3.7762,3.8189,3.6972,3.641,3.5011,3.4574,3.5978,3.6373,20.0,0.8061884615384615,LMO_26Ah,500
3.6168,3.6401,3.6549,3.6329,3.6182,3.5947,3.579,3.6017,3.6173,3.6642,3.6928,3.6496,3.6189,3.5724,3.5418,3.5882,3.6173,3.6863,3.7281,3.6651,3.6194,3.5499,3.505,3.5759,3.6168,3.7081,3.7604,3.6786,3.6199,3.5274,3.469,3.5645,3.6166,3.7295,3.7894,3.6891,3.6203,3.5051,3.434,3.5552,3.6163,20.0,0.9237307692307692,LMO_26Ah,500
3.6196,3.6419,3.6545,3.6331,3.6208,3.5985,3.5852,3.6073,3.6201,3.6651,3.6893,3.6468,3.6215,3.5768,3.5511,3.5959,3.6199,3.6863,3.7219,3.6598,3.6219,3.5552,3.5174,3.5855,3.6196,3.7076,3.753,3.6721,3.6224,3.5336,3.4844,3.5764,3.6194,3.7283,3.7808,3.6817,3.6229,3.5122,3.4521,3.5662,3.6189,20.0,0.8958153846153846,LMO_26Ah,500
3.6087,3.6342,3.6429,3.618,3.6098,3.5843,3.5755,3.6006,3.6092,3.6603,3.677,3.6275,3.6103,3.5596,3.5427,3.5929,3.6089,3.6849,3.7093,3.6368,3.6108,3.5353,3.5111,3.5855,3.6087,3.7088,3.7395,3.6451,3.6112,3.5113,3.4809,3.5787,3.6085,3.7321,3.7676,3.6524,3.6115,3.4881,3.4519,3.5727,3.6082,20.0,0.9559,LMO_26Ah,500
3.6101,3.6328,3.6412,3.6191,3.6112,3.5885,3.5797,3.6022,3.6105,3.6563,3.6723,3.6284,3.6117,3.5662,3.5497,3.5943,3.6103,3.6784,3.7019,3.6364,3.612,3.5441,3.5199,3.5871,3.6101,3.7005,3.7304,3.6451,3.6126,3.5223,3.4911,3.5804,3.6096,3.7216,3.7578,3.6528,3.6129,3.5011,3.4628,3.5738,3.6094,20.0,0.9450500000000001,LMO_26Ah,500
3.6101,3.6331,3.6412,3.6189,3.6112,3.5882,3.5799,3.6026,3.6105,3.6568,3.6721,3.6277,3.6117,3.5659,3.5501,3.595,3.6103,3.6791,3.7016,3.6359,3.6122,3.5439,3.5206,3.5876,3.6099,3.7009,3.73,3.6433,3.6126,3.522,3.4921,3.5811,3.6096,3.7225,3.7567,3.6507,3.6129,3.5007,3.4646,3.5745,3.6092,20.0,0.9602692307692308,LMO_26Ah,500
3.5952,3.6228,3.6324,3.6054,3.5964,3.569,3.5592,3.5866,3.5957,3.6507,3.6693,3.6157,3.5968,3.5425,3.5241,3.5783,3.5954,3.677,3.7039,3.6254,3.5971,3.5162,3.4907,3.5708,3.5952,3.7023,3.7358,3.6347,3.5975,3.4913,3.4591,3.5634,3.5947,3.7269,3.7651,3.6445,3.5978,3.467,3.4291,3.5573,3.5945,20.0,1.006011538461538,LMO_26Ah,500
3.5989,3.6219,3.6298,3.6071,3.5999,3.5768,3.5687,3.5917,3.5992,3.6456,3.6607,3.6157,3.6003,3.5545,3.5392,3.5845,3.5991,3.6677,3.69,3.6236,3.6006,3.5325,3.5104,3.578,3.5987,3.6893,3.7181,3.6315,3.601,3.5109,3.4827,3.5722,3.5985,3.7104,3.7439,3.6393,3.6013,3.49,3.4561,3.5666,3.5984,20.0,0.9981192307692308,LMO_26Ah,500
3.6045,3.631,3.6377,3.6117,3.6056,3.5796,3.5725,3.5985,3.605,3.6579,3.6709,3.6189,3.6059,3.5539,3.5408,3.5922,3.6047,3.6835,3.7023,3.6256,3.6064,3.5295,3.5102,3.5859,3.6045,3.7081,3.7321,3.6319,3.6066,3.5055,3.4807,3.5799,3.6043,3.732,3.7602,3.6384,3.6071,3.4825,3.4526,3.5747,3.604,20.0,1.006761538461538,LMO_26Ah,500
3.6119,3.634,3.6403,3.6184,3.6127,3.5906,3.5843,3.6061,3.6122,3.6565,3.6686,3.6254,3.6133,3.5692,3.5571,3.6006,3.612,3.6779,3.6958,3.6319,3.6138,3.5481,3.5304,3.5952,3.6117,3.6988,3.7221,3.6382,3.614,3.5272,3.5044,3.5903,3.6115,3.7195,3.7472,3.6445,3.6143,3.5069,3.4793,3.5855,3.6112,20.0,0.9483615384615385,LMO_26Ah,500
3.6084,3.6298,3.6372,3.6163,3.6096,3.588,3.5808,3.6019,3.6089,3.6519,3.6658,3.6242,3.6101,3.5675,3.5534,3.5954,3.6087,3.6723,3.6933,3.6315,3.6103,3.5469,3.5262,3.5894,3.6085,3.6926,3.7197,3.6391,3.6106,3.5267,3.5,3.5836,3.6082,3.7123,3.7449,3.6463,3.611,3.5067,3.4744,3.5789,3.6078,20.0,0.9380807692307692,LMO_26Ah,500
3.6391,3.6707,3.6809,3.6498,3.6403,3.6085,3.5984,3.6298,3.6396,3.703,3.7225,3.661,3.641,3.578,3.5589,3.6215,3.6393,3.733,3.7607,3.6714,3.6414,3.548,3.5209,3.6136,3.6389,3.7623,3.7962,3.6821,3.6417,3.519,3.4849,3.6068,3.6387,3.7906,3.8294,3.6926,3.6421,3.4907,3.4507,3.6005,3.6384,20.0,0.796776923076923,LMO_26Ah,500
3.6024,3.6217,3.6266,3.6078,3.6034,3.5843,3.5794,3.5982,3.6031,3.6414,3.651,3.6133,3.604,3.5659,3.556,3.5936,3.6029,3.6602,3.6744,3.6184,3.6045,3.5474,3.5329,3.5892,3.6027,3.6786,3.6972,3.6233,3.6047,3.5292,3.5102,3.5845,3.6024,3.6967,3.7193,3.6282,3.605,3.5113,3.4881,3.5801,3.6022,20.0,0.9750538461538463,LMO_26Ah,500
3.6008,3.6217,3.63,3.6094,3.6019,3.581,3.5729,3.5938,3.6013,3.6433,3.6589,3.618,3.6024,3.5608,3.545,3.5868,3.6013,3.6631,3.6867,3.6266,3.6029,3.5409,3.5181,3.5803,3.601,3.6824,3.7132,3.6349,3.6033,3.5211,3.492,3.5747,3.6006,3.7016,3.7381,3.6431,3.6034,3.5014,3.4667,3.5696,3.6005,20.0,0.9683884615384616,LMO_26Ah,500
3.6013,3.6215,3.627,3.6073,3.6022,3.5822,3.5766,3.5964,3.6017,3.6421,3.6526,3.6133,3.6027,3.5627,3.5522,3.5915,3.6015,3.6619,3.6775,3.6191,3.6031,3.5432,3.5278,3.5868,3.6013,3.6812,3.7016,3.6243,3.6034,3.5241,3.5041,3.5822,3.601,3.7002,3.7249,3.6298,3.6038,3.5053,3.4813,3.5782,3.6008,20.0,0.9811076923076923,LMO_26Ah,500
3.5973,3.6196,3.624,3.6024,3.5984,3.5764,3.5717,3.5936,3.5978,3.6421,3.6508,3.6075,3.5989,3.555,3.5464,3.5896,3.5978,3.6638,3.6765,3.612,3.5992,3.5341,3.5215,3.5852,3.5975,3.6849,3.7012,3.6166,3.5994,3.5137,3.4976,3.5815,3.5973,3.7053,3.7251,3.6208,3.5998,3.4941,3.4746,3.5778,3.5969,20.0,0.9904153846153847,LMO_26Ah,500
3.5973,3.6173,3.6206,3.601,3.598,3.5782,3.5748,3.5945,3.5977,3.6379,3.6443,3.6047,3.5985,3.5589,3.5522,3.5913,3.5977,3.6579,3.6673,3.6082,3.5989,3.5395,3.5295,3.588,3.5973,3.6775,3.6896,3.6115,3.5992,3.5206,3.5074,3.5848,3.5971,3.6965,3.7114,3.6145,3.5996,3.502,3.4858,3.5813,3.5969,20.0,1.018746153846154,LMO_26Ah,500
3.6026,3.6229,3.631,3.611,3.6034,3.5831,3.575,3.5954,3.6029,3.6438,3.6593,3.6198,3.604,3.5634,3.5478,3.5885,3.6027,3.6633,3.6863,3.628,3.6043,3.5436,3.5209,3.582,3.6024,3.6823,3.7121,3.6361,3.6047,3.5241,3.4949,3.5764,3.6022,3.7011,3.7365,3.6445,3.605,3.5048,3.4698,3.5708,3.6019,20.0,0.9658038461538462,LMO_26Ah,500
3.6022,3.6224,3.6301,3.6101,3.6033,3.5829,3.5757,3.5957,3.6027,3.6433,3.6579,3.6184,3.6038,3.5636,3.549,3.5894,3.6026,3.6626,3.6847,3.6263,3.6043,3.5441,3.5227,3.5833,3.6024,3.6817,3.7105,3.6342,3.6045,3.525,3.4978,3.5776,3.6022,3.7,3.7346,3.6424,3.6048,3.506,3.4732,3.5725,3.6019,20.0,0.9488307692307691,LMO_26Ah,500
3.6117,3.6308,3.6405,3.6222,3.6129,3.5938,3.5838,3.6024,3.6122,3.6505,3.6691,3.6331,3.6136,3.5755,3.5559,3.5936,3.612,3.6688,3.6967,3.6431,3.614,3.5571,3.5281,3.5848,3.6117,3.6865,3.7232,3.6531,3.6143,3.5388,3.5007,3.5771,3.6115,3.7044,3.7481,3.6628,3.6147,3.5208,3.4744,3.5699,3.6112,20.0,0.9398615384615384,LMO_26Ah,500
3.6078,3.6314,3.6375,3.6145,3.6089,3.5855,3.5794,3.6024,3.6084,3.6554,3.667,3.6212,3.6094,3.5629,3.5511,3.5968,3.6082,3.6782,3.6953,3.6273,3.6098,3.5404,3.5234,3.5913,3.6078,3.7004,3.7228,3.6335,3.6103,3.5188,3.4967,3.5859,3.6075,3.7221,3.7488,3.6389,3.6105,3.4974,3.4709,3.5815,3.6073,20.0,0.9495807692307692,LMO_26Ah,500
3.6045,3.6252,3.6322,3.6119,3.6056,3.5848,3.5778,3.5984,3.605,3.6466,3.6598,3.6198,3.6061,3.5648,3.5511,3.592,3.6047,3.6668,3.6865,3.6268,3.6064,3.5448,3.5248,3.5859,3.6045,3.6865,3.7121,3.6328,3.6066,3.5248,3.4988,3.5799,3.604,3.706,3.7369,3.6396,3.607,3.505,3.4735,3.5743,3.6038,20.0,0.9727192307692308,LMO_26Ah,500
3.6415,3.6705,3.6821,3.6535,3.6426,3.6135,3.6022,3.6314,3.6421,3.7005,3.7223,3.6656,3.6433,3.5852,3.5645,3.6224,3.6417,3.7279,3.7583,3.6775,3.6438,3.5576,3.5288,3.6149,3.6415,3.7548,3.7908,3.6881,3.6442,3.5308,3.4951,3.6082,3.6412,3.7804,3.821,3.6998,3.6445,3.5048,3.4633,3.602,3.6408,20.0,0.8280538461538461,LMO_26Ah,500
3.5989,3.6238,3.6289,3.6043,3.5999,3.575,3.5701,3.5945,3.5994,3.6493,3.6586,3.6098,3.6003,3.5511,3.5416,3.5901,3.5992,3.6737,3.6874,3.6147,3.6008,3.5276,3.5139,3.5857,3.5989,3.6972,3.7147,3.6194,3.601,3.5048,3.4872,3.5815,3.5987,3.72,3.7409,3.6238,3.6013,3.4825,3.4614,3.5775,3.5985,20.0,0.9994153846153846,LMO_26Ah,500
3.6068,3.6294,3.6415,3.6198,3.608,3.585,3.5729,3.5954,3.6073,3.653,3.6761,3.6328,3.6087,3.5631,3.5394,3.5848,3.6071,3.6744,3.7084,3.6451,3.6091,3.5411,3.5072,3.5755,3.607,3.6956,3.7383,3.657,3.6094,3.5195,3.4763,3.5673,3.6066,3.7165,3.7648,3.6668,3.6098,3.4981,3.4465,3.5596,3.6063,20.0,0.972276923076923,LMO_26Ah,500
3.6092,3.6298,3.6407,3.6208,3.6103,3.5896,3.5783,3.5989,3.6098,3.6514,3.6723,3.6328,3.611,3.5694,3.5476,3.589,3.6096,3.6712,3.7023,3.6438,3.6113,3.5494,3.5174,3.5803,3.6092,3.6909,3.7309,3.6551,3.6117,3.5292,3.4879,3.572,3.6089,3.7102,3.7569,3.6647,3.6122,3.5095,3.4593,3.5646,3.6087,20.0,0.9426923076923077,LMO_26Ah,500
3.602,3.6236,3.6308,3.6098,3.6031,3.5815,3.5743,3.5955,3.6026,3.6456,3.6596,3.6177,3.6036,3.5608,3.5467,3.5892,3.6024,3.6665,3.6872,3.6252,3.604,3.5402,3.5199,3.5831,3.6022,3.6868,3.7132,3.6326,3.6043,3.5201,3.4939,3.5771,3.6019,3.7065,3.7376,3.6396,3.6045,3.5006,3.469,3.5718,3.6017,20.0,0.9851653846153846,LMO_26Ah,500
3.5961,3.6205,3.6275,3.6036,3.5971,3.5727,3.5657,3.5899,3.5964,3.6454,3.6589,3.6112,3.5975,3.5494,3.536,3.5838,3.5962,3.6686,3.6889,3.6184,3.598,3.5264,3.5072,3.578,3.5961,3.6916,3.7174,3.6254,3.5982,3.5037,3.4795,3.5727,3.5957,3.7137,3.7435,3.6322,3.5987,3.4821,3.4533,3.5678,3.5954,20.0,1.005969230769231,LMO_26Ah,500
3.5952,3.6199,3.6268,3.6026,3.5961,3.5717,3.5648,3.5892,3.5957,3.6452,3.6584,3.6101,3.5968,3.548,3.535,3.5831,3.5957,3.6688,3.6882,3.6171,3.5971,3.5248,3.506,3.5776,3.5954,3.6919,3.7167,3.6238,3.5975,3.502,3.4786,3.5722,3.595,3.7142,3.7432,3.6307,3.5978,3.4804,3.4523,3.5675,3.5948,20.0,1.009442307692308,LMO_26Ah,500
3.5978,3.6215,3.6294,3.6061,3.5987,3.5748,3.5669,3.5906,3.5982,3.6459,3.661,3.6147,3.5992,3.5518,3.5367,3.5838,3.598,3.6686,3.6909,3.6224,3.5996,3.529,3.5078,3.5775,3.5978,3.6909,3.7193,3.6303,3.5999,3.5069,3.48,3.5718,3.5975,3.7125,3.7455,3.6379,3.6001,3.4853,3.4535,3.5666,3.5971,20.0,0.9911076923076922,LMO_26Ah,500
3.5901,3.6173,3.6229,3.5961,3.591,3.5639,3.5583,3.5852,3.5906,3.6449,3.6554,3.602,3.5915,3.5378,3.5274,3.5803,3.5903,3.671,3.686,3.6075,3.5919,3.5127,3.4979,3.5757,3.5901,3.696,3.7147,3.6129,3.5922,3.4886,3.47,3.5713,3.5899,3.7198,3.7416,3.6177,3.5924,3.4655,3.4437,3.5673,3.5896,20.0,0.9899384615384614,LMO_26Ah,500
3.6003,3.6243,3.6335,3.6099,3.6013,3.5773,3.5682,3.5922,3.6008,3.6489,3.6665,3.6198,3.6019,3.5541,3.5366,3.5843,3.6006,3.6717,3.6979,3.6291,3.6024,3.5313,3.506,3.5771,3.6003,3.694,3.7272,3.6387,3.6027,3.5086,3.4769,3.5706,3.5999,3.7158,3.7541,3.6472,3.6029,3.4867,3.4488,3.5646,3.5996,20.0,0.9798307692307693,LMO_26Ah,500
3.6433,3.6696,3.6786,3.6528,3.6445,3.618,3.6091,3.6352,3.6438,3.6967,3.7139,3.6628,3.6452,3.5926,3.575,3.6273,3.6435,3.7218,3.7474,3.6721,3.6456,3.5669,3.5413,3.6198,3.6433,3.7469,3.7783,3.6812,3.6461,3.5418,3.509,3.6129,3.6431,3.7709,3.8073,3.6902,3.6465,3.5171,3.4772,3.6068,3.6428,20.0,0.8109384615384615,LMO_26Ah,500
3.624,3.65,3.6614,3.6352,3.6252,3.5989,3.588,3.6145,3.6245,3.6772,3.6988,3.6473,3.6261,3.5738,3.5527,3.6056,3.6243,3.7019,3.7337,3.6586,3.6264,3.5488,3.5188,3.598,3.624,3.7265,3.766,3.6696,3.627,3.5241,3.4862,3.5908,3.6236,3.7502,3.796,3.6824,3.6275,3.5004,3.4556,3.5847,3.6233,20.0,0.8438038461538462,LMO_26Ah,1000
3.6301,3.6544,3.6686,3.6445,3.6317,3.6071,3.5929,3.6175,3.6308,3.6796,3.7068,3.6596,3.6324,3.5836,3.5559,3.6059,3.6305,3.7026,3.7406,3.6726,3.6328,3.5599,3.5201,3.5948,3.6301,3.7253,3.772,3.6851,3.6333,3.5367,3.4856,3.5859,3.6298,3.7476,3.8018,3.6993,3.6338,3.5139,3.4528,3.578,3.6294,20.0,0.8197192307692307,LMO_26Ah,1000
3.6386,3.667,3.677,3.6486,3.64,3.6113,3.6015,3.63,3.6391,3.6963,3.7153,3.6593,3.6407,3.5838,3.5648,3.6217,3.6387,3.7237,3.7507,3.6691,3.6412,3.5566,3.5297,3.6142,3.6386,3.7502,3.7841,3.6796,3.6417,3.5304,3.496,3.6073,3.638,3.776,3.8155,3.6903,3.6421,3.5048,3.4644,3.6008,3.6377,20.0,0.8207461538461539,LMO_26Ah,1000
3.6315,3.6624,3.6744,3.6436,3.6328,3.6019,3.5903,3.6214,3.6322,3.6942,3.7167,3.6563,3.6335,3.5724,3.5511,3.6124,3.6319,3.723,3.7544,3.6677,3.634,3.5434,3.5141,3.6045,3.6315,3.7511,3.7894,3.6807,3.6345,3.5158,3.4797,3.5978,3.631,3.7778,3.8222,3.6933,3.6349,3.4893,3.4475,3.5917,3.6308,20.0,0.8363576923076923,LMO_26Ah,1000
3.6254,3.6537,3.6635,3.6356,3.6268,3.5985,3.5889,3.6171,3.6261,3.6826,3.7014,3.6461,3.6275,3.5715,3.5532,3.6092,3.6256,3.7095,3.737,3.6559,3.6278,3.545,3.5192,3.6022,3.6254,3.7355,3.7699,3.6658,3.6284,3.5193,3.4867,3.5957,3.625,3.7606,3.8006,3.6763,3.6287,3.4946,3.4561,3.5897,3.6247,20.0,0.8380807692307692,LMO_26Ah,1000
3.6203,3.6505,3.6654,3.635,3.6217,3.5913,3.5769,3.6078,3.621,3.6816,3.7095,3.6507,3.6224,3.5622,3.5355,3.5968,3.6208,3.71,3.7488,3.6647,3.6231,3.5336,3.4967,3.5876,3.6203,3.7379,3.7846,3.6798,3.6235,3.5058,3.4604,3.5799,3.6201,3.7646,3.8183,3.694,3.624,3.4788,3.4265,3.5724,3.6196,20.0,0.8469192307692308,LMO_26Ah,1000
3.6329,3.6607,3.6735,3.6454,3.6343,3.6063,3.594,3.6222,3.6335,3.6896,3.7135,3.6586,3.635,3.5794,3.5557,3.6122,3.6333,3.716,3.7499,3.6709,3.6356,3.5527,3.5192,3.6031,3.6329,3.7418,3.7841,3.684,3.6361,3.5267,3.4846,3.5955,3.6326,3.7671,3.8162,3.6981,3.6366,3.5013,3.4516,3.5889,3.6322,20.0,0.8327269230769231,LMO_26Ah,1000
3.638,3.6635,3.6754,3.6498,3.6394,3.6136,3.6019,3.6277,3.6387,3.6902,3.7128,3.6624,3.6401,3.5889,3.5657,3.6177,3.6384,3.7147,3.7474,3.6742,3.6407,3.5638,3.5302,3.6082,3.638,3.739,3.7801,3.6865,3.6412,3.539,3.4956,3.5992,3.6375,3.7627,3.8108,3.6989,3.6415,3.5148,3.4625,3.5913,3.6372,20.0,0.8250269230769232,LMO_26Ah,1000
3.6389,3.6651,3.6803,3.654,3.6401,3.6135,3.5984,3.6254,3.6394,3.6926,3.7214,3.67,3.641,3.5878,3.559,3.6136,3.6391,3.7176,3.7574,3.684,3.6415,3.5622,3.5213,3.6036,3.6387,3.742,3.7906,3.6991,3.6421,3.5371,3.4855,3.595,3.6384,3.766,3.8218,3.7128,3.6426,3.5123,3.4516,3.5873,3.638,20.0,0.7976076923076924,LMO_26Ah,1000
3.6099,3.6373,3.6452,3.6184,3.6113,3.5843,3.5761,3.6029,3.6105,3.6651,3.6805,3.6271,3.6119,3.5583,3.5429,3.5957,3.6103,3.6912,3.7135,3.6349,3.6124,3.533,3.5111,3.5892,3.6099,3.7165,3.7446,3.6424,3.6129,3.509,3.4809,3.5827,3.6096,3.7402,3.7736,3.6493,3.6131,3.486,3.4523,3.5766,3.6092,20.0,0.9441653846153847,LMO_26Ah,1000
3.6435,3.6733,3.6877,3.6579,3.6449,3.6147,3.6005,3.631,3.644,3.7039,3.7313,3.6733,3.6456,3.5855,3.5585,3.6196,3.6436,3.7321,3.7704,3.6881,3.6461,3.5566,3.5181,3.6098,3.6433,3.76,3.8071,3.704,3.6466,3.5283,3.4798,3.6012,3.6428,3.7871,3.842,3.7186,3.647,3.5004,3.4435,3.5931,3.6424,20.0,0.8015807692307693,LMO_26Ah,1000
3.6357,3.6661,3.6777,3.6473,3.637,3.6066,3.595,3.6254,3.6363,3.6975,3.7191,3.6593,3.6377,3.5768,3.5548,3.6159,3.6359,3.7265,3.7576,3.6717,3.6382,3.5476,3.516,3.6066,3.6356,3.7548,3.7936,3.6854,3.6386,3.519,3.4788,3.5977,3.6352,3.7818,3.8283,3.697,3.6389,3.4914,3.4432,3.5899,3.6347,20.0,0.8326076923076923,LMO_26Ah,1000
3.6328,3.6612,3.6758,3.6477,3.6342,3.6059,3.5913,3.6201,3.6335,3.6902,3.7184,3.6631,3.635,3.5785,3.5502,3.6084,3.6331,3.717,3.7579,3.6782,3.6356,3.5511,3.5106,3.5975,3.6328,3.7434,3.7943,3.693,3.6361,3.5241,3.4723,3.5878,3.6322,3.7693,3.8282,3.7088,3.6366,3.4974,3.436,3.5787,3.6319,20.0,0.8285538461538462,LMO_26Ah,1000
3.6361,3.6621,3.676,3.6498,3.6373,3.6108,3.5973,3.624,3.6366,3.6893,3.7158,3.6645,3.6382,3.5855,3.559,3.6131,3.6363,3.714,3.7518,3.6788,3.6387,3.5601,3.5216,3.6031,3.6359,3.7386,3.7857,3.6937,3.6391,3.535,3.4858,3.5945,3.6356,3.7629,3.8173,3.7084,3.6396,3.51,3.4514,3.5861,3.6352,20.0,0.8229153846153847,LMO_26Ah,1000
3.6305,3.6563,3.6675,3.6421,3.6321,3.6061,3.595,3.6208,3.6312,3.6828,3.7044,3.654,3.6328,3.5813,3.5596,3.6112,3.6308,3.7077,3.7392,3.6654,3.6333,3.5566,3.525,3.6027,3.6305,3.7321,3.7716,3.6758,3.6336,3.532,3.4916,3.5947,3.63,3.7558,3.8022,3.6861,3.6342,3.5081,3.4595,3.5878,3.6296,20.0,0.841,LMO_26Ah,1000
3.6372,3.6624,3.671,3.6459,3.6386,3.6131,3.6047,3.63,3.6377,3.6884,3.7049,3.6551,3.6391,3.5887,3.5722,3.6228,3.6375,3.713,3.7374,3.6637,3.6398,3.5645,3.5404,3.6159,3.6372,3.7369,3.7681,3.6719,3.6401,3.5406,3.5095,3.6096,3.6368,3.7606,3.7976,3.6809,3.6405,3.5171,3.4797,3.6038,3.6364,20.0,0.8181076923076923,LMO_26Ah,1000
3.641,3.6714,3.6812,3.651,3.6424,3.6122,3.6024,3.6326,3.6417,3.7025,3.7211,3.6616,3.6433,3.5831,3.5643,3.6245,3.6414,3.7314,3.7581,3.671,3.6438,3.5543,3.5276,3.6168,3.641,3.7597,3.7929,3.6817,3.6442,3.5267,3.4927,3.6099,3.6407,3.7869,3.8262,3.6918,3.6445,3.4999,3.4593,3.6036,3.6403,20.0,0.7960499999999999,LMO_26Ah,1000
3.608,3.631,3.638,3.6154,3.6092,3.5864,3.579,3.6017,3.6087,3.6547,3.6682,3.6231,3.6098,3.5643,3.5501,3.5952,3.6084,3.677,3.6972,3.63,3.6103,3.5422,3.5213,3.5889,3.608,3.6991,3.7251,3.6368,3.6108,3.5208,3.4934,3.5824,3.6075,3.7207,3.7518,3.6426,3.611,3.4997,3.4667,3.5762,3.6073,20.0,0.9458576923076923,LMO_26Ah,1000
3.6294,3.6528,3.6654,3.6421,3.6308,3.6071,3.5945,3.6182,3.6301,3.6774,3.7014,3.6554,3.6315,3.5845,3.5597,3.6075,3.6296,3.6998,3.7353,3.6682,3.6321,3.5617,3.5257,3.5978,3.6294,3.7221,3.7669,3.6802,3.6326,3.539,3.4923,3.5887,3.6289,3.7441,3.7966,3.6912,3.6329,3.5167,3.4604,3.5803,3.6284,20.0,0.8518576923076923,LMO_26Ah,1000
3.64,3.6654,3.6768,3.6512,3.6414,3.6154,3.6043,3.6303,3.6405,3.6919,3.7135,3.6635,3.6421,3.5906,3.569,3.621,3.6401,3.7163,3.7474,3.6747,3.6426,3.5657,3.5343,3.6124,3.6398,3.7404,3.7792,3.6868,3.6431,3.5413,3.5009,3.6052,3.6394,3.7639,3.8096,3.6998,3.6435,3.5174,3.469,3.5978,3.6389,20.0,0.8239692307692308,LMO_26Ah,1000
3.6059,3.6338,3.6414,3.6138,3.6071,3.5794,3.5715,3.5991,3.6064,3.6624,3.677,3.6219,3.6077,3.5527,3.5376,3.5922,3.6061,3.6895,3.7107,3.6293,3.6082,3.5269,3.5051,3.5855,3.6059,3.7156,3.7425,3.6359,3.6085,3.502,3.4739,3.5785,3.6054,3.74,3.7723,3.6421,3.6089,3.4786,3.4446,3.572,3.605,20.0,0.9633307692307693,LMO_26Ah,1000
3.6382,3.6682,3.6781,3.6482,3.6396,3.6094,3.5998,3.6298,3.6387,3.6991,3.7179,3.6586,3.6403,3.5806,3.562,3.6217,3.6384,3.7281,3.7551,3.6684,3.6408,3.552,3.5255,3.6145,3.638,3.7564,3.7901,3.6782,3.6412,3.5243,3.4909,3.6075,3.6375,3.7836,3.8232,3.6886,3.6417,3.4978,3.4579,3.6012,3.6373,20.0,0.7872769230769231,LMO_26Ah,1000
3.5959,3.6187,3.6263,3.6036,3.5971,3.5743,3.5669,3.5896,3.5966,3.6421,3.6566,3.6115,3.5977,3.5525,3.5376,3.5827,3.5962,3.6642,3.6858,3.6187,3.598,3.5309,3.509,3.5761,3.5959,3.6858,3.7139,3.6257,3.5985,3.5097,3.4809,3.5694,3.5955,3.7067,3.7406,3.6333,3.5989,3.4888,3.4539,3.5631,3.5952,20.0,1.005915384615385,LMO_26Ah,1000
3.5982,3.6214,3.6331,3.6099,3.5994,3.5762,3.5645,3.588,3.5987,3.6456,3.6679,3.6224,3.6001,3.5538,3.5311,3.578,3.5985,3.6679,3.7007,3.634,3.6005,3.5313,3.4986,3.5689,3.5982,3.6895,3.7311,3.6451,3.6008,3.5092,3.4674,3.5608,3.5977,3.7109,3.7592,3.6556,3.6012,3.4879,3.4375,3.5527,3.5973,20.0,0.9821653846153846,LMO_26Ah,1000
3.6022,3.6277,3.6345,3.6094,3.6034,3.5782,3.5711,3.5962,3.6027,3.6535,3.6668,3.6168,3.604,3.5539,3.5404,3.5901,3.6024,3.6781,3.6972,3.6233,3.6043,3.5302,3.5106,3.5838,3.6022,3.7019,3.7265,3.6296,3.6047,3.5074,3.4821,3.578,3.6017,3.7246,3.7539,3.6356,3.605,3.4855,3.4547,3.5724,3.6015,20.0,0.985826923076923,LMO_26Ah,1000
3.6059,3.6275,3.6354,3.6142,3.6071,3.5857,3.5776,3.5989,3.6066,3.6496,3.6649,3.6228,3.6078,3.565,3.5492,3.592,3.6061,3.6705,3.693,3.6305,3.6082,3.5443,3.5211,3.585,3.6059,3.6909,3.72,3.6382,3.6085,3.5239,3.4939,3.5785,3.6056,3.7111,3.7458,3.6454,3.6089,3.5041,3.4677,3.572,3.6052,20.0,0.964076923076923,LMO_26Ah,1000
3.6084,3.6303,3.6398,3.6182,3.6096,3.5878,3.578,3.5999,3.6089,3.653,3.6714,3.6282,3.6103,3.5666,3.5474,3.5912,3.6085,3.6742,3.7012,3.6375,3.6106,3.5453,3.5172,3.5831,3.6082,3.6949,3.7297,3.6468,3.6112,3.5244,3.4881,3.5752,3.608,3.7153,3.7564,3.6556,3.6115,3.5041,3.46,3.5678,3.6075,20.0,0.9569500000000001,LMO_26Ah,1000
3.6133,3.6403,3.6515,3.6247,3.6145,3.5875,3.5762,3.6034,3.6138,3.6679,3.6895,3.6366,3.6152,3.5615,3.5401,3.5943,3.6136,3.6935,3.7246,3.6477,3.6157,3.5359,3.5058,3.5864,3.6131,3.7186,3.7567,3.6582,3.6161,3.5111,3.4732,3.5789,3.6127,3.7425,3.7867,3.6705,3.6168,3.4872,3.4428,3.5724,3.6126,20.0,0.8962346153846154,LMO_26Ah,1000
