File_Name,Mat,No.,ID,Qn,Q,SOH,Pt,SOC,SOCR,source_file,source_dir,label,sheet,pulse_ms
NMC_C_21_B_15_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0161743.xlsx,NMC,15,02LCC02100101A87Y0161743,21,21.1431,1.006814285714286,0.07,35,0.3498761904761906,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_16_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0184358.xlsx,NMC,16,02LCC02100101A87Y0184358,21,20.9442,0.9973428571428571,0.07,35,0.3498761904761906,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_17_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0185122.xlsx,NMC,17,02LCC02100101A87Y0185122,21,21.0422,1.002009523809524,0.07,35,0.3500666666666666,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_18_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0010168.xlsx,NMC,18,02LCC02100101A87Y0010168,21,21.0691,1.003290476190476,0.07,35,0.349947619047619,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_19_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0027576.xlsx,NMC,19,02LCC02100101A87Y0027576,21,20.8486,0.9927904761904762,0.07,35,0.3500571428571427,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_1_SOC_5-75_Part_1-1_ID_02LCC02100101A8BC0103482.xlsx,NMC,1,02LCC02100101A8BC0103482,21,17.119,0.8151904761904761,0.07,35,0.3499857142857143,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_20_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0086451.xlsx,NMC,20,02LCC02100101A87Y0086451,21,20.8929,0.9949,0.07,35,0.3499190476190477,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_21_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0178524.xlsx,NMC,21,02LCC02100101A87Y0178524,21,20.5309,0.9776619047619047,0.07,35,0.3501095238095238,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_22_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0163103.xlsx,NMC,22,02LCC02100101A87Y0163103,21,20.9104,0.9957333333333332,0.07,35,0.3500571428571428,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_23_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0073559.xlsx,NMC,23,02LCC02100101A87Y0073559,21,20.9203,0.9962047619047619,0.07,35,0.3500333333333333,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_24_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0017692.xlsx,NMC,24,02LCC02100101A87Y0017692,21,20.9719,0.9986619047619049,0.07,35,0.3499333333333333,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_25_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0151531.xlsx,NMC,25,02LCC02100101A87Y0151531,21,20.9582,0.9980095238095239,0.07,35,0.3500380952380951,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_26_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0164869.xlsx,NMC,26,02LCC02100101A87Y0164869,21,21.0051,1.000242857142857,0.07,35,0.3499142857142858,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_27_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0015732.xlsx,NMC,27,02LCC02100101A87Y0015732,21,20.7741,0.9892428571428572,0.07,35,0.3499238095238096,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_28_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0004534.xlsx,NMC,28,02LCC02100101A87Y0004534,21,21.0377,1.001795238095238,0.07,35,0.3499285714285715,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_29_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0074479.xlsx,NMC,29,02LCC02100101A87Y0074479,21,20.7032,0.9858666666666667,0.07,35,0.3499142857142857,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_2_SOC_5-75_Part_1-1_ID_02LCC02100101A8BC0104122.xlsx,NMC,2,02LCC02100101A8BC0104122,21,15.6764,0.7464952380952381,0.07,35,0.3499857142857143,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_30_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0165035.xlsx,NMC,30,02LCC02100101A87Y0165035,21,20.9132,0.9958666666666667,0.07,35,0.350042857142857,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_31_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0151614.xlsx,NMC,31,02LCC02100101A87Y0151614,21,21.1338,1.006371428571429,0.07,35,0.3500238095238095,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_32_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0020833.xlsx,NMC,32,02LCC02100101A87Y0020833,21,20.9703,0.9985857142857144,0.07,35,0.3499333333333333,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_33_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0163477.xlsx,NMC,33,02LCC02100101A87Y0163477,21,20.9355,0.9969285714285715,0.07,35,0.3500238095238095,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_34_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0013547.xlsx,NMC,34,02LCC02100101A87Y0013547,21,20.9776,0.9989333333333332,0.07,35,0.3499000000000001,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_35_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0004465.xlsx,NMC,35,02LCC02100101A87Y0004465,21,20.7989,0.9904238095238095,0.07,35,0.3499761904761904,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_36_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0057127.xlsx,NMC,36,02LCC02100101A87Y0057127,21,20.8253,0.9916809523809523,0.07,35,0.3499523809523809,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_37_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0161151.xlsx,NMC,37,02LCC02100101A87Y0161151,21,20.8473,0.9927285714285714,0.07,35,0.3500666666666666,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_38_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0027455.xlsx,NMC,38,02LCC02100101A87Y0027455,21,21.1225,1.005833333333333,0.07,35,0.3499857142857143,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_39_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0010456.xlsx,NMC,39,02LCC02100101A87Y0010456,21,21.057,1.002714285714286,0.07,35,0.3499714285714286,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_3_SOC_5-75_Part_1-1_ID_02LCC02100101A8BC0103791.xlsx,NMC,3,02LCC02100101A8BC0103791,21,18.5558,0.8836095238095238,0.07,35,0.3500095238095238,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_40_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0184257.xlsx,NMC,40,02LCC02100101A87Y0184257,21,20.6423,0.9829666666666667,0.07,35,0.3499904761904761,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_41_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0011479.xlsx,NMC,41,02LCC02100101A87Y0011479,21,21.1125,1.005357142857143,0.07,35,0.3499761904761905,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_42_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0007152.xlsx,NMC,42,02LCC02100101A87Y0007152,21,21.0087,1.000414285714286,0.07,35,0.3499714285714287,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_43_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0083146.xlsx,NMC,43,02LCC02100101A87Y0083146,21,20.7701,0.9890523809523809,0.07,35,0.3499666666666667,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_44_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0173907.xlsx,NMC,44,02LCC02100101A87Y0173907,21,21.1621,1.007719047619048,0.07,35,0.3499761904761905,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_45_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0015122.xlsx,NMC,45,02LCC02100101A87Y0015122,21,20.8489,0.992804761904762,0.07,35,0.3499857142857143,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_46_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0186122.xlsx,NMC,46,02LCC02100101A87Y0186122,21,20.731,0.9871904761904763,0.07,35,0.35,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_47_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0085499.xlsx,NMC,47,02LCC02100101A87Y0085499,21,20.7509,0.9881380952380953,0.07,35,0.3499714285714286,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_48_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0177229.xlsx,NMC,48,02LCC02100101A87Y0177229,21,20.8104,0.9909714285714286,0.07,35,0.3499809523809523,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_49_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0055909.xlsx,NMC,49,02LCC02100101A87Y0055909,21,20.7999,0.9904714285714287,0.07,35,0.3499761904761905,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_4_SOC_5-80_Part_1-1_ID_02LCC02100101A87B0101984.xlsx,NMC,4,02LCC02100101A87B0101984,21,17.581,0.8371904761904762,0.07,35,0.3499904761904761,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_50_SOC_5-90_Part_1-2_ID_02LCC02100101A8810050555.xlsx,NMC,50,02LCC02100101A8810050555,21,20.6902,0.985247619047619,0.07,35,0.3499857142857143,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_51_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0059325.xlsx,NMC,51,02LCC02100101A87Y0059325,21,20.7345,0.9873571428571429,0.07,35,0.3499857142857142,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_52_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0063458.xlsx,NMC,52,02LCC02100101A87Y0063458,21,20.8547,0.9930809523809524,0.07,35,0.3499714285714286,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_5_SOC_5-80_Part_1-1_ID_02LCC02100101A87B0008516.xlsx,NMC,5,02LCC02100101A87B0008516,21,17.8838,0.8516095238095238,0.07,35,0.3499809523809524,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_6_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0052124.xlsx,NMC,6,02LCC02100101A87Y0052124,21,21.0443,1.002109523809524,0.07,35,0.3499000000000001,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_7_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0175162.xlsx,NMC,7,02LCC02100101A87Y0175162,21,21.0331,1.001576190476191,0.07,35,0.3499428571428571,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_8_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0172641.xlsx,NMC,8,02LCC02100101A87Y0172641,21,21.1716,1.008171428571429,0.07,35,0.349995238095238,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
NMC_C_21_B_9_SOC_5-90_Part_1-2_ID_02LCC02100101A87Y0081320.xlsx,NMC,9,02LCC02100101A87Y0081320,21,20.6606,0.9838380952380952,0.07,35,0.3500190476190475,NMC_21Ah_W_70.xlsx,21Ah NMC,NMC_21Ah,SOC35,70
LMO_C_24_B_10_SOC_5-70_Part_1-1_ID_A170528511010802328.xlsx,LMO,10,A170528511010802328,24,18.7733,0.7822208333333333,0.07,35,0.35,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_11_SOC_5-70_Part_1-1_ID_A170530525010800528.xlsx,LMO,11,A170530525010800528,24,18.4746,0.769775,0.07,35,0.3500458333333334,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_12_SOC_5-75_Part_1-1_ID_A170528511010800188.xlsx,LMO,12,A170528511010800188,24,19.8273,0.8261375000000001,0.07,35,0.3499416666666668,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_13_SOC_5-75_Part_1-1_ID_A170527511010801765.xlsx,LMO,13,A170527511010801765,24,19.1606,0.7983583333333333,0.07,35,0.3500541666666667,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_14_SOC_5-75_Part_1-1_ID_A170531525010801002.xlsx,LMO,14,A170531525010801002,24,19.3773,0.8073875,0.07,35,0.3499333333333334,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_15_SOC_5-75_Part_1-1_ID_A170530525010800027.xlsx,LMO,15,A170530525010800027,24,19.2079,0.8003291666666666,0.07,35,0.3500125000000001,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_16_SOC_5-70_Part_1-1_ID_A170526511010800559.xlsx,LMO,16,A170526511010800559,24,18.9518,0.7896583333333332,0.07,35,0.3499166666666667,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_17_SOC_5-75_Part_1-1_ID_A170524507010801392.xlsx,LMO,17,A170524507010801392,24,19.8026,0.8251083333333334,0.07,35,0.3500333333333334,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_18_SOC_5-75_Part_1-1_ID_A170528511010802426.xlsx,LMO,18,A170528511010802426,24,19.3006,0.8041916666666666,0.07,35,0.3500166666666666,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_19_SOC_5-90_Part_1-2_ID_A170622616030800238.xlsx,LMO,19,A170622616030800238,24,26.2206,1.092525,0.07,35,0.3500583333333333,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_1_SOC_5-70_Part_1-1_ID_A170528511010802307.xlsx,LMO,1,A170528511010802307,24,18.2658,0.761075,0.07,35,0.3500124999999999,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_20_SOC_5-70_Part_1-1_ID_A170528511010800104.xlsx,LMO,20,A170528511010800104,24,18.5692,0.7737166666666666,0.07,35,0.3499916666666664,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_21_SOC_5-90_Part_1-2_ID_A170624617030800466.xlsx,LMO,21,A170624617030800466,24,26.8959,1.1206625,0.07,35,0.3500416666666666,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_22_SOC_5-65_Part_1-1_ID_A170527511010800599.xlsx,LMO,22,A170527511010800599,24,15.652,0.6521666666666667,0.07,35,0.3500916666666665,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_23_SOC_5-70_Part_1-1_ID_A170526507010800030.xlsx,LMO,23,A170526507010800030,24,17.8519,0.7438291666666667,0.07,35,0.3500916666666667,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_24_SOC_5-90_Part_1-2_ID_A170623617030800985.xlsx,LMO,24,A170623617030800985,24,26.8266,1.117775,0.07,35,0.3500583333333334,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_25_SOC_5-90_Part_1-2_ID_A170622616030800696.xlsx,LMO,25,A170622616030800696,24,26.5099,1.104579166666667,0.07,35,0.349975,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_26_SOC_5-75_Part_1-1_ID_A170530525010800523.xlsx,LMO,26,A170530525010800523,24,19.7626,0.8234416666666666,0.07,35,0.3499958333333333,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_27_SOC_5-75_Part_1-1_ID_A170527511010800600.xlsx,LMO,27,A170527511010800600,24,19.1613,0.7983875,0.07,35,0.3499916666666667,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_28_SOC_5-70_Part_1-1_ID_A170527511010800595.xlsx,LMO,28,A170527511010800595,24,18.3739,0.7655791666666666,0.07,35,0.3500416666666666,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_29_SOC_5-70_Part_1-1_ID_A170530525010800209.xlsx,LMO,29,A170530525010800209,24,18.7113,0.7796375000000001,0.07,35,0.3499958333333333,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_2_SOC_5-75_Part_1-1_ID_A170531525010801074.xlsx,LMO,2,A170531525010801074,24,19.3533,0.8063875,0.07,35,0.3499083333333335,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_30_SOC_5-60_Part_1-1_ID_A170529511010800050.xlsx,LMO,30,A170529511010800050,24,15.9493,0.6645541666666667,0.07,35,0.3499625,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_31_SOC_5-60_Part_1-1_ID_A170529511010800411.xlsx,LMO,31,A170529511010800411,24,15.3493,0.6395541666666666,0.07,35,0.3498291666666667,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_32_SOC_5-75_Part_1-1_ID_A170527511010801492.xlsx,LMO,32,A170527511010801492,24,18.9526,0.7896916666666667,0.07,35,0.3500041666666667,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_33_SOC_5-70_Part_1-1_ID_A170528511010802245.xlsx,LMO,33,A170528511010802245,24,17.8613,0.7442208333333333,0.07,35,0.3499375000000001,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_34_SOC_5-75_Part_1-1_ID_A170528511010802219.xlsx,LMO,34,A170528511010802219,24,18.8606,0.7858583333333334,0.07,35,0.3499500000000001,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_35_SOC_5-75_Part_1-1_ID_A170528511010800172.xlsx,LMO,35,A170528511010800172,24,19.0839,0.7951625,0.07,35,0.3499666666666668,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_36_SOC_5-75_Part_1-1_ID_A170527511010800659.xlsx,LMO,36,A170527511010800659,24,19.5733,0.8155541666666667,0.07,35,0.3499833333333333,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_37_SOC_5-75_Part_1-1_ID_A170530525010800543.xlsx,LMO,37,A170530525010800543,24,19.2445,0.8018541666666666,0.07,35,0.3499625,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_38_SOC_5-75_Part_1-1_ID_A170527511010800648.xlsx,LMO,38,A170527511010800648,24,19.0826,0.7951083333333333,0.07,35,0.3503916666666664,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_39_SOC_5-75_Part_1-1_ID_A170530525010800530.xlsx,LMO,39,A170530525010800530,24,19.2083,0.8003458333333334,0.07,35,0.3502916666666665,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_3_SOC_5-75_Part_1-1_ID_A170530525010800538.xlsx,LMO,3,A170530525010800538,24,19.5333,0.8138875,0.07,35,0.3500583333333332,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_40_SOC_5-75_Part_1-1_ID_A170531525010801026.xlsx,LMO,40,A170531525010801026,24,19.0723,0.7946791666666666,0.07,35,0.3498083333333334,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_41_SOC_5-75_Part_1-1_ID_A170531525010800996.xlsx,LMO,41,A170531525010800996,24,19.155,0.7981250000000001,0.07,35,0.3502291666666666,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_42_SOC_5-75_Part_1-1_ID_A170526511010800410.xlsx,LMO,42,A170526511010800410,24,19.5278,0.8136583333333333,0.07,35,0.3499291666666666,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_43_SOC_5-70_Part_1-1_ID_A170527511010800601.xlsx,LMO,43,A170527511010800601,24,17.4957,0.7289875,0.07,35,0.3498750000000002,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_44_SOC_5-75_Part_1-1_ID_A170525507010800198.xlsx,LMO,44,A170525507010800198,24,19.813,0.8255416666666666,0.07,35,0.3499875,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_45_SOC_5-75_Part_1-1_ID_A170528511010800300.xlsx,LMO,45,A170528511010800300,24,18.7459,0.7810791666666667,0.07,35,0.3497000000000001,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_46_SOC_5-90_Part_1-2_ID_A170614530020800581.xlsx,LMO,46,A170614530020800581,24,25.6282,1.067841666666667,0.07,35,0.3503208333333334,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_47_SOC_5-90_Part_1-2_ID_A170606528030800345.xlsx,LMO,47,A170606528030800345,24,25.3068,1.05445,0.07,35,0.3502333333333333,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_48_SOC_5-90_Part_1-2_ID_A170606528030800753.xlsx,LMO,48,A170606528030800753,24,25.5706,1.065441666666667,0.07,35,0.3497958333333334,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_49_SOC_5-90_Part_1-2_ID_A170606528030800466.xlsx,LMO,49,A170606528030800466,24,25.4548,1.060616666666667,0.07,35,0.3503124999999996,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_4_SOC_5-60_Part_1-1_ID_A170529511010800045.xlsx,LMO,4,A170529511010800045,24,16.0953,0.6706375000000001,0.07,35,0.3501,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_50_SOC_5-70_Part_1-1_ID_A170523507010800997.xlsx,LMO,50,A170523507010800997,24,18.2484,0.76035,0.07,35,0.3497791666666667,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_51_SOC_5-75_Part_1-1_ID_A170525507010800584.xlsx,LMO,51,A170525507010800584,24,19.5697,0.8154041666666667,0.07,35,0.3499124999999999,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_52_SOC_5-75_Part_1-1_ID_A170526511010800392.xlsx,LMO,52,A170526511010800392,24,19.2421,0.8017541666666667,0.07,35,0.3500208333333335,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_53_SOC_5-75_Part_1-1_ID_A170526511010800391.xlsx,LMO,53,A170526511010800391,24,18.7207,0.7800291666666667,0.07,35,0.3500333333333334,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_54_SOC_5-75_Part_1-1_ID_A170530525010800427.xlsx,LMO,54,A170530525010800427,24,19.1354,0.7973083333333334,0.07,35,0.3501750000000001,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_55_SOC_5-70_Part_1-1_ID_A170530511010800032.xlsx,LMO,55,A170530511010800032,24,19.011,0.792125,0.07,35,0.3499333333333334,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_56_SOC_5-75_Part_1-1_ID_A170528511010802353.xlsx,LMO,56,A170528511010802353,24,18.8171,0.7840458333333333,0.07,35,0.350475,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_57_SOC_5-70_Part_1-1_ID_A170528511010800479.xlsx,LMO,57,A170528511010800479,24,17.6884,0.7370166666666668,0.07,35,0.3502833333333331,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_58_SOC_5-75_Part_1-1_ID_A170530525010800442.xlsx,LMO,58,A170530525010800442,24,19.338,0.8057500000000001,0.07,35,0.3500208333333334,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_59_SOC_5-75_Part_1-1_ID_A170526511010800799.xlsx,LMO,59,A170526511010800799,24,19.0859,0.7952458333333333,0.07,35,0.3499791666666667,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_5_SOC_5-75_Part_1-1_ID_A170530525010800026.xlsx,LMO,5,A170530525010800026,24,19.2046,0.8001916666666666,0.07,35,0.3500666666666666,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
LMO_C_24_B_60_SOC_5-70_Part_1-1_ID_A170527511010801495.xlsx,LMO,60,A170527511010801495,24,17.6606,0.7358583333333333,0.07,35,0.3500958333333334,LMO_24Ah_W_70.xlsx,24Ah LMO,LMO_24Ah,SOC35,70
