U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39,U40,U41,SOC,SOH,material_capacity,pulse_ms
3.2709,3.3168,3.3257,3.2804,3.2729,3.227,3.2183,3.2636,3.2718,3.3636,3.3812,3.2906,3.2738,3.1826,3.1652,3.2553,3.2715,3.4086,3.4347,3.2997,3.2744,3.1382,3.1131,3.2476,3.2711,3.453,3.487,3.3083,3.275,3.0945,3.062,3.2397,3.2704,3.4965,3.5381,3.3168,3.2757,3.0518,3.0122,3.2317,3.2698,20.0,0.9035257142857143,LFP_35Ah,1000
3.2708,3.3111,3.3185,3.2785,3.2725,3.2323,3.2251,3.2648,3.2716,3.3526,3.367,3.2871,3.2734,3.1928,3.1786,3.2583,3.2711,3.3926,3.4144,3.2945,3.274,3.1533,3.1324,3.2516,3.2706,3.4324,3.4614,3.3015,3.2746,3.1138,3.0861,3.2449,3.27,3.4719,3.5079,3.309,3.2753,3.0748,3.0408,3.2386,3.2695,20.0,0.7685371428571429,LFP_35Ah,1000
3.269,3.3143,3.3227,3.2781,3.2709,3.226,3.2176,3.2622,3.2698,3.3605,3.3771,3.2878,3.2719,3.1821,3.1658,3.2546,3.2697,3.4051,3.4298,3.2964,3.2727,3.1386,3.1145,3.2467,3.2692,3.4488,3.4811,3.3045,3.2732,3.0955,3.0644,3.239,3.2685,3.4916,3.5313,3.3124,3.2738,3.0536,3.0157,3.2321,3.2681,20.0,0.9061085714285714,LFP_35Ah,1000
3.2665,3.3027,3.3094,3.2737,3.2683,3.2321,3.2256,3.2613,3.2674,3.3401,3.3531,3.2815,3.2693,3.197,3.1839,3.2555,3.2671,3.3761,3.3958,3.2883,3.2698,3.1614,3.1421,3.2493,3.2667,3.4119,3.4381,3.295,3.2706,3.1259,3.1003,3.2432,3.2662,3.4475,3.48,3.3013,3.2711,3.0905,3.059,3.2374,3.2657,20.0,0.9109142857142858,LFP_35Ah,1000
3.2639,3.3013,3.308,3.2715,3.2657,3.2286,3.2219,3.2585,3.2648,3.3394,3.3529,3.2795,3.2669,3.1925,3.1791,3.2525,3.2646,3.3764,3.3966,3.2864,3.2676,3.1559,3.1359,3.2462,3.2641,3.4133,3.4402,3.2934,3.2681,3.1194,3.0931,3.2397,3.2636,3.4498,3.4832,3.2999,3.2686,3.0829,3.0503,3.2336,3.263,20.0,0.85786,LFP_35Ah,1000
3.2715,3.3118,3.319,3.2792,3.2732,3.233,3.226,3.2658,3.2725,3.3531,3.3671,3.2874,3.2744,3.1937,3.1798,3.2595,3.2722,3.3931,3.4142,3.2945,3.275,3.1545,3.1336,3.2527,3.2716,3.4328,3.4605,3.3018,3.2757,3.1152,3.0878,3.2464,3.2711,3.4721,3.5064,3.3085,3.2761,3.0762,3.0427,3.24,3.2706,20.0,0.8830285714285714,LFP_35Ah,1000
3.2629,3.2964,3.3025,3.2695,3.2646,3.2311,3.2251,3.2581,3.2637,3.3308,3.3431,3.2769,3.2655,3.1986,3.1863,3.2525,3.2634,3.364,3.3824,3.2829,3.2662,3.1656,3.1473,3.2464,3.263,3.3972,3.4216,3.2892,3.2667,3.1326,3.1085,3.2409,3.2625,3.4302,3.4605,3.2952,3.2672,3.0998,3.0699,3.2357,3.2622,20.0,0.907,LFP_35Ah,1000
3.2734,3.3106,3.3173,3.2806,3.2751,3.2381,3.2314,3.2681,3.2743,3.3487,3.362,3.2887,3.2761,3.2019,3.1888,3.2622,3.2738,3.3857,3.4058,3.2955,3.2769,3.1654,3.1459,3.2557,3.2734,3.4224,3.4491,3.3022,3.2776,3.1291,3.1034,3.2496,3.273,3.459,3.492,3.3089,3.278,3.0929,3.0615,3.2437,3.2725,20.0,0.8835542857142856,LFP_35Ah,1000
3.2688,3.312,3.3203,3.2776,3.2706,3.2275,3.2197,3.2622,3.2697,3.3561,3.3721,3.2867,3.2716,3.1856,3.17,3.255,3.2695,3.3986,3.4226,3.295,3.2725,3.144,3.121,3.2474,3.269,3.4407,3.4725,3.3029,3.2729,3.1025,3.0724,3.24,3.2683,3.4821,3.5213,3.3104,3.2734,3.062,3.0251,3.2328,3.2677,20.0,0.8943057142857143,LFP_35Ah,1000
3.2708,3.3127,3.3203,3.279,3.2727,3.2309,3.2235,3.2648,3.2718,3.3559,3.3705,3.2874,3.2736,3.1898,3.1751,3.2581,3.2713,3.3973,3.4193,3.295,3.2743,3.1487,3.1273,3.2513,3.2709,3.4386,3.4676,3.3022,3.275,3.108,3.0799,3.2444,3.2704,3.4793,3.5151,3.3092,3.2755,3.0676,3.0332,3.2378,3.2698,20.0,0.8922485714285714,LFP_35Ah,1000
3.265,3.2995,3.3059,3.2718,3.2667,3.2321,3.2258,3.2599,3.2657,3.3352,3.3475,3.2794,3.2676,3.1984,3.1861,3.2541,3.2655,3.3694,3.3882,3.2857,3.2683,3.1645,3.1459,3.2481,3.265,3.4035,3.4286,3.292,3.2688,3.1305,3.1061,3.2423,3.2646,3.4377,3.4688,3.2981,3.2693,3.0968,3.0663,3.2369,3.2641,20.0,0.8798314285714286,LFP_35Ah,1000
3.2723,3.309,3.3152,3.2792,3.274,3.2374,3.2311,3.2672,3.2732,3.3464,3.3587,3.2864,3.2748,3.2016,3.1892,3.2616,3.2727,3.3828,3.4014,3.2927,3.2755,3.1656,3.1473,3.2557,3.2723,3.4189,3.4437,3.299,3.2759,3.1298,3.1056,3.25,3.2718,3.4551,3.486,3.3052,3.2767,3.094,3.0641,3.2441,3.2713,20.0,0.8873885714285714,LFP_35Ah,1000
3.2646,3.3048,3.312,3.2723,3.2667,3.2265,3.2195,3.2592,3.2657,3.3461,3.3598,3.2806,3.2676,3.1873,3.1737,3.253,3.2653,3.3859,3.4066,3.2876,3.2683,3.148,3.1277,3.2465,3.2648,3.4254,3.453,3.2946,3.269,3.1089,3.0822,3.2402,3.2643,3.4646,3.499,3.3013,3.2695,3.0701,3.0374,3.2336,3.2636,20.0,0.7739171428571429,LFP_35Ah,1000
3.2695,3.3055,3.3122,3.2767,3.2713,3.2355,3.2288,3.2641,3.2704,3.3422,3.3554,3.2846,3.2723,3.2005,3.1875,3.2581,3.27,3.3777,3.3977,3.2913,3.2729,3.1654,3.1459,3.2517,3.2695,3.4131,3.4395,3.2981,3.2734,3.1303,3.1046,3.2458,3.269,3.4484,3.4811,3.3046,3.274,3.0954,3.0638,3.2397,3.2685,20.0,0.8691085714285715,LFP_35Ah,1000
3.2679,3.3071,3.3145,3.2758,3.2697,3.2307,3.2235,3.2622,3.2688,3.3471,3.3615,3.2843,3.2706,3.1926,3.1784,3.2555,3.2685,3.3859,3.4073,3.2916,3.2713,3.1542,3.1331,3.2486,3.2679,3.4244,3.453,3.2987,3.2719,3.1161,3.0883,3.2418,3.2674,3.4625,3.4979,3.3059,3.2725,3.0782,3.044,3.2353,3.2667,20.0,0.8708857142857144,LFP_35Ah,1000
3.2688,3.3038,3.3104,3.2759,3.2708,3.2357,3.2293,3.2637,3.2697,3.3397,3.3526,3.2836,3.2718,3.2018,3.1889,3.2578,3.2695,3.3745,3.3938,3.2901,3.2723,3.1673,3.1482,3.2516,3.2688,3.4089,3.4346,3.2969,3.273,3.1331,3.1078,3.2458,3.2685,3.4433,3.4751,3.3029,3.2734,3.0989,3.0678,3.24,3.2679,20.0,0.9147485714285714,LFP_35Ah,1000
3.2725,3.3152,3.3231,3.2809,3.2743,3.2317,3.2242,3.2662,3.2734,3.3587,3.374,3.2899,3.2753,3.1903,3.1751,3.2592,3.273,3.4008,3.4237,3.2976,3.2759,3.1488,3.1267,3.2519,3.2725,3.4423,3.4725,3.305,3.2765,3.108,3.0792,3.2449,3.2719,3.4834,3.5206,3.3122,3.2771,3.0678,3.0323,3.2381,3.2715,20.0,0.922802857142857,LFP_35Ah,1000
3.2743,3.3118,3.3185,3.2815,3.2759,3.2385,3.232,3.269,3.2751,3.3503,3.3633,3.2892,3.2769,3.2019,3.1888,3.263,3.2748,3.3875,3.4072,3.296,3.2776,3.1649,3.1458,3.2567,3.2743,3.4245,3.4507,3.3025,3.2781,3.1282,3.1029,3.2504,3.2737,3.4614,3.4937,3.3085,3.2785,3.0917,3.0604,3.2446,3.2732,20.0,0.9623314285714286,LFP_35Ah,1000
3.2697,3.3076,3.3143,3.2771,3.2716,3.2339,3.227,3.2644,3.2706,3.3462,3.3598,3.2853,3.2725,3.197,3.1835,3.2581,3.2704,3.3838,3.404,3.2922,3.2732,3.16,3.1401,3.2517,3.2698,3.421,3.4479,3.299,3.2737,3.1231,3.0968,3.2455,3.2695,3.4581,3.4914,3.3057,3.2743,3.0865,3.0541,3.2388,3.2688,20.0,0.9208057142857143,LFP_35Ah,1000
3.2729,3.3089,3.3152,3.2797,3.2746,3.2386,3.2325,3.2679,3.2737,3.3457,3.3582,3.2869,3.2755,3.2037,3.1913,3.2623,3.2734,3.3815,3.4,3.2936,3.2761,3.1684,3.1501,3.2565,3.273,3.4172,3.4416,3.2997,3.2767,3.1331,3.1091,3.2509,3.2727,3.4523,3.483,3.3059,3.2774,3.0982,3.0682,3.2451,3.2719,20.0,0.9578857142857143,LFP_35Ah,1000
3.2709,3.3129,3.3208,3.2794,3.273,3.2311,3.2235,3.265,3.2719,3.3559,3.3712,3.2883,3.274,3.1905,3.1753,3.2578,3.2718,3.3975,3.4203,3.296,3.2748,3.1496,3.1275,3.2507,3.2711,3.4386,3.4688,3.3038,3.2753,3.1092,3.0802,3.2439,3.2706,3.4791,3.5164,3.311,3.2759,3.0692,3.0337,3.2372,3.2702,20.0,0.7998028571428571,LFP_35Ah,1000
3.2692,3.3134,3.322,3.2785,3.2713,3.2272,3.2186,3.2622,3.2702,3.3585,3.3756,3.2883,3.2722,3.1842,3.1675,3.2543,3.2697,3.4021,3.4275,3.2967,3.2727,3.1414,3.117,3.2465,3.2692,3.4451,3.4786,3.305,3.2734,3.0991,3.0673,3.239,3.2685,3.4872,3.5285,3.3134,3.274,3.0576,3.019,3.2315,3.2681,20.0,0.8089914285714285,LFP_35Ah,1000
3.269,3.309,3.3164,3.2769,3.2709,3.2311,3.2237,3.2632,3.2698,3.3499,3.3643,3.2857,3.2719,3.1921,3.1779,3.2567,3.2695,3.3894,3.4112,3.2932,3.2727,3.1533,3.1319,3.2496,3.269,3.4286,3.4576,3.3004,3.2732,3.1145,3.0865,3.243,3.2685,3.4674,3.5034,3.3076,3.2737,3.0761,3.0418,3.2365,3.2679,20.0,0.8004,LFP_35Ah,1000
3.2713,3.3127,3.3201,3.2792,3.2732,3.2321,3.2248,3.2655,3.2723,3.3548,3.3694,3.2878,3.2743,3.1919,3.1775,3.2588,3.2719,3.3959,3.4177,3.2955,3.275,3.1515,3.1303,3.2519,3.2716,3.4365,3.4656,3.3027,3.2755,3.1113,3.0834,3.2458,3.2711,3.4769,3.5132,3.3104,3.2761,3.0715,3.0371,3.239,3.2704,20.0,0.7848257142857143,LFP_35Ah,1000
3.2702,3.3101,3.3173,3.2781,3.2722,3.2325,3.2253,3.2644,3.2711,3.3506,3.365,3.2866,3.2732,3.1939,3.1798,3.2578,3.2709,3.3901,3.4117,3.2939,3.2737,3.1549,3.134,3.2513,3.2702,3.4291,3.4579,3.3011,3.2743,3.1163,3.0889,3.2451,3.2698,3.4681,3.5037,3.3085,3.275,3.078,3.0442,3.2386,3.2693,20.0,0.7780628571428571,LFP_35Ah,1000
3.3046,3.3513,3.3543,3.3097,3.3064,3.2604,3.2574,3.302,3.3059,3.3986,3.4044,3.315,3.3074,3.2153,3.2098,3.2985,3.3059,3.4446,3.453,3.3194,3.3081,3.1703,3.1623,3.2953,3.3057,3.4899,3.5009,3.3241,3.3089,3.1261,3.1157,3.2913,3.3053,3.5343,3.5478,3.3283,3.3092,3.0823,3.0697,3.2885,3.3052,30.0,0.8049657142857143,LFP_35Ah,100
3.3071,3.3499,3.3526,3.3118,3.3087,3.2662,3.2634,3.3043,3.3078,3.3931,3.3984,3.3166,3.3094,3.2246,3.2193,3.3011,3.3078,3.4353,3.4432,3.321,3.3101,3.1833,3.1756,3.2971,3.3073,3.4767,3.4872,3.3247,3.3104,3.1421,3.1324,3.2941,3.3071,3.5181,3.5309,3.3278,3.3108,3.1017,3.0896,3.2901,3.3064,30.0,0.8135085714285714,LFP_35Ah,100
3.305,3.3417,3.3438,3.3087,3.3064,3.2698,3.2677,3.3031,3.3057,3.3789,3.3829,3.3122,3.3071,3.2339,3.2298,3.3001,3.3055,3.4154,3.4214,3.3159,3.3078,3.1981,3.1921,3.2974,3.3052,3.4516,3.4597,3.319,3.3081,3.1621,3.1544,3.2946,3.305,3.4879,3.4979,3.3225,3.3087,3.1264,3.1168,3.2918,3.3046,30.0,0.8006771428571429,LFP_35Ah,100
3.3043,3.3424,3.3447,3.3087,3.3062,3.2685,3.2664,3.3027,3.3057,3.381,3.3854,3.3129,3.3071,3.2317,3.2274,3.2997,3.3055,3.4186,3.4251,3.316,3.3076,3.1947,3.1884,3.2967,3.305,3.4558,3.4644,3.3197,3.3081,3.158,3.1496,3.2932,3.3046,3.4925,3.5034,3.3234,3.3087,3.1215,3.111,3.2908,3.3045,30.0,0.7876828571428571,LFP_35Ah,100
3.3052,3.3455,3.348,3.3097,3.3066,3.2665,3.2641,3.3027,3.3059,3.3863,3.3912,3.3141,3.3076,3.2272,3.2225,3.2997,3.3059,3.4265,3.4337,3.318,3.308,3.1879,3.1809,3.2962,3.3055,3.466,3.4756,3.3215,3.3085,3.1486,3.1394,3.2927,3.305,3.5053,3.5171,3.3255,3.309,3.1099,3.0985,3.2899,3.305,30.0,0.8206942857142857,LFP_35Ah,100
3.3062,3.3545,3.3578,3.312,3.3083,3.2606,3.2572,3.3032,3.3074,3.4031,3.4094,3.3178,3.3092,3.2139,3.2077,3.2988,3.3073,3.45,3.4595,3.3229,3.3099,3.1677,3.1586,3.2952,3.3071,3.4964,3.5085,3.3278,3.3104,3.1224,3.1105,3.2908,3.3066,3.5413,3.5564,3.3333,3.3111,3.0778,3.0636,3.2873,3.3064,30.0,0.8252085714285714,LFP_35Ah,100
3.3057,3.3508,3.3541,3.3115,3.3078,3.2632,3.2599,3.3027,3.3071,3.3965,3.4028,3.3176,3.3089,3.2197,3.2134,3.2987,3.3069,3.4405,3.45,3.3225,3.3094,3.1765,3.1675,3.2946,3.3066,3.4839,3.4962,3.3273,3.3099,3.1335,3.1221,3.2906,3.3062,3.5267,3.5418,3.332,3.3104,3.0913,3.0775,3.2869,3.3059,30.0,0.8263371428571429,LFP_35Ah,100
3.3057,3.3473,3.3498,3.3101,3.3074,3.2662,3.2639,3.3036,3.3066,3.3893,3.3938,3.3148,3.3083,3.2258,3.2212,3.3008,3.3066,3.4302,3.4372,3.3182,3.3087,3.1854,3.1786,3.2973,3.3062,3.4707,3.48,3.3217,3.3092,3.1448,3.1363,3.2941,3.3057,3.5111,3.5225,3.3254,3.3096,3.1052,3.0943,3.2909,3.3053,30.0,0.8226028571428572,LFP_35Ah,100
3.3039,3.3433,3.3455,3.3081,3.3057,3.2671,3.2648,3.3022,3.3052,3.3833,3.3877,3.3127,3.3069,3.229,3.2248,3.2997,3.3052,3.4221,3.4286,3.3162,3.3074,3.1909,3.1846,3.2966,3.305,3.4607,3.4693,3.3199,3.308,3.153,3.1445,3.2936,3.3046,3.4988,3.5095,3.3231,3.3083,3.1152,3.1046,3.2908,3.3045,30.0,0.8664914285714286,LFP_35Ah,100
3.3053,3.3522,3.3559,3.3117,3.3076,3.2614,3.2578,3.302,3.3071,3.3998,3.4068,3.3183,3.3087,3.2165,3.2094,3.2978,3.3069,3.4454,3.4558,3.3241,3.3096,3.1721,3.1621,3.2929,3.3066,3.4902,3.5034,3.3294,3.3101,3.1282,3.1156,3.2888,3.3062,3.5339,3.5501,3.3338,3.3104,3.085,3.0699,3.285,3.3059,30.0,0.8270085714285714,LFP_35Ah,100
3.3048,3.3441,3.3462,3.3087,3.3064,3.2674,3.2653,3.3027,3.3057,3.3838,3.3879,3.3129,3.3073,3.2293,3.2253,3.3006,3.3057,3.4228,3.4291,3.3162,3.3078,3.191,3.1849,3.2973,3.3052,3.4614,3.4697,3.3192,3.3083,3.1528,3.1447,3.2946,3.305,3.4999,3.5102,3.3225,3.3087,3.1147,3.1046,3.2913,3.3045,30.0,0.74364,LFP_35Ah,100
3.3046,3.3492,3.3524,3.3103,3.3064,3.2623,3.259,3.3013,3.3057,3.3942,3.4007,3.316,3.3073,3.2191,3.213,3.2973,3.3055,3.4381,3.4474,3.3213,3.3081,3.1765,3.1675,3.2934,3.3052,3.4813,3.4935,3.3259,3.3087,3.1342,3.1226,3.2892,3.3048,3.5236,3.5387,3.331,3.3092,3.0926,3.0787,3.2853,3.3045,30.0,0.8541371428571428,LFP_35Ah,100
3.3048,3.3461,3.3489,3.3097,3.3069,3.2662,3.2636,3.3027,3.3064,3.388,3.3935,3.315,3.308,3.2269,3.2216,3.2995,3.3064,3.4286,3.4365,3.3194,3.3087,3.1871,3.1796,3.2962,3.3062,3.4688,3.479,3.3236,3.3094,3.148,3.138,3.2927,3.3059,3.5081,3.5211,3.3278,3.3101,3.1094,3.0971,3.2895,3.3059,30.0,0.8308114285714285,LFP_35Ah,100
3.3055,3.3475,3.3501,3.3099,3.3073,3.2657,3.2632,3.3034,3.3067,3.3901,3.3951,3.3148,3.3083,3.2251,3.2204,3.3004,3.3066,3.4316,3.4388,3.3187,3.309,3.1846,3.1775,3.2973,3.3064,3.4727,3.4823,3.3224,3.3094,3.1442,3.1349,3.2941,3.3062,3.5132,3.5251,3.3261,3.3099,3.1043,3.0929,3.2904,3.3057,30.0,0.8388257142857143,LFP_35Ah,100
3.3055,3.344,3.3461,3.3096,3.3073,3.2692,3.2671,3.3039,3.3066,3.3829,3.387,3.3138,3.3083,3.2321,3.2281,3.3013,3.3066,3.421,3.4272,3.3173,3.3089,3.1949,3.1888,3.2987,3.3066,3.4588,3.467,3.3206,3.3094,3.1575,3.1496,3.2957,3.3062,3.4962,3.5065,3.3238,3.3099,3.1205,3.1105,3.2923,3.3057,30.0,0.8411685714285714,LFP_35Ah,100
3.3052,3.351,3.354,3.3101,3.3069,3.2616,3.2588,3.3025,3.3062,3.3972,3.4028,3.3152,3.3078,3.2172,3.2118,3.2992,3.306,3.4423,3.4505,3.3194,3.3083,3.1728,3.1649,3.2957,3.3059,3.4869,3.4976,3.3231,3.3087,3.1288,3.1187,3.2918,3.3052,3.5304,3.5439,3.3273,3.309,3.0857,3.0731,3.2881,3.3048,30.0,0.8223485714285714,LFP_35Ah,100
3.308,3.3464,3.3487,3.3122,3.3092,3.2711,3.2686,3.3052,3.3083,3.3849,3.3896,3.3162,3.3099,3.2335,3.2288,3.302,3.308,3.4228,3.4298,3.3199,3.3104,3.1958,3.1891,3.2987,3.3076,3.4605,3.4697,3.3238,3.3108,3.1586,3.1496,3.2957,3.3073,3.4981,3.5095,3.3273,3.3113,3.1215,3.1105,3.2925,3.3069,30.0,0.8133142857142858,LFP_35Ah,100
3.3041,3.3484,3.3512,3.309,3.3062,3.2625,3.2597,3.302,3.3057,3.3935,3.3989,3.3145,3.3074,3.22,3.2146,3.2992,3.3059,3.4375,3.4454,3.3185,3.3081,3.1772,3.1696,3.2953,3.3055,3.4804,3.4909,3.3229,3.3087,3.1349,3.1248,3.292,3.3052,3.523,3.536,3.3273,3.3094,3.0929,3.0808,3.2888,3.305,30.0,0.8241457142857143,LFP_35Ah,100
3.3083,3.3459,3.3482,3.3122,3.3097,3.2723,3.2702,3.3059,3.3087,3.3836,3.388,3.316,3.3103,3.2355,3.2314,3.3029,3.3085,3.4207,3.4272,3.3192,3.3106,3.1986,3.1923,3.2997,3.308,3.4577,3.466,3.3229,3.3111,3.1621,3.1538,3.2971,3.3078,3.4946,3.5051,3.3262,3.3115,3.1256,3.1154,3.2936,3.3071,30.0,0.8535914285714286,LFP_35Ah,100
3.306,3.3445,3.3468,3.3104,3.3078,3.2698,3.2674,3.3039,3.3071,3.3833,3.388,3.3146,3.3085,3.2327,3.2281,3.3011,3.3071,3.421,3.4281,3.3189,3.3092,3.1958,3.1889,3.298,3.3067,3.4584,3.4677,3.3224,3.3099,3.1589,3.15,3.2948,3.3066,3.4956,3.5072,3.3259,3.3101,3.1221,3.1112,3.2915,3.306,30.0,0.8264828571428572,LFP_35Ah,100
3.3053,3.3466,3.3492,3.3101,3.3071,3.2664,3.2639,3.3031,3.3064,3.388,3.3931,3.3148,3.308,3.2265,3.2216,3.2999,3.3064,3.4286,3.4363,3.3187,3.3087,3.1868,3.1796,3.2964,3.3059,3.4688,3.4788,3.3227,3.3092,3.1473,3.1377,3.2931,3.3057,3.5085,3.5208,3.3271,3.3097,3.1082,3.0966,3.2897,3.3053,30.0,0.83336,LFP_35Ah,100
3.3055,3.3454,3.3478,3.3099,3.3071,3.2674,3.2651,3.3032,3.3062,3.3859,3.3905,3.3139,3.3078,3.2283,3.2239,3.3004,3.3062,3.4256,3.4323,3.3176,3.3083,3.1892,3.1826,3.2969,3.3057,3.4647,3.4737,3.3208,3.3087,3.1503,3.1415,3.2943,3.3055,3.5039,3.5151,3.325,3.3094,3.1119,3.101,3.2908,3.3052,30.0,0.7633,LFP_35Ah,100
3.3046,3.3515,3.3548,3.3103,3.3066,3.2602,3.2569,3.3017,3.306,3.3993,3.4059,3.3164,3.3078,3.2147,3.2086,3.298,3.306,3.4456,3.4551,3.3211,3.3083,3.1696,3.1607,3.2936,3.3057,3.4909,3.5032,3.3268,3.3092,3.125,3.1136,3.2901,3.3055,3.5359,3.5506,3.3315,3.3097,3.0813,3.0673,3.2857,3.305,30.0,0.8559142857142857,LFP_35Ah,100
3.3055,3.3457,3.348,3.3096,3.3067,3.2669,3.2646,3.3031,3.306,3.3863,3.3907,3.3134,3.3074,3.2275,3.223,3.3001,3.3059,3.4261,3.4326,3.3171,3.308,3.1882,3.1817,3.2969,3.3055,3.4653,3.4742,3.3204,3.3085,3.149,3.1405,3.2939,3.3052,3.5046,3.5155,3.3236,3.3087,3.1103,3.0999,3.2909,3.3048,30.0,0.8499714285714285,LFP_35Ah,100
3.3069,3.3522,3.3552,3.3122,3.3085,3.2637,3.2607,3.3038,3.3078,3.398,3.4038,3.3178,3.3097,3.2197,3.214,3.3001,3.3076,3.4426,3.4512,3.322,3.3101,3.176,3.1677,3.2962,3.3073,3.4865,3.4979,3.3262,3.3106,3.1326,3.1219,3.2922,3.3067,3.5299,3.5438,3.3313,3.3113,3.0899,3.0769,3.2888,3.3066,30.0,0.8482771428571428,LFP_35Ah,100
3.3071,3.3445,3.3466,3.3108,3.3083,3.2713,3.269,3.3048,3.3076,3.3821,3.3861,3.3146,3.309,3.2346,3.2306,3.3018,3.3073,3.4189,3.4251,3.318,3.3096,3.1981,3.1921,3.299,3.3071,3.4558,3.4639,3.3213,3.3101,3.1617,3.1537,3.296,3.3066,3.4923,3.5025,3.3247,3.3104,3.1256,3.1156,3.2932,3.3064,30.0,0.845277142857143,LFP_35Ah,100
3.3064,3.3436,3.3457,3.3101,3.3076,3.2706,3.2685,3.3041,3.3069,3.3812,3.3852,3.3138,3.3083,3.2342,3.2304,3.3015,3.3066,3.4179,3.4238,3.3166,3.3087,3.1974,3.1918,3.2992,3.3064,3.4549,3.4628,3.3203,3.3094,3.1612,3.1537,3.296,3.306,3.4914,3.5011,3.3234,3.3099,3.125,3.1157,3.2934,3.3057,30.0,0.8210257142857144,LFP_35Ah,100
3.3064,3.3422,3.344,3.3103,3.3081,3.273,3.2711,3.305,3.3076,3.3784,3.3821,3.3141,3.3092,3.2386,3.2351,3.3029,3.3078,3.4137,3.4193,3.3173,3.3097,3.2042,3.1988,3.3004,3.3074,3.4486,3.456,3.3201,3.3104,3.1696,3.1624,3.2976,3.3071,3.4832,3.4925,3.3234,3.3108,3.1352,3.1263,3.2953,3.3069,30.0,0.88986,LFP_35Ah,100
3.3073,3.3468,3.3492,3.3115,3.3085,3.2692,3.2667,3.3045,3.3076,3.3863,3.3912,3.3155,3.309,3.2306,3.2258,3.3011,3.3073,3.4251,3.4321,3.3192,3.3094,3.1921,3.1851,3.2978,3.3069,3.4637,3.473,3.3229,3.3099,3.1538,3.1447,3.2946,3.3066,3.502,3.5137,3.3266,3.3104,3.1161,3.105,3.2915,3.3062,30.0,0.8941942857142857,LFP_35Ah,100
3.3055,3.3438,3.3461,3.3097,3.3073,3.2693,3.2671,3.3036,3.3066,3.3828,3.3872,3.3148,3.3085,3.2327,3.2283,3.3013,3.3069,3.4209,3.4274,3.3178,3.309,3.1953,3.1888,3.2985,3.3066,3.4584,3.467,3.3215,3.3097,3.1582,3.1496,3.2948,3.3062,3.4955,3.5062,3.325,3.3101,3.121,3.1105,3.292,3.3059,30.0,0.8878885714285715,LFP_35Ah,100
3.302,3.341,3.3433,3.306,3.3039,3.2653,3.2632,3.3004,3.3034,3.3808,3.3852,3.3106,3.305,3.2275,3.2235,3.298,3.3034,3.4196,3.426,3.3143,3.3057,3.1898,3.1837,3.2955,3.3034,3.4581,3.4665,3.318,3.3064,3.1524,3.1442,3.2923,3.3032,3.4962,3.5067,3.3213,3.3069,3.1147,3.1044,3.2897,3.3031,30.0,0.8744714285714286,LFP_35Ah,100
3.306,3.3526,3.3561,3.312,3.3078,3.2618,3.2585,3.3025,3.3073,3.3996,3.4063,3.3178,3.309,3.217,3.2104,3.2983,3.3071,3.4453,3.4549,3.3224,3.3094,3.1724,3.1629,3.2939,3.3069,3.4899,3.5023,3.3278,3.3101,3.1286,3.1166,3.2901,3.3066,3.5337,3.5488,3.3334,3.311,3.0861,3.0715,3.2862,3.3064,30.0,0.9035257142857143,LFP_35Ah,100
3.3062,3.3464,3.3487,3.3101,3.3073,3.2674,3.2651,3.3036,3.3066,3.3864,3.391,3.3141,3.308,3.2281,3.2237,3.3006,3.3064,3.4261,3.433,3.318,3.3085,3.1891,3.1824,3.2987,3.3064,3.466,3.4749,3.3217,3.3092,3.1505,3.1417,3.2941,3.3057,3.5046,3.5158,3.3254,3.3096,3.1117,3.101,3.2916,3.3055,30.0,0.7685371428571429,LFP_35Ah,100
3.3057,3.352,3.3556,3.3115,3.3073,3.2616,3.2581,3.3022,3.3066,3.3986,3.4054,3.3169,3.3083,3.2167,3.2102,3.2981,3.3066,3.444,3.4537,3.322,3.309,3.1726,3.1633,3.2939,3.3062,3.4885,3.5009,3.3269,3.3096,3.1294,3.1175,3.2895,3.3059,3.5318,3.5467,3.3313,3.3099,3.0868,3.0724,3.2853,3.3053,30.0,0.9061085714285714,LFP_35Ah,100
3.3041,3.3413,3.3436,3.3083,3.3059,3.2693,3.2672,3.3025,3.3055,3.3791,3.3833,3.3125,3.3069,3.2336,3.2294,3.3001,3.3055,3.4158,3.4221,3.3162,3.3076,3.1977,3.1913,3.2969,3.3052,3.4521,3.4604,3.3197,3.3081,3.1619,3.1537,3.2941,3.305,3.4883,3.4986,3.3222,3.3083,3.1259,3.1157,3.2908,3.3045,30.0,0.9109142857142858,LFP_35Ah,100
3.3041,3.342,3.3443,3.3081,3.3059,3.2683,3.2662,3.3025,3.3052,3.3805,3.3847,3.3125,3.3069,3.2315,3.2275,3.3001,3.3052,3.4182,3.4244,3.316,3.3076,3.1949,3.1888,3.2969,3.305,3.4554,3.4637,3.3196,3.3081,3.1582,3.15,3.2943,3.3048,3.4925,3.503,3.3222,3.3085,3.1214,3.1112,3.2908,3.3043,30.0,0.85786,LFP_35Ah,100
