U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39,U40,U41,SOC,SOH
3.7664,3.8064,3.815,3.7753,3.7679,3.7279,3.7193,3.7592,3.7669,3.8471,3.8626,3.7839,3.7688,3.6884,3.6717,3.752,3.7664,3.8864,3.9082,3.7913,3.7693,3.6491,3.6247,3.7449,3.7657,3.9251,3.9526,3.7988,3.7699,3.6101,3.5785,3.7383,3.7651,3.963,3.9962,3.8059,3.7704,3.5715,3.5334,3.7323,3.7646,20.0,0.5323599999999999
3.7061,3.7407,3.7458,3.7114,3.7074,3.6726,3.6675,3.7021,3.7065,3.776,3.7855,3.7167,3.7079,3.6384,3.6287,3.6979,3.706,3.8104,3.8243,3.7212,3.7084,3.6043,3.5899,3.6935,3.7056,3.8443,3.8624,3.7258,3.7088,3.5704,3.5517,3.6893,3.7051,3.8775,3.8996,3.7304,3.7093,3.5376,3.5144,3.6851,3.7046,20.0,0.622972
3.6793,3.7142,3.7211,3.6863,3.6805,3.6454,3.6387,3.6735,3.6796,3.7499,3.763,3.6939,3.6812,3.611,3.5977,3.6675,3.6793,3.7843,3.8031,3.7002,3.6817,3.5766,3.5569,3.6617,3.6788,3.8182,3.8422,3.7067,3.6821,3.5423,3.5167,3.6561,3.6782,3.8515,3.8803,3.713,3.6826,3.5085,3.4772,3.6512,3.6777,20.0,0.6569119999999999
3.5775,3.5985,3.6033,3.5824,3.5785,3.5576,3.5525,3.5734,3.5778,3.6201,3.6294,3.5876,3.5789,3.5371,3.5276,3.569,3.5776,3.641,3.6549,3.5922,3.5794,3.5169,3.5025,3.5645,3.5775,3.6614,3.6796,3.5968,3.5797,3.4971,3.4779,3.5601,3.5773,3.6817,3.7033,3.6013,3.5801,3.4776,3.4542,3.5557,3.5771,20.0,0.951052
3.8134,3.8777,3.8868,3.8236,3.8159,3.752,3.7427,3.8062,3.8143,3.9421,3.9595,3.8343,3.8173,3.6902,3.6728,3.7987,3.8134,4.0033,4.0289,3.8433,3.818,3.6294,3.605,3.7915,3.8122,4.0618,4.096,3.8515,3.8187,3.5711,3.5395,3.7846,3.8111,4.1181,4.1595,3.8589,3.8192,3.5148,3.4769,3.7783,3.8099,20.0,0.450748
3.7137,3.749,3.7562,3.7214,3.7153,3.68,3.6726,3.7076,3.7142,3.7848,3.7981,3.729,3.716,3.6459,3.6324,3.7016,3.7137,3.8185,3.8375,3.736,3.7163,3.6124,3.5931,3.6956,3.7132,3.8513,3.8756,3.7425,3.7169,3.5799,3.5555,3.6902,3.7126,3.8831,3.9121,3.7499,3.7174,3.5488,3.5199,3.6856,3.7123,20.0,0.5839719999999999
3.6212,3.6479,3.6526,3.6263,3.6224,3.5961,3.5915,3.6177,3.6219,3.6747,3.6837,3.6314,3.6231,3.571,3.5625,3.614,3.6217,3.7005,3.7135,3.6359,3.6235,3.5466,3.5346,3.6101,3.6215,3.7249,3.7414,3.6401,3.6238,3.5234,3.5083,3.6066,3.6212,3.7483,3.7681,3.6442,3.624,3.5013,3.4835,3.6029,3.6206,20.0,0.787136
3.6133,3.6375,3.6429,3.6189,3.6143,3.5903,3.5848,3.6089,3.6138,3.6624,3.6728,3.6247,3.6152,3.5668,3.5559,3.604,3.6136,3.6863,3.7016,3.6301,3.6156,3.5432,3.5269,3.5989,3.6133,3.71,3.7298,3.6349,3.6159,3.5197,3.4983,3.594,3.6131,3.7332,3.7572,3.64,3.6164,3.4965,3.47,3.5894,3.6129,20.0,0.829332
3.591,3.6136,3.6182,3.5957,3.592,3.5696,3.565,3.5875,3.5915,3.6368,3.6456,3.6008,3.5927,3.5478,3.5388,3.5836,3.5913,3.6593,3.6724,3.6052,3.5931,3.5258,3.5127,3.5794,3.5912,3.6812,3.6984,3.6096,3.5934,3.5044,3.4872,3.5757,3.5908,3.703,3.7239,3.614,3.5938,3.4832,3.4623,3.572,3.5908,20.0,0.8939440000000001
3.6587,3.6898,3.6939,3.6631,3.6598,3.6287,3.6245,3.6554,3.6591,3.7212,3.7291,3.6675,3.6605,3.5982,3.5901,3.6519,3.6587,3.752,3.7637,3.6714,3.661,3.5678,3.5555,3.6482,3.6584,3.7823,3.7976,3.6752,3.6614,3.5374,3.5213,3.6445,3.658,3.8125,3.8311,3.6789,3.6617,3.5074,3.4872,3.6408,3.6577,20.0,0.6861079999999999
3.7535,3.8018,3.808,3.7602,3.755,3.7068,3.7007,3.7486,3.7539,3.8506,3.8622,3.7665,3.7558,3.6594,3.6475,3.7434,3.7535,3.8982,3.9149,3.7725,3.7564,3.6126,3.5948,3.7379,3.7528,3.9444,3.9663,3.7783,3.7569,3.5666,3.5434,3.7328,3.7523,3.9897,4.0162,3.7834,3.7572,3.5215,3.4932,3.7281,3.7516,20.0,0.561832
3.6256,3.6572,3.6633,3.6319,3.6268,3.595,3.5889,3.6205,3.6261,3.6896,3.7012,3.6384,3.6275,3.5641,3.552,3.6154,3.6259,3.7207,3.7381,3.6445,3.628,3.5327,3.5151,3.6101,3.6256,3.7518,3.7741,3.6503,3.6284,3.5018,3.4784,3.605,3.6252,3.7822,3.809,3.6561,3.6289,3.4711,3.4423,3.6003,3.6249,20.0,0.779048
3.6328,3.6658,3.6712,3.6384,3.634,3.601,3.5955,3.6282,3.6331,3.6993,3.71,3.6445,3.6345,3.5687,3.5578,3.6236,3.6329,3.7321,3.7476,3.65,3.635,3.5364,3.5206,3.6187,3.6326,3.7641,3.7843,3.6551,3.6356,3.5046,3.4839,3.6143,3.6322,3.796,3.8203,3.66,3.6359,3.473,3.4477,3.6096,3.6319,20.0,0.75822
3.5938,3.6152,3.6206,3.5992,3.5947,3.5732,3.5678,3.5892,3.5941,3.6375,3.6479,3.605,3.5952,3.5525,3.5418,3.5843,3.594,3.6589,3.6742,3.6105,3.5957,3.5316,3.5157,3.5796,3.5938,3.6798,3.7002,3.6154,3.5961,3.5109,3.49,3.5748,3.5934,3.7007,3.7251,3.6201,3.5964,3.4907,3.4653,3.5701,3.5931,20.0,0.882332
3.6163,3.6431,3.6484,3.6219,3.6173,3.5906,3.5852,3.6119,3.6166,3.6705,3.6809,3.6275,3.618,3.5645,3.5538,3.6071,3.6164,3.6972,3.7121,3.6326,3.6184,3.5383,3.5225,3.6024,3.6163,3.7234,3.7428,3.6375,3.6189,3.5125,3.4918,3.5975,3.6159,3.749,3.7725,3.6424,3.6191,3.4872,3.4618,3.5929,3.6156,20.0,0.815972
3.5945,3.6164,3.6219,3.6001,3.5954,3.5731,3.5676,3.5897,3.5948,3.6394,3.65,3.6059,3.5961,3.5515,3.5408,3.585,3.5945,3.6614,3.6772,3.6115,3.5964,3.5299,3.5141,3.5804,3.5943,3.683,3.704,3.6168,3.5968,3.5083,3.4876,3.5757,3.594,3.7044,3.7302,3.6222,3.5973,3.487,3.4618,3.5717,3.5938,20.0,0.892748
3.5766,3.5978,3.6033,3.5822,3.5775,3.5562,3.5506,3.5717,3.5769,3.6198,3.6303,3.588,3.578,3.5355,3.5246,3.5669,3.5769,3.641,3.6565,3.5931,3.5785,3.5148,3.4985,3.5618,3.5766,3.6619,3.6819,3.598,3.5789,3.4944,3.4728,3.5566,3.5764,3.6823,3.7067,3.6029,3.5792,3.4746,3.4479,3.552,3.5761,20.0,0.955304
3.5873,3.6096,3.6159,3.5938,3.5882,3.5662,3.5597,3.582,3.5876,3.6324,3.6447,3.6005,3.5889,3.5445,3.5318,3.5764,3.5875,3.6545,3.6726,3.6066,3.5894,3.5227,3.5041,3.5708,3.5873,3.6763,3.6998,3.6124,3.5899,3.5011,3.4767,3.5652,3.5869,3.6977,3.726,3.6182,3.5901,3.48,3.45,3.5601,3.5868,20.0,0.9136920000000001
3.6136,3.6417,3.6477,3.6198,3.6147,3.5866,3.5804,3.6085,3.614,3.6705,3.6819,3.6261,3.6152,3.559,3.5473,3.6033,3.6136,3.6984,3.7153,3.6319,3.6156,3.5315,3.5144,3.598,3.6133,3.7256,3.7474,3.6375,3.6159,3.5044,3.4823,3.5931,3.6129,3.7523,3.7785,3.6433,3.6166,3.4781,3.4512,3.5882,3.6127,20.0,0.820804
3.5801,3.6012,3.6066,3.5855,3.581,3.5601,3.5546,3.5755,3.5804,3.6229,3.6333,3.5913,3.5815,3.5395,3.5288,3.5708,3.5803,3.6438,3.6591,3.5964,3.582,3.5192,3.5035,3.5659,3.5801,3.6642,3.6842,3.6017,3.5824,3.4993,3.4788,3.5613,3.5799,3.6844,3.7084,3.6063,3.5827,3.4797,3.4547,3.5566,3.5796,20.0,0.9194119999999999
3.651,3.6854,3.6909,3.6568,3.6521,3.6175,3.6119,3.6463,3.6514,3.7205,3.7311,3.6624,3.6528,3.5834,3.5725,3.6417,3.651,3.7548,3.7702,3.6679,3.6533,3.5495,3.5334,3.6368,3.6507,3.7885,3.8085,3.673,3.6535,3.5157,3.4944,3.6319,3.6503,3.8217,3.8461,3.6782,3.654,3.4825,3.4563,3.6273,3.6498,20.0,0.7155800000000001
3.6298,3.6637,3.6707,3.637,3.631,3.5971,3.5901,3.6238,3.6301,3.6981,3.7118,3.6447,3.6317,3.5638,3.5501,3.6177,3.63,3.7316,3.7514,3.6517,3.6322,3.5304,3.51,3.6119,3.6296,3.7646,3.7899,3.6584,3.6326,3.4972,3.4704,3.6061,3.6291,3.7971,3.8273,3.6651,3.6331,3.4642,3.4317,3.6008,3.6289,20.0,0.7763880000000001
3.7565,3.7909,3.7934,3.76,3.7574,3.7232,3.7207,3.7541,3.7571,3.8257,3.8301,3.7636,3.7581,3.6895,3.6847,3.7516,3.7569,3.8596,3.8659,3.7665,3.7585,3.6561,3.6491,3.7486,3.7567,3.8931,3.901,3.7693,3.7588,3.6226,3.6136,3.7464,3.7565,3.9261,3.9356,3.7725,3.7592,3.5897,3.5789,3.7439,3.7565,30.0,0.679552
3.8636,3.9077,3.911,3.8689,3.8647,3.8206,3.8171,3.8594,3.8638,3.9516,3.9577,3.874,3.8652,3.7772,3.7708,3.8552,3.8636,3.9948,4.0029,3.8782,3.8657,3.7344,3.7251,3.8515,3.8633,4.037,4.0469,3.8805,3.8657,3.6914,3.6793,3.8475,3.8626,4.0784,4.09,3.8863,3.8664,3.6496,3.6354,3.8445,3.8624,30.0,0.561636
3.7002,3.7346,3.7383,3.706,3.7016,3.6673,3.6635,3.696,3.7011,3.7693,3.776,3.7111,3.7021,3.6338,3.6266,3.6916,3.7009,3.8031,3.8122,3.7158,3.7028,3.6005,3.5901,3.6877,3.7007,3.8361,3.8473,3.7198,3.7032,3.5675,3.5539,3.684,3.7007,3.8689,3.8819,3.7246,3.7039,3.5346,3.5185,3.6807,3.7007,30.0,0.776636
3.7039,3.7349,3.7372,3.7074,3.7049,3.6738,3.6714,3.7014,3.7044,3.7664,3.7706,3.7107,3.7053,3.6431,3.6387,3.6989,3.7042,3.7971,3.8032,3.7137,3.7056,3.6127,3.6063,3.6963,3.7042,3.8276,3.8354,3.7165,3.706,3.5824,3.5739,3.6939,3.7039,3.8578,3.8668,3.7191,3.7063,3.5525,3.5422,3.6916,3.7039,30.0,0.772804
3.6436,3.6668,3.6698,3.6475,3.6443,3.6215,3.6184,3.6405,3.644,3.6903,3.696,3.6514,3.6449,3.5989,3.5931,3.6372,3.644,3.7132,3.7216,3.6551,3.6452,3.5766,3.568,3.634,3.644,3.7358,3.7465,3.6584,3.6454,3.555,3.5436,3.6308,3.6438,3.7578,3.7706,3.6614,3.6456,3.5336,3.5199,3.6273,3.6436,30.0,0.9329120000000001
3.6554,3.6781,3.6809,3.6596,3.6563,3.6342,3.631,3.6524,3.6559,3.7009,3.7065,3.6638,3.6568,3.612,3.6063,3.6493,3.6561,3.7232,3.7314,3.6673,3.6572,3.5903,3.5817,3.6459,3.6559,3.7453,3.7555,3.6707,3.6575,3.5685,3.5574,3.6428,3.6558,3.7671,3.779,3.6733,3.6577,3.5469,3.5334,3.64,3.6556,30.0,0.8938240000000001
3.7244,3.7564,3.759,3.7286,3.7253,3.694,3.6909,3.7214,3.7249,3.7885,3.7936,3.7327,3.726,3.6626,3.6572,3.7184,3.7249,3.8199,3.8271,3.7362,3.7265,3.6315,3.6238,3.7155,3.7248,3.851,3.8596,3.7388,3.7267,3.6003,3.5903,3.7125,3.7246,3.8817,3.8919,3.7423,3.7272,3.5697,3.5576,3.71,3.7244,30.0,0.728436
3.7098,3.7397,3.7425,3.7144,3.7111,3.6816,3.6786,3.707,3.7107,3.7699,3.7751,3.7184,3.7116,3.6524,3.6468,3.7039,3.7107,3.799,3.8066,3.7218,3.7121,3.6233,3.6154,3.7007,3.7105,3.8285,3.8373,3.7251,3.7125,3.5945,3.5841,3.6977,3.7104,3.8571,3.8675,3.7283,3.713,3.5659,3.5532,3.6947,3.7102,30.0,0.757336
3.6665,3.6895,3.6923,3.6707,3.6675,3.6447,3.6415,3.6635,3.667,3.7128,3.7183,3.6745,3.6679,3.6222,3.6164,3.66,3.667,3.7355,3.7432,3.6779,3.6682,3.5998,3.5913,3.6568,3.6668,3.7579,3.7678,3.6812,3.6686,3.5778,3.5669,3.6537,3.6666,3.7801,3.7916,3.6844,3.6689,3.5559,3.5427,3.6507,3.6666,30.0,0.8600679999999999
3.7091,3.7376,3.7402,3.7128,3.71,3.6819,3.6791,3.7065,3.7095,3.7662,3.7713,3.7165,3.7105,3.6542,3.6489,3.7037,3.7095,3.7943,3.8013,3.7195,3.7107,3.6266,3.6191,3.7007,3.7095,3.822,3.8306,3.7225,3.7111,3.5996,3.5899,3.6979,3.7093,3.8489,3.8594,3.7258,3.7116,3.5729,3.5611,3.6956,3.7093,30.0,0.7584839999999999
3.6456,3.667,3.6698,3.6491,3.6463,3.6252,3.6222,3.6428,3.6459,3.6886,3.6939,3.6526,3.6466,3.6043,3.5989,3.6401,3.6459,3.7098,3.7174,3.6556,3.647,3.5838,3.5757,3.637,3.6459,3.7309,3.7406,3.6586,3.6472,3.5634,3.5529,3.6338,3.6458,3.7513,3.763,3.6614,3.6473,3.5432,3.5304,3.6307,3.6456,30.0,0.9315439999999999
3.6909,3.7237,3.7267,3.6956,3.6919,3.6596,3.6561,3.6874,3.6914,3.7565,3.7623,3.7,3.6923,3.6273,3.621,3.6837,3.6912,3.7887,3.7969,3.7037,3.6928,3.5952,3.5862,3.68,3.691,3.8203,3.8306,3.7072,3.6932,3.5638,3.552,3.6767,3.6909,3.8519,3.8638,3.7105,3.6935,3.5322,3.5179,3.6733,3.6907,30.0,0.7956319999999999
3.7139,3.7502,3.7532,3.7181,3.7149,3.6789,3.6756,3.7107,3.7142,3.7869,3.7922,3.7221,3.7153,3.6431,3.6375,3.7076,3.7142,3.8225,3.8301,3.7258,3.7158,3.608,3.5999,3.7044,3.7142,3.8578,3.8671,3.7295,3.7162,3.5734,3.5627,3.7016,3.714,3.8924,3.9035,3.7328,3.7165,3.539,3.5262,3.6982,3.7139,30.0,0.7521439999999999
3.6898,3.7188,3.7214,3.6935,3.6907,3.6621,3.6591,3.687,3.6902,3.7481,3.753,3.6972,3.691,3.6335,3.6282,3.684,3.6902,3.7767,3.7839,3.7002,3.6912,3.6052,3.5975,3.681,3.69,3.8048,3.8141,3.7033,3.6916,3.5776,3.5673,3.6782,3.6898,3.8327,3.8436,3.7058,3.6918,3.5497,3.5376,3.6754,3.6896,30.0,0.80132
3.6512,3.6717,3.6749,3.6552,3.6519,3.6319,3.6285,3.6482,3.6517,3.6926,3.6984,3.6586,3.6522,3.6117,3.6057,3.6451,3.6517,3.713,3.7216,3.6623,3.6526,3.592,3.5831,3.6417,3.6514,3.733,3.7439,3.6651,3.6528,3.5727,3.5611,3.6382,3.6514,3.7525,3.7657,3.6684,3.6531,3.5538,3.5394,3.635,3.6512,30.0,0.8893080000000001
3.7744,3.8143,3.8176,3.7799,3.776,3.7362,3.7327,3.7704,3.7753,3.8545,3.8603,3.7853,3.7767,3.6972,3.6909,3.7667,3.775,3.8935,3.9014,3.7892,3.7772,3.6586,3.6498,3.7634,3.7748,3.9319,3.9414,3.7932,3.7778,3.6203,3.6087,3.7595,3.7744,3.9697,3.9807,3.7976,3.7783,3.582,3.5683,3.7569,3.7743,30.0,0.657092
3.6675,3.694,3.697,3.6719,3.6682,3.6421,3.6389,3.6642,3.6679,3.7205,3.7262,3.6758,3.6686,3.6161,3.6101,3.6607,3.6677,3.7465,3.7546,3.6793,3.6689,3.5901,3.5815,3.6572,3.6675,3.7723,3.7823,3.6828,3.6693,3.5645,3.5532,3.6538,3.6673,3.7976,3.8097,3.6858,3.6696,3.5392,3.5253,3.6507,3.6672,30.0,0.858012
3.8203,3.8613,3.8636,3.8238,3.8213,3.7806,3.7781,3.818,3.8208,3.9024,3.9066,3.8269,3.8217,3.7402,3.736,3.8157,3.8206,3.943,3.9488,3.8299,3.8222,3.7005,3.6942,3.8132,3.8206,3.9827,3.9904,3.8329,3.8227,3.6614,3.653,3.8108,3.8203,4.0218,4.031,3.8352,3.8229,3.6224,3.6122,3.8087,3.8201,30.0,0.611424
3.6586,3.6835,3.6867,3.6628,3.6593,3.6349,3.6315,3.6554,3.6591,3.7086,3.7146,3.667,3.6598,3.6106,3.6043,3.6519,3.6591,3.7332,3.7418,3.6707,3.66,3.5868,3.5776,3.6482,3.6589,3.7574,3.7683,3.674,3.6603,3.5631,3.5515,3.6449,3.6587,3.7813,3.7941,3.6772,3.6607,3.5401,3.526,3.6415,3.6586,30.0,0.886732
3.6637,3.6921,3.6953,3.6682,3.6644,3.6364,3.6329,3.6602,3.664,3.7205,3.7267,3.6724,3.6649,3.6087,3.6024,3.6565,3.664,3.7485,3.7572,3.6765,3.6651,3.5815,3.5724,3.653,3.6638,3.7757,3.7869,3.68,3.6656,3.555,3.5434,3.6494,3.6637,3.8022,3.8153,3.6837,3.6658,3.529,3.5151,3.6463,3.6635,30.0,0.870684
3.8289,3.871,3.8735,3.8329,3.8301,3.7883,3.7857,3.8264,3.8296,3.9133,3.9177,3.8364,3.8306,3.7476,3.7425,3.8236,3.8294,3.9542,3.9605,3.8396,3.831,3.707,3.7002,3.821,3.8292,3.9946,4.0023,3.8427,3.8313,3.6673,3.6586,3.8185,3.8289,4.0339,4.0433,3.8459,3.8318,3.6285,3.6182,3.8157,3.8287,30.0,0.59246
3.6719,3.703,3.706,3.676,3.6726,3.6417,3.6386,3.6688,3.6723,3.7344,3.7402,3.6796,3.673,3.611,3.6052,3.6652,3.6721,3.7653,3.7732,3.6831,3.6733,3.5806,3.5724,3.6621,3.6719,3.7955,3.8055,3.6867,3.6735,3.5511,3.5404,3.6594,3.6719,3.8255,3.8373,3.6898,3.674,3.5218,3.5088,3.6559,3.6717,30.0,0.846124
3.7699,3.8041,3.8064,3.7732,3.7706,3.7365,3.7339,3.7672,3.7701,3.8385,3.8427,3.7762,3.7709,3.7025,3.6979,3.7646,3.7697,3.8724,3.8784,3.779,3.7713,3.6691,3.6624,3.762,3.7697,3.9059,3.9135,3.7806,3.7711,3.6356,3.6266,3.7592,3.7692,3.9384,3.9477,3.7841,3.7716,3.6026,3.592,3.7567,3.769,30.0,0.665544
3.7848,3.819,3.8213,3.7885,3.786,3.7521,3.7497,3.7825,3.7855,3.8533,3.8577,3.792,3.7866,3.719,3.7144,3.7801,3.7855,3.8868,3.8931,3.7948,3.7869,3.686,3.6793,3.7774,3.7853,3.92,3.9277,3.7978,3.7874,3.6533,3.6447,3.775,3.7852,3.9526,3.9619,3.8006,3.7878,3.621,3.6105,3.7727,3.7852,30.0,0.646996
3.6979,3.7297,3.7327,3.7018,3.6984,3.6666,3.6638,3.6947,3.6981,3.762,3.7672,3.7053,3.6988,3.6354,3.6298,3.6916,3.6979,3.7934,3.8011,3.7088,3.6993,3.6043,3.5966,3.6884,3.6977,3.8247,3.8341,3.7119,3.6995,3.5738,3.5636,3.6854,3.6977,3.8552,3.8664,3.7149,3.6998,3.5439,3.5315,3.6824,3.6974,30.0,0.788332
3.7592,3.7995,3.802,3.7627,3.7599,3.7197,3.7174,3.7567,3.7595,3.8399,3.8443,3.7658,3.7604,3.6803,3.6758,3.7539,3.7592,3.8796,3.8859,3.7688,3.7607,3.6412,3.6349,3.7513,3.759,3.9188,3.9265,3.7715,3.7611,3.6029,3.5943,3.749,3.7588,3.957,3.9663,3.7744,3.7616,3.565,3.5548,3.7464,3.7585,30.0,0.684388
3.9026,3.9435,3.9456,3.9061,3.9038,3.8631,3.8608,3.9007,3.9033,3.9846,3.9886,3.9093,3.9044,3.8231,3.819,3.8982,3.9031,4.025,4.0304,3.9117,3.9047,3.7836,3.7776,3.8959,3.9028,4.0644,4.0714,3.9145,3.9052,3.7446,3.7369,3.894,3.9028,4.1036,4.1121,3.9175,3.9058,3.7061,3.697,3.8919,3.9026,30.0,0.53486
3.7151,3.7458,3.7497,3.7216,3.7167,3.6863,3.6823,3.7102,3.716,3.7767,3.7839,3.7276,3.7174,3.6566,3.6489,3.7054,3.7158,3.8066,3.8162,3.7321,3.7179,3.6271,3.6163,3.7009,3.7156,3.8359,3.8475,3.7355,3.7183,3.5975,3.5833,3.6965,3.7151,3.8649,3.8782,3.74,3.7188,3.5685,3.5515,3.6928,3.7151,30.0,0.7467199999999999
3.802,3.8457,3.8484,3.806,3.8032,3.7599,3.7572,3.7994,3.8027,3.8896,3.8943,3.8099,3.8039,3.7176,3.7126,3.7967,3.8027,3.9323,3.9391,3.8134,3.8043,3.6758,3.6689,3.7939,3.8025,3.9742,3.9825,3.8162,3.8048,3.6347,3.6257,3.7913,3.8022,4.0151,4.0248,3.8201,3.8052,3.5947,3.584,3.789,3.8022,30.0,0.62786
3.6932,3.7242,3.7269,3.697,3.694,3.6631,3.6603,3.6902,3.6935,3.7553,3.7606,3.7007,3.6944,3.6328,3.6275,3.6874,3.6935,3.786,3.7934,3.7039,3.6947,3.6027,3.595,3.6842,3.6933,3.8164,3.8255,3.7068,3.6949,3.5731,3.5631,3.6814,3.6932,3.8461,3.8571,3.7098,3.6953,3.5439,3.5318,3.6786,3.6932,30.0,0.803888
3.6421,3.6614,3.664,3.6454,3.6426,3.6236,3.621,3.6394,3.6422,3.6809,3.6856,3.6484,3.6429,3.6047,3.5996,3.6366,3.6422,3.7002,3.707,3.6514,3.6433,3.5857,3.5785,3.6338,3.6421,3.719,3.7279,3.6542,3.6435,3.5673,3.5578,3.631,3.6419,3.7379,3.7486,3.6568,3.6438,3.5488,3.5373,3.6282,3.6419,30.0,0.9224720000000001
3.6398,3.6623,3.6656,3.6443,3.6407,3.6184,3.615,3.6361,3.6403,3.6851,3.6914,3.6487,3.641,3.5966,3.5899,3.6324,3.6403,3.7072,3.7163,3.6528,3.6414,3.5748,3.5652,3.6289,3.6403,3.7293,3.7407,3.6563,3.6419,3.5534,3.5408,3.6252,3.6401,3.7509,3.7644,3.6596,3.6421,3.5322,3.5167,3.6214,3.64,30.0,0.9456640000000001
3.6558,3.6826,3.6861,3.6605,3.6565,3.6301,3.6264,3.6519,3.6561,3.7093,3.7162,3.6645,3.6568,3.604,3.5971,3.6477,3.6559,3.7356,3.7453,3.6689,3.6572,3.5785,3.5687,3.6438,3.6558,3.7614,3.7736,3.673,3.6575,3.5538,3.5411,3.6403,3.6558,3.7867,3.8011,3.6765,3.6579,3.5297,3.5143,3.6361,3.6554,30.0,0.895468
3.6668,3.6958,3.6986,3.6705,3.6675,3.6389,3.6361,3.6638,3.6672,3.7251,3.7302,3.6742,3.6681,3.6106,3.605,3.6609,3.6672,3.7537,3.7611,3.6774,3.6684,3.582,3.5741,3.6577,3.667,3.7825,3.7916,3.6803,3.6686,3.5538,3.5436,3.6549,3.6668,3.8106,3.8215,3.6831,3.6689,3.526,3.5134,3.6521,3.6668,30.0,0.84966
3.6874,3.7218,3.7248,3.6919,3.6884,3.6542,3.651,3.684,3.6879,3.7565,3.7622,3.6963,3.6888,3.6203,3.6145,3.6803,3.6877,3.7904,3.7983,3.7002,3.6893,3.5868,3.578,3.6768,3.6877,3.8238,3.8338,3.7037,3.6896,3.5534,3.5422,3.6735,3.6875,3.857,3.8687,3.7072,3.6902,3.5206,3.5071,3.6703,3.6874,30.0,0.815804
3.7395,3.7611,3.7639,3.7446,3.7409,3.7195,3.7165,3.736,3.7402,3.7829,3.7883,3.7493,3.7416,3.6986,3.6932,3.7325,3.74,3.8039,3.8111,3.753,3.7421,3.6781,3.6705,3.7295,3.7397,3.8243,3.8331,3.7569,3.7427,3.6579,3.6482,3.7263,3.7395,3.8445,3.8545,3.76,3.743,3.6375,3.6261,3.723,3.739,30.0,0.663248
3.8245,3.8587,3.8608,3.8276,3.8255,3.7915,3.7894,3.8227,3.825,3.8935,3.8973,3.8306,3.8262,3.7579,3.7539,3.8203,3.825,3.9274,3.9328,3.8331,3.8264,3.7244,3.7184,3.818,3.8248,3.9607,3.9679,3.8357,3.8269,3.6912,3.6833,3.8157,3.8247,3.9939,4.0023,3.8382,3.8273,3.6582,3.6487,3.8136,3.8245,30.0,0.609108
3.9084,3.9444,3.9465,3.9114,3.9093,3.8735,3.8714,3.9063,3.9089,3.9804,3.9844,3.9144,3.9098,3.8382,3.8341,3.9042,3.9086,4.0162,4.0216,3.917,3.9103,3.8032,3.7973,3.9017,3.9086,4.0513,4.058,3.9198,3.9107,3.7688,3.7609,3.8996,3.9084,4.0858,4.0942,3.9219,3.911,3.7344,3.7249,3.8984,3.9086,30.0,0.525944
3.829,3.8763,3.8784,3.8324,3.8301,3.7834,3.7813,3.8271,3.8296,3.9235,3.9272,3.8355,3.8308,3.7376,3.7339,3.8248,3.8294,3.9693,3.9749,3.8385,3.8313,3.6926,3.6872,3.8225,3.8292,4.0145,4.0213,3.8413,3.8317,3.6486,3.6414,3.8204,3.8289,4.0585,4.0668,3.8445,3.8322,3.6054,3.5971,3.8183,3.8287,30.0,0.632332
3.7713,3.8089,3.8115,3.7753,3.7723,3.7349,3.7321,3.7683,3.7716,3.8464,3.8515,3.7792,3.7727,3.6981,3.6928,3.7651,3.7715,3.8833,3.8903,3.7825,3.7732,3.6616,3.654,3.762,3.7711,3.9198,3.9284,3.7855,3.7734,3.6252,3.6154,3.7593,3.7709,3.9556,3.9658,3.7894,3.7741,3.5896,3.5776,3.7565,3.7708,30.0,0.66908
3.6442,3.6672,3.6707,3.6489,3.6449,3.6222,3.6187,3.6403,3.6447,3.6905,3.6972,3.6537,3.6454,3.5998,3.5929,3.6363,3.6445,3.7133,3.7225,3.6579,3.6459,3.5776,3.5678,3.6326,3.6445,3.7356,3.7474,3.6614,3.6461,3.5557,3.5431,3.6289,3.6445,3.7578,3.7715,3.6651,3.6466,3.5341,3.5188,3.6254,3.6442,30.0,0.931276
3.7225,3.7581,3.7611,3.7272,3.7235,3.6881,3.6849,3.7191,3.7232,3.7941,3.7997,3.7316,3.7242,3.6533,3.6473,3.7156,3.723,3.829,3.8369,3.7353,3.7248,3.6187,3.6101,3.7126,3.723,3.8636,3.8733,3.7393,3.7253,3.5845,3.5734,3.7091,3.7228,3.8977,3.9091,3.7428,3.7256,3.5506,3.5369,3.7061,3.7227,30.0,0.73722
3.7867,3.8278,3.8301,3.7901,3.7876,3.7465,3.7442,3.7844,3.7871,3.8694,3.8738,3.7934,3.7883,3.7061,3.7018,3.7822,3.7873,3.9103,3.9165,3.7962,3.7888,3.6661,3.6596,3.7797,3.7871,3.9505,3.9583,3.7988,3.789,3.6266,3.618,3.7767,3.7867,3.99,3.9993,3.8013,3.7894,3.5869,3.5766,3.7743,3.7864,30.0,0.647664
