U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39,U40,U41,SOC,SOH,material_capacity,pulse_ms
3.1913,3.2517,3.2883,3.23,3.1953,3.137,3.102,3.1591,3.193,3.3118,3.361,3.2557,3.1974,3.0838,3.0362,3.1377,3.1926,3.3608,3.4156,3.2734,3.1988,3.0392,2.9844,3.1212,3.1918,3.4024,3.4609,3.2869,3.2,3.0011,2.9409,3.1086,3.1909,3.4384,3.4995,3.2976,3.2012,2.9679,2.903,3.098,3.1903,20.0,0.88591,LMO_10Ah,1000
3.2242,3.2848,3.3192,3.2602,3.2279,3.169,3.1361,3.1939,3.2258,3.3447,3.3924,3.2848,3.23,3.1159,3.0692,3.1726,3.2253,3.3938,3.4484,3.3038,3.2314,3.071,3.0158,3.1563,3.2248,3.4356,3.4953,3.3178,3.2328,3.0327,2.9704,3.1419,3.2239,3.4723,3.536,3.3299,3.2339,2.9992,2.9303,3.1296,3.2232,20.0,0.8843500000000001,LMO_10Ah,1000
3.2035,3.2477,3.2681,3.2244,3.2061,3.1635,3.1433,3.1863,3.2047,3.2927,3.3239,3.2416,3.2079,3.1227,3.0915,3.1723,3.2046,3.332,3.3696,3.2544,3.209,3.0862,3.048,3.1603,3.2039,3.3668,3.4084,3.265,3.2098,3.0541,3.0107,3.1505,3.2035,3.3982,3.4423,3.274,3.2107,3.025,2.9779,3.1424,3.203,20.0,0.87019,LMO_10Ah,1000
3.2007,3.2611,3.2978,3.2399,3.2046,3.1463,3.1113,3.1682,3.2026,3.321,3.3698,3.2653,3.2067,3.0931,3.046,3.1469,3.2019,3.3699,3.424,3.2823,3.2081,3.0482,2.9948,3.1314,3.2014,3.4117,3.4686,3.2957,3.2094,3.0106,2.9521,3.1189,3.2007,3.4477,3.5072,3.3055,3.2107,2.9777,2.9149,3.1085,3.2,20.0,0.8652200000000001,LMO_10Ah,1000
3.1812,3.2425,3.2799,3.2212,3.1849,3.1259,3.0903,3.1477,3.1828,3.3029,3.3527,3.2472,3.187,3.072,3.024,3.1261,3.1823,3.3524,3.4072,3.2644,3.1884,3.0269,2.9725,3.1107,3.1816,3.3942,3.4521,3.2781,3.1898,2.989,2.9293,3.0973,3.1809,3.43,3.4911,3.2895,3.1909,2.9558,2.8917,3.0868,3.18,20.0,0.89144,LMO_10Ah,1000
3.2172,3.2629,3.2839,3.2386,3.2202,3.1749,3.1549,3.1995,3.2186,3.3096,3.341,3.2557,3.2218,3.1342,3.1022,3.1854,3.2183,3.3499,3.3868,3.2688,3.2232,3.0968,3.0587,3.174,3.2179,3.3852,3.4258,3.279,3.2242,3.0642,3.0216,3.1644,3.2174,3.4165,3.4598,3.2878,3.2253,3.0355,2.9888,3.1556,3.2169,20.0,0.88907,LMO_10Ah,1000
3.1974,3.2334,3.2481,3.2125,3.2,3.1654,3.1503,3.1856,3.1988,3.2704,3.2943,3.226,3.2014,3.1319,3.1073,3.1747,3.1986,3.3036,3.3336,3.2363,3.2023,3.1006,3.0697,3.1652,3.1982,3.3338,3.368,3.2453,3.2032,3.0724,3.0367,3.1568,3.1977,3.361,3.3984,3.2528,3.204,3.0469,3.0074,3.1498,3.1974,20.0,0.8896000000000001,LMO_10Ah,1000
3.2058,3.2472,3.2658,3.2246,3.2086,3.1689,3.1498,3.1905,3.2072,3.2897,3.3187,3.2409,3.2102,3.1305,3.1012,3.1772,3.2067,3.3269,3.3619,3.2527,3.2113,3.0961,3.0601,3.1663,3.2065,3.3598,3.3987,3.2627,3.2123,3.0655,3.0246,3.1568,3.2058,3.3891,3.431,3.2711,3.2133,3.0381,2.9937,3.149,3.2054,20.0,0.89939,LMO_10Ah,1000
3.3064,3.329,3.3438,3.3213,3.3078,3.2857,3.2704,3.2929,3.3069,3.3529,3.3807,3.3355,3.3087,3.2632,3.2335,3.2788,3.3066,3.3759,3.4158,3.3482,3.3092,3.2407,3.1972,3.2653,3.3062,3.3986,3.4495,3.3596,3.3097,3.2181,3.1621,3.2513,3.3055,3.421,3.4816,3.3701,3.3101,3.1953,3.1278,3.2393,3.3052,20.0,0.69177,LMO_10Ah,1000
3.2086,3.2444,3.2595,3.2237,3.2109,3.1758,3.1605,3.1961,3.2094,3.282,3.3066,3.2372,3.2123,3.1421,3.1166,3.1851,3.2094,3.3159,3.3466,3.2479,3.2133,3.1105,3.0782,3.1751,3.2091,3.3469,3.3817,3.2569,3.2142,3.0815,3.0442,3.1671,3.2086,3.3752,3.4131,3.2646,3.2153,3.055,3.0143,3.1598,3.2083,20.0,0.8918200000000001,LMO_10Ah,1000
3.2088,3.2467,3.2625,3.2246,3.2112,3.1742,3.1579,3.1958,3.21,3.2864,3.312,3.2388,3.2126,3.1382,3.1115,3.184,3.2098,3.322,3.3543,3.25,3.2136,3.1044,3.0708,3.173,3.2091,3.3543,3.3912,3.2597,3.2144,3.0738,3.0346,3.1647,3.2088,3.3838,3.4244,3.2679,3.2155,3.0461,3.0025,3.1566,3.2084,20.0,0.89053,LMO_10Ah,1000
3.1934,3.2321,3.25,3.2118,3.1963,3.1589,3.1407,3.1789,3.1949,3.2722,3.3013,3.2275,3.1979,3.1229,3.0934,3.1658,3.1947,3.3073,3.344,3.2404,3.1991,3.0901,3.0524,3.154,3.1942,3.3399,3.381,3.2506,3.2,3.0599,3.0169,3.1443,3.1937,3.3689,3.4133,3.2593,3.2009,3.0329,2.9855,3.1359,3.1932,20.0,0.89374,LMO_10Ah,1000
3.1991,3.2559,3.2899,3.2344,3.2028,3.1486,3.1154,3.1696,3.2009,3.3129,3.3582,3.2585,3.2051,3.098,3.0534,3.1498,3.2005,3.3596,3.4096,3.2743,3.2065,3.0553,3.005,3.1354,3.1998,3.3996,3.4521,3.2866,3.2077,3.0188,2.9644,3.124,3.1993,3.4342,3.4888,3.2964,3.2091,2.9876,2.9293,3.1142,3.1988,20.0,0.87891,LMO_10Ah,1000
3.1982,3.2365,3.253,3.2151,3.2007,3.164,3.1469,3.1847,3.1995,3.2759,3.3025,3.2296,3.2023,3.128,3.101,3.1726,3.1993,3.3111,3.344,3.2411,3.2035,3.0954,3.0615,3.1623,3.1989,3.3429,3.38,3.2502,3.2044,3.0657,3.0271,3.1537,3.1984,3.3719,3.4117,3.2585,3.2052,3.039,2.9965,3.1459,3.1979,20.0,0.90417,LMO_10Ah,1000
3.1849,3.2421,3.2757,3.2204,3.1886,3.1336,3.1013,3.1554,3.1867,3.299,3.3447,3.2446,3.1907,3.0831,3.0388,3.1356,3.1863,3.3457,3.3968,3.2609,3.1921,3.0406,2.9897,3.1206,3.1856,3.3857,3.4398,3.2737,3.1934,3.0046,2.9489,3.1094,3.1852,3.4207,3.4765,3.2837,3.1947,2.9732,2.9135,3.0996,3.1847,20.0,0.90144,LMO_10Ah,1000
3.203,3.2483,3.2679,3.2232,3.2056,3.1616,3.1419,3.1863,3.2042,3.2945,3.3255,3.2404,3.2072,3.1196,3.0884,3.1719,3.2039,3.335,3.3731,3.2536,3.2084,3.0822,3.0429,3.1589,3.2032,3.3708,3.414,3.2648,3.2091,3.0487,3.0032,3.1488,3.2028,3.4031,3.4504,3.2744,3.2102,3.0188,2.9679,3.1396,3.2026,20.0,0.8891899999999999,LMO_10Ah,1000
3.2098,3.2634,3.2913,3.2393,3.2132,3.161,3.134,3.1852,3.2113,3.3171,3.3561,3.2604,3.2149,3.1131,3.075,3.1679,3.2111,3.362,3.4061,3.275,3.2163,3.0722,3.028,3.1545,3.2105,3.4005,3.4474,3.2867,3.2174,3.0374,2.9885,3.144,3.21,3.434,3.4835,3.2962,3.2186,3.0064,2.9539,3.1347,3.2093,20.0,0.8746,LMO_10Ah,1000
3.1861,3.2423,3.275,3.2207,3.1896,3.1356,3.104,3.1572,3.1879,3.2983,3.3433,3.2448,3.1919,3.0859,3.0423,3.1377,3.1875,3.3445,3.3949,3.2609,3.1932,3.0436,2.9941,3.1229,3.1868,3.384,3.4374,3.2734,3.1944,3.0081,2.9532,3.1117,3.1863,3.4184,3.4737,3.2832,3.1956,2.9769,2.9182,3.1019,3.1856,20.0,0.8954700000000001,LMO_10Ah,1000
3.197,3.2374,3.2536,3.2139,3.2,3.1605,3.144,3.1837,3.1984,3.2792,3.3053,3.2283,3.2016,3.1227,3.0959,3.1719,3.1982,3.3162,3.3489,3.24,3.2026,3.0882,3.0541,3.161,3.1977,3.3496,3.3866,3.2496,3.2037,3.0571,3.0174,3.1519,3.1972,3.3798,3.42,3.2576,3.2046,3.0288,2.9848,3.144,3.1967,20.0,0.92377,LMO_10Ah,1000
3.408,3.4323,3.4551,3.4314,3.41,3.3863,3.364,3.3879,3.4089,3.4579,3.5023,3.4544,3.411,3.3624,3.3208,3.3684,3.4082,3.4821,3.5469,3.4746,3.4116,3.3383,3.2799,3.3508,3.4077,3.5062,3.5894,3.4944,3.4123,3.3146,3.2414,3.335,3.407,3.5302,3.63,3.5113,3.4128,3.2909,3.2049,3.3201,3.4063,20.0,0.61491,LMO_10Ah,1000
3.1932,3.2288,3.2428,3.2079,3.196,3.1612,3.1469,3.1819,3.1947,3.2657,3.2892,3.2211,3.1972,3.1278,3.1036,3.1711,3.1944,3.2988,3.3292,3.2315,3.1982,3.0968,3.065,3.1617,3.194,3.3292,3.3645,3.2404,3.1993,3.0682,3.0308,3.153,3.1934,3.3568,3.3961,3.2488,3.2,3.0425,3.0,3.1452,3.1932,20.0,0.9320299999999999,LMO_10Ah,1000
3.21,3.2502,3.2665,3.2269,3.2128,3.1737,3.1573,3.1965,3.2113,3.2916,3.3178,3.2416,3.2144,3.1363,3.1099,3.1847,3.2112,3.3285,3.3605,3.2528,3.2155,3.1024,3.0692,3.1744,3.2109,3.3613,3.3975,3.2623,3.2165,3.0717,3.0334,3.1652,3.2102,3.391,3.4302,3.2698,3.2172,3.0439,3.0014,3.1575,3.2098,20.0,0.91394,LMO_10Ah,1000
3.1919,3.2314,3.2513,3.2125,3.1949,3.1565,3.1366,3.1751,3.1934,3.2727,3.3041,3.2298,3.1965,3.1196,3.088,3.161,3.1932,3.3087,3.3473,3.2427,3.1974,3.0863,3.0469,3.1484,3.1926,3.3408,3.3842,3.2538,3.1986,3.0571,3.0116,3.1382,3.1923,3.3699,3.4166,3.2629,3.1997,3.0299,2.9802,3.1294,3.1919,20.0,0.91713,LMO_10Ah,1000
3.1888,3.2355,3.2557,3.2094,3.1919,3.1463,3.1263,3.1721,3.1902,3.2834,3.3139,3.2267,3.1937,3.1038,3.0729,3.1584,3.1898,3.3241,3.3608,3.2392,3.1949,3.0653,3.028,3.1475,3.1894,3.3608,3.4008,3.2496,3.196,3.0316,2.9895,3.1379,3.1888,3.3935,3.4358,3.2578,3.197,3.0014,2.9551,3.13,3.1882,20.0,0.94788,LMO_10Ah,1000
3.1963,3.2519,3.2839,3.2302,3.1998,3.1461,3.1152,3.1679,3.1979,3.3076,3.3515,3.2534,3.2019,3.0968,3.0538,3.1486,3.1977,3.3534,3.403,3.2698,3.2032,3.0548,3.0053,3.1345,3.197,3.3926,3.4453,3.2822,3.2044,3.0188,2.9646,3.1219,3.1963,3.4268,3.4823,3.2929,3.2056,2.9881,2.9291,3.1117,3.1958,20.0,0.89175,LMO_10Ah,1000
3.1902,3.2483,3.2827,3.2263,3.1937,3.1373,3.1044,3.1596,3.1919,3.3062,3.3526,3.2513,3.1958,3.0861,3.0413,3.1396,3.1913,3.3538,3.4051,3.2676,3.1974,3.0429,2.9918,3.1245,3.1909,3.3945,3.4484,3.2808,3.1988,3.0065,2.9507,3.1128,3.1905,3.4291,3.4855,3.2908,3.1998,2.9746,2.915,3.1034,3.1898,20.0,0.87994,LMO_10Ah,1000
3.2125,3.2476,3.2609,3.2263,3.2149,3.1807,3.1671,3.2014,3.2136,3.2841,3.3064,3.2388,3.2163,3.1477,3.1248,3.1913,3.2134,3.3171,3.3457,3.2488,3.2172,3.1168,3.0873,3.1823,3.2132,3.3475,3.3801,3.2574,3.2181,3.0886,3.0539,3.1742,3.2128,3.3752,3.4112,3.2651,3.219,3.0629,3.0238,3.1668,3.2123,20.0,0.8851100000000001,LMO_10Ah,1000
3.217,3.2511,3.2644,3.2307,3.2193,3.1861,3.1726,3.206,3.2181,3.2867,3.3089,3.2432,3.2207,3.1538,3.1309,3.196,3.2179,3.3189,3.3473,3.2534,3.2218,3.1238,3.0943,3.1868,3.2176,3.3484,3.3814,3.2618,3.2227,3.0962,3.0615,3.1786,3.2174,3.3754,3.4117,3.2692,3.2235,3.071,3.032,3.1711,3.2169,20.0,0.88458,LMO_10Ah,1000
3.2079,3.2506,3.2685,3.2265,3.2105,3.169,3.1511,3.1928,3.2093,3.2941,3.3222,3.2421,3.2121,3.1296,3.1012,3.18,3.209,3.3327,3.3668,3.2538,3.2132,3.0938,3.0585,3.1692,3.2086,3.3671,3.4052,3.2637,3.2142,3.0618,3.0213,3.1598,3.2081,3.398,3.4388,3.2723,3.2151,3.0329,2.9886,3.1521,3.2077,20.0,0.8749399999999999,LMO_10Ah,1000
3.2288,3.2761,3.2992,3.253,3.2321,3.1861,3.1631,3.2088,3.2304,3.3238,3.358,3.2719,3.2339,3.1436,3.1094,3.1932,3.2302,3.3642,3.4044,3.286,3.2353,3.1067,3.0655,3.1807,3.2296,3.3993,3.4433,3.2957,3.2363,3.0745,3.028,3.1698,3.229,3.43,3.477,3.3048,3.2374,3.0461,2.9951,3.1605,3.2284,20.0,0.91862,LMO_10Ah,1000
3.4751,3.506,3.5327,3.5023,3.4774,3.447,3.4214,3.4518,3.476,3.5387,3.5901,3.5287,3.4783,3.4165,3.3692,3.43,3.4755,3.5697,3.6442,3.552,3.479,3.3854,3.3201,3.4105,3.4746,3.6006,3.6953,3.5722,3.4793,3.3547,3.2736,3.3929,3.4737,3.6308,3.7435,3.5924,3.48,3.3245,3.23,3.3778,3.473,20.0,0.58605,LMO_10Ah,1000
3.207,3.2418,3.2557,3.2211,3.2094,3.1753,3.1614,3.1958,3.2081,3.2785,3.3015,3.2341,3.2109,3.1422,3.1187,3.1854,3.2079,3.3115,3.3413,3.2444,3.2118,3.1112,3.0806,3.1761,3.2077,3.342,3.3766,3.2534,3.2128,3.0829,3.0467,3.1675,3.2072,3.3701,3.408,3.2609,3.2136,3.0567,3.0158,3.16,3.207,20.0,0.9073,LMO_10Ah,1000
3.2018,3.2506,3.2771,3.2293,3.2046,3.1572,3.1315,3.1786,3.2032,3.3004,3.3385,3.2498,3.2063,3.1128,3.0755,3.1619,3.2028,3.3424,3.3863,3.2644,3.2077,3.0743,3.0308,3.1487,3.2023,3.3789,3.4261,3.2758,3.2088,3.0415,2.993,3.1382,3.2019,3.411,3.4605,3.2852,3.2098,3.0118,2.9598,3.1294,3.2014,20.0,0.87927,LMO_10Ah,1000
3.1751,3.2304,3.2637,3.2102,3.1789,3.1252,3.0931,3.1459,3.1768,3.286,3.3318,3.2344,3.1807,3.0759,3.0316,3.1259,3.1765,3.332,3.3833,3.2504,3.1821,3.0341,2.9832,3.1103,3.1756,3.3708,3.4254,3.263,3.1831,2.9983,2.9426,3.0992,3.1751,3.4052,3.4619,3.2736,3.1844,2.9674,2.9075,3.089,3.1744,20.0,0.9082700000000001,LMO_10Ah,1000
3.1835,3.2158,3.229,3.197,3.1856,3.154,3.1405,3.1726,3.1847,3.2495,3.2723,3.2097,3.1868,3.1231,3.0999,3.1624,3.1844,3.2806,3.3104,3.2198,3.1877,3.0938,3.0629,3.1528,3.184,3.3094,3.3445,3.2291,3.1886,3.0666,3.0297,3.1443,3.1837,3.3361,3.3752,3.2369,3.1892,3.0415,2.9996,3.1366,3.1833,20.0,0.9074099999999999,LMO_10Ah,1000
3.2288,3.2657,3.2792,3.2425,3.2309,3.1949,3.1812,3.2176,3.2298,3.3041,3.3266,3.2553,3.2323,3.1598,3.1363,3.2072,3.2296,3.3389,3.368,3.2655,3.2332,3.1267,3.0959,3.1977,3.2293,3.371,3.4049,3.2743,3.2342,3.0964,3.0596,3.1891,3.229,3.4008,3.4382,3.2825,3.2351,3.0682,3.0267,3.1816,3.2286,20.0,0.9049699999999999,LMO_10Ah,1000
3.2355,3.295,3.3192,3.2606,3.2388,3.181,3.157,3.2147,3.2372,3.3545,3.3894,3.2801,3.2409,3.1269,3.0905,3.1986,3.2367,3.4059,3.4463,3.2941,3.2423,3.0789,3.0346,3.1856,3.2362,3.4514,3.4955,3.3057,3.2437,3.0364,2.9857,3.1745,3.2357,3.4921,3.5387,3.3143,3.2446,2.9979,2.9419,3.1647,3.2351,20.0,0.89191,LMO_10Ah,1000
3.4544,3.4855,3.5092,3.4784,3.4561,3.4254,3.4017,3.4326,3.4549,3.5183,3.5636,3.5013,3.457,3.3942,3.3501,3.4121,3.4542,3.5497,3.6143,3.5213,3.4577,3.3629,3.3011,3.3933,3.4537,3.5811,3.6624,3.5395,3.4583,3.3318,3.2548,3.3763,3.453,3.6119,3.7079,3.5559,3.4588,3.3011,3.2107,3.3612,3.4521,20.0,0.5745199999999999,LMO_10Ah,1000
3.6314,3.6565,3.6691,3.65,3.6331,3.6087,3.5962,3.6159,3.6322,3.6826,3.7068,3.6675,3.6338,3.584,3.5608,3.6015,3.6319,3.7077,3.7435,3.6837,3.6345,3.559,3.5262,3.5885,3.6314,3.7327,3.7794,3.6991,3.635,3.5346,3.493,3.5766,3.6308,3.7574,3.8141,3.713,3.6356,3.51,3.4611,3.5669,3.6305,30.0,0.60549,LMO_10Ah,100
3.6326,3.66,3.6768,3.6607,3.6364,3.6108,3.5943,3.6115,3.6356,3.6893,3.7216,3.6881,3.6382,3.5852,3.5541,3.5908,3.6354,3.7163,3.7639,3.7102,3.6391,3.559,3.5148,3.5727,3.6349,3.7428,3.8046,3.73,3.6398,3.5327,3.4772,3.5574,3.6343,3.7692,3.8438,3.7485,3.6405,3.5071,3.4412,3.5448,3.634,30.0,0.63985,LMO_10Ah,100
3.6143,3.6394,3.653,3.6356,3.6166,3.5926,3.5792,3.5971,3.6156,3.6656,3.6919,3.6566,3.6177,3.5683,3.5434,3.5803,3.6154,3.6907,3.7295,3.676,3.6184,3.5439,3.5085,3.5664,3.615,3.7156,3.7665,3.693,3.6191,3.5197,3.4746,3.5522,3.6143,3.74,3.8022,3.7105,3.6198,3.4956,3.4421,3.5418,3.614,30.0,0.6453599999999999,LMO_10Ah,100
3.5683,3.5913,3.6024,3.5841,3.5699,3.5476,3.5364,3.555,3.569,3.6152,3.6364,3.5992,3.5706,3.525,3.5039,3.542,3.5689,3.6382,3.6695,3.6124,3.5711,3.5023,3.4718,3.5295,3.5685,3.6612,3.7014,3.6252,3.5717,3.4795,3.4407,3.5181,3.568,3.6837,3.7328,3.6373,3.5722,3.4572,3.4107,3.5085,3.5678,30.0,0.63319,LMO_10Ah,100
3.7643,3.7962,3.8171,3.8011,3.7678,3.7376,3.7172,3.7358,3.7662,3.8294,3.8703,3.8341,3.769,3.7068,3.6691,3.7118,3.7657,3.861,3.9209,3.8643,3.7702,3.6761,3.6233,3.6907,3.7651,3.8922,3.9695,3.8901,3.7709,3.6452,3.5799,3.6738,3.7643,3.923,4.0163,3.9165,3.7723,3.6152,3.5394,3.6603,3.7637,30.0,0.55447,LMO_10Ah,100
3.6261,3.657,3.6705,3.6465,3.6287,3.5992,3.5855,3.6098,3.6278,3.6895,3.7153,3.6661,3.6298,3.5692,3.5438,3.5941,3.6277,3.7202,3.7583,3.6835,3.6308,3.539,3.503,3.5797,3.6275,3.7509,3.7997,3.6995,3.6315,3.5092,3.4635,3.5659,3.6268,3.7806,3.8399,3.7135,3.6319,3.4798,3.4251,3.555,3.6264,30.0,0.65591,LMO_10Ah,100
3.5715,3.595,3.6059,3.5878,3.5731,3.5506,3.5394,3.5578,3.5722,3.6191,3.6405,3.6034,3.5741,3.5276,3.5067,3.5448,3.572,3.6426,3.6738,3.6177,3.5748,3.5046,3.4746,3.5325,3.5717,3.6658,3.7065,3.6296,3.575,3.4816,3.4432,3.5216,3.5715,3.6888,3.7383,3.6421,3.5757,3.4588,3.4128,3.51,3.5708,30.0,0.65152,LMO_10Ah,100
3.5209,3.5432,3.5522,3.5332,3.5225,3.5014,3.4921,3.5111,3.522,3.5666,3.5838,3.5455,3.5234,3.4797,3.4628,3.5011,3.522,3.5889,3.6143,3.556,3.5239,3.4577,3.4335,3.4918,3.5216,3.611,3.6442,3.5662,3.5243,3.4358,3.4051,3.4832,3.5213,3.6331,3.6735,3.5759,3.5246,3.4145,3.3773,3.4751,3.5209,30.0,0.69576,LMO_10Ah,100
3.6064,3.6315,3.6466,3.63,3.6094,3.5864,3.571,3.5883,3.6087,3.6579,3.6872,3.6528,3.6108,3.5627,3.5341,3.5699,3.6084,3.6826,3.7256,3.6728,3.6117,3.5388,3.4985,3.5534,3.608,3.7068,3.7627,3.6923,3.6126,3.5148,3.4642,3.5409,3.6078,3.7318,3.7988,3.7074,3.6133,3.4911,3.4312,3.5276,3.6071,30.0,0.6653800000000001,LMO_10Ah,100
3.5694,3.5984,3.6094,3.5848,3.5715,3.5438,3.5322,3.5573,3.5708,3.6289,3.6501,3.5994,3.5724,3.5153,3.4944,3.5453,3.5706,3.6579,3.6891,3.6126,3.5729,3.4867,3.4574,3.5343,3.5703,3.6865,3.7272,3.6261,3.5738,3.4586,3.4217,3.5241,3.5701,3.7153,3.7644,3.6357,3.5738,3.43,3.3868,3.5151,3.5697,30.0,0.69119,LMO_10Ah,100
3.719,3.7497,3.7688,3.7499,3.7214,3.6921,3.6735,3.6935,3.72,3.7813,3.8182,3.7792,3.7223,3.6619,3.6278,3.6726,3.7195,3.8118,3.8659,3.8043,3.723,3.6317,3.5843,3.6533,3.7186,3.8419,3.9119,3.8289,3.7239,3.602,3.5432,3.6386,3.7181,3.8721,3.9561,3.8464,3.7244,3.5722,3.5041,3.6266,3.7174,30.0,0.56791,LMO_10Ah,100
3.549,3.5724,3.5834,3.565,3.5511,3.529,3.5176,3.536,3.5504,3.5968,3.6182,3.5801,3.552,3.5064,3.4849,3.5239,3.5504,3.6203,3.6514,3.5933,3.5527,3.4835,3.4528,3.5109,3.5499,3.6433,3.6837,3.6052,3.5529,3.4604,3.4216,3.4995,3.5494,3.6661,3.7149,3.617,3.5534,3.4379,3.3915,3.49,3.5492,30.0,0.69997,LMO_10Ah,100
3.6026,3.6285,3.6415,3.6217,3.6052,3.581,3.568,3.5885,3.6045,3.6561,3.6812,3.64,3.6064,3.5562,3.5322,3.5741,3.6043,3.6817,3.7188,3.6573,3.6073,3.5313,3.4976,3.562,3.6043,3.7079,3.7558,3.6723,3.608,3.506,3.4642,3.5499,3.6038,3.7332,3.7913,3.6868,3.6087,3.4811,3.4319,3.5395,3.6031,30.0,0.67829,LMO_10Ah,100
3.5885,3.6127,3.6273,3.6105,3.5913,3.5683,3.5543,3.5717,3.5903,3.6396,3.6665,3.6312,3.5924,3.5443,3.5185,3.5559,3.5901,3.664,3.704,3.6498,3.5931,3.5204,3.4837,3.5408,3.5896,3.6881,3.7404,3.6668,3.5936,3.4964,3.4502,3.5276,3.5892,3.7118,3.7755,3.6823,3.5941,3.4727,3.4182,3.5157,3.5885,30.0,0.67698,LMO_10Ah,100
3.5761,3.6143,3.6268,3.5934,3.5782,3.5411,3.5285,3.5624,3.5773,3.6538,3.6774,3.6098,3.5792,3.5032,3.4804,3.549,3.5771,3.6923,3.7265,3.6245,3.5799,3.4656,3.4331,3.5367,3.5769,3.7302,3.7743,3.6372,3.5803,3.4281,3.3872,3.5248,3.5761,3.7681,3.821,3.6491,3.5806,3.3901,3.3422,3.5151,3.5755,30.0,0.69477,LMO_10Ah,100
3.549,3.572,3.5827,3.5641,3.551,3.5295,3.5185,3.5373,3.5502,3.5961,3.6166,3.578,3.5518,3.5071,3.4869,3.5253,3.5501,3.6194,3.6493,3.592,3.5525,3.4848,3.4563,3.5144,3.5499,3.6422,3.6814,3.6045,3.5529,3.4621,3.4263,3.5041,3.5494,3.6651,3.7128,3.6143,3.5532,3.4393,3.3966,3.4948,3.549,30.0,0.6853,LMO_10Ah,100
3.5764,3.6001,3.6142,3.5984,3.5792,3.5574,3.5427,3.5587,3.5783,3.6247,3.6521,3.6184,3.5803,3.5348,3.5072,3.5406,3.578,3.648,3.6875,3.6361,3.581,3.512,3.4725,3.5239,3.5776,3.6709,3.7218,3.6514,3.5815,3.489,3.4389,3.5106,3.5771,3.6937,3.7548,3.6654,3.5822,3.4663,3.407,3.4972,3.5764,30.0,0.66769,LMO_10Ah,100
3.4734,3.5006,3.5076,3.4823,3.4746,3.4482,3.4407,3.4662,3.4742,3.5288,3.5422,3.4911,3.4753,3.4212,3.4077,3.4588,3.4741,3.5562,3.5757,3.4986,3.4756,3.3942,3.3747,3.4514,3.4737,3.5834,3.6089,3.5062,3.476,3.3671,3.3424,3.4444,3.4735,3.6103,3.6414,3.5136,3.4763,3.3405,3.3106,3.4381,3.4735,30.0,0.79655,LMO_10Ah,100
3.5585,3.5845,3.5899,3.5652,3.5596,3.5346,3.5288,3.5534,3.5592,3.6112,3.6212,3.5715,3.5603,3.5083,3.4986,3.5483,3.559,3.637,3.6517,3.5778,3.5608,3.4827,3.4686,3.5432,3.559,3.6633,3.6821,3.5829,3.561,3.4574,3.4389,3.5383,3.559,3.6886,3.7118,3.5887,3.5615,3.4323,3.41,3.533,3.5587,30.0,0.71776,LMO_10Ah,100
3.5053,3.5285,3.5416,3.5244,3.5069,3.4851,3.4714,3.4888,3.5062,3.5525,3.578,3.542,3.5076,3.4623,3.4367,3.4727,3.5058,3.5759,3.6129,3.559,3.5083,3.4393,3.403,3.4577,3.5055,3.5989,3.6468,3.5736,3.5088,3.4163,3.3703,3.444,3.5051,3.6217,3.6793,3.5861,3.5092,3.3933,3.3387,3.4316,3.5044,30.0,0.76227,LMO_10Ah,100
3.5208,3.5418,3.5534,3.5374,3.5227,3.503,3.4911,3.5072,3.522,3.5639,3.5862,3.5532,3.5236,3.4825,3.4602,3.4934,3.5218,3.585,3.6177,3.5676,3.5243,3.4616,3.43,3.4809,3.5216,3.6061,3.6484,3.5811,3.5248,3.4416,3.4008,3.4691,3.5213,3.627,3.6781,3.5929,3.5253,3.421,3.3729,3.459,3.5209,30.0,0.72993,LMO_10Ah,100
3.6586,3.6842,3.7012,3.6884,3.6631,3.6396,3.6233,3.6387,3.6624,3.7118,3.7449,3.7186,3.6652,3.6164,3.5857,3.6177,3.6621,3.7369,3.786,3.7455,3.6666,3.5927,3.5494,3.5999,3.6617,3.7616,3.8257,3.7655,3.6672,3.5685,3.5144,3.5848,3.6609,3.786,3.864,3.7892,3.6686,3.545,3.4814,3.5724,3.6605,30.0,0.6051300000000001,LMO_10Ah,100
3.5318,3.558,3.5636,3.539,3.533,3.5078,3.5016,3.5264,3.5325,3.585,3.5954,3.5455,3.5336,3.4818,3.4707,3.5206,3.5325,3.6112,3.6261,3.5518,3.5341,3.4556,3.4398,3.5146,3.5322,3.637,3.6565,3.5576,3.5344,3.4296,3.4093,3.509,3.532,3.6624,3.6861,3.5634,3.5348,3.4042,3.3794,3.5044,3.532,30.0,0.7556499999999999,LMO_10Ah,100
3.48,3.5055,3.5122,3.4883,3.4814,3.457,3.45,3.4737,3.4809,3.532,3.5443,3.4962,3.4823,3.4319,3.4195,3.4674,3.4809,3.5576,3.5752,3.5027,3.4825,3.4066,3.3891,3.4607,3.4807,3.5827,3.6052,3.5099,3.4832,3.3822,3.3599,3.4544,3.4804,3.6071,3.6345,3.5167,3.4837,3.358,3.3315,3.4489,3.4802,30.0,0.80253,LMO_10Ah,100
