U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39,U40,U41,SOC,SOH,material_capacity,pulse_ms
3.6717,3.6919,3.6953,3.6756,3.6726,3.6524,3.6491,3.6689,3.6721,3.7123,3.7188,3.6795,3.6731,3.6328,3.6259,3.6656,3.6719,3.7323,3.7416,3.683,3.6735,3.6129,3.6027,3.6624,3.6717,3.7523,3.7644,3.6865,3.6738,3.5931,3.5794,3.6591,3.6716,3.772,3.7871,3.69,3.6742,3.5734,3.5559,3.6559,3.6714,30.0,0.726025,LMO_24Ah,500
3.6357,3.6552,3.6584,3.6394,3.6366,3.6171,3.614,3.6331,3.6361,3.6751,3.681,3.6429,3.637,3.598,3.5917,3.6301,3.6359,3.6944,3.7032,3.6463,3.6375,3.5787,3.5692,3.627,3.6357,3.7137,3.7253,3.6498,3.6379,3.5594,3.5464,3.6238,3.6356,3.7332,3.7474,3.6531,3.6382,3.5401,3.5239,3.6203,3.6352,30.0,0.778525,LMO_24Ah,500
3.6473,3.6689,3.6721,3.651,3.6482,3.6264,3.6231,3.6445,3.6477,3.691,3.6972,3.6549,3.6487,3.6052,3.5985,3.6412,3.6475,3.7125,3.7216,3.6582,3.6489,3.5838,3.5736,3.638,3.6473,3.7339,3.7458,3.6619,3.6494,3.5625,3.5485,3.6347,3.647,3.7553,3.7699,3.6652,3.6498,3.5408,3.5234,3.6312,3.6468,30.0,0.7694416666666667,LMO_24Ah,500
3.6154,3.6317,3.6343,3.6185,3.6163,3.6001,3.5973,3.6133,3.6157,3.6482,3.6535,3.6217,3.6168,3.5841,3.5787,3.6108,3.6156,3.6645,3.6721,3.6245,3.6171,3.5682,3.5603,3.608,3.6154,3.6803,3.6903,3.6273,3.6173,3.5522,3.5418,3.6054,3.6152,3.6963,3.7081,3.6301,3.6177,3.5367,3.5236,3.6027,3.615,30.0,0.8108041666666667,LMO_24Ah,500
3.6096,3.6247,3.6273,3.6126,3.6105,3.5954,3.5929,3.6077,3.6099,3.6401,3.6449,3.6156,3.611,3.5806,3.5757,3.6052,3.6098,3.6549,3.6623,3.6182,3.6112,3.5659,3.5583,3.6027,3.6096,3.6698,3.6795,3.621,3.6115,3.5511,3.5411,3.6003,3.6094,3.6847,3.6965,3.6235,3.6119,3.5364,3.5237,3.5977,3.6092,30.0,0.8134416666666667,LMO_24Ah,500
3.6315,3.6514,3.6556,3.6361,3.6328,3.6127,3.6085,3.6282,3.6319,3.6719,3.68,3.6407,3.6333,3.5934,3.5848,3.6243,3.6319,3.6918,3.7035,3.6449,3.6338,3.5736,3.5608,3.6205,3.6315,3.7114,3.7267,3.6493,3.6342,3.5543,3.5369,3.6164,3.6312,3.7307,3.7497,3.6531,3.6347,3.5348,3.5127,3.6124,3.631,30.0,0.7822208333333333,LMO_24Ah,1000
3.6352,3.6531,3.6568,3.6393,3.6363,3.6184,3.6145,3.6322,3.6356,3.6714,3.6786,3.6435,3.637,3.601,3.5934,3.6289,3.6354,3.6891,3.7,3.6473,3.6375,3.5834,3.572,3.6257,3.6352,3.707,3.7211,3.651,3.6379,3.5659,3.5506,3.6219,3.6349,3.7244,3.7421,3.6545,3.6384,3.5483,3.5292,3.6184,3.6345,30.0,0.769775,LMO_24Ah,1000
3.6001,3.6168,3.6205,3.6041,3.6012,3.5845,3.5808,3.5973,3.6006,3.634,3.641,3.6082,3.6019,3.5683,3.5611,3.594,3.6003,3.6505,3.6609,3.6117,3.6022,3.5522,3.5409,3.5906,3.6001,3.667,3.6805,3.6152,3.6026,3.5357,3.5209,3.5873,3.5999,3.6833,3.7002,3.6194,3.6033,3.5199,3.5007,3.5838,3.5996,30.0,0.8261375000000001,LMO_24Ah,1000
3.6329,3.6535,3.6579,3.6377,3.634,3.6135,3.6089,3.6294,3.6335,3.6747,3.683,3.6426,3.6347,3.5933,3.5843,3.6254,3.6331,3.6953,3.7072,3.6468,3.6352,3.5729,3.5592,3.6212,3.6329,3.7156,3.7313,3.651,3.6356,3.5525,3.5341,3.617,3.6326,3.7355,3.7548,3.6552,3.6359,3.5325,3.509,3.6126,3.6324,30.0,0.7983583333333333,LMO_24Ah,1000
3.6131,3.6284,3.6321,3.617,3.6142,3.5989,3.5952,3.6103,3.6135,3.6443,3.6512,3.621,3.6147,3.584,3.5769,3.6071,3.6133,3.6594,3.6696,3.6245,3.6152,3.5687,3.5578,3.6038,3.6129,3.6749,3.6881,3.628,3.6156,3.5536,3.5394,3.6005,3.6126,3.6898,3.7061,3.6314,3.6159,3.5385,3.5204,3.5973,3.6124,30.0,0.8073875,LMO_24Ah,1000
3.6177,3.6336,3.6372,3.6217,3.6189,3.6029,3.5994,3.615,3.6182,3.6498,3.6568,3.6256,3.6194,3.5876,3.5806,3.6119,3.618,3.6656,3.6758,3.6291,3.6199,3.5722,3.5615,3.6087,3.6177,3.6812,3.6944,3.6326,3.6203,3.5569,3.5429,3.6054,3.6175,3.6963,3.7128,3.6361,3.6208,3.5418,3.5241,3.602,3.6171,30.0,0.8003291666666666,LMO_24Ah,1000
3.6417,3.6647,3.6696,3.647,3.6429,3.6201,3.615,3.6377,3.6422,3.6879,3.6972,3.6524,3.6435,3.5978,3.5876,3.6333,3.6421,3.7105,3.7241,3.6573,3.644,3.5754,3.5599,3.6282,3.6417,3.733,3.7504,3.6621,3.6443,3.5529,3.5318,3.6236,3.6415,3.7551,3.7764,3.6668,3.6449,3.5306,3.5037,3.6187,3.6414,30.0,0.7896583333333332,LMO_24Ah,1000
3.6082,3.6259,3.6298,3.6124,3.6092,3.5915,3.5875,3.605,3.6087,3.644,3.6514,3.6168,3.6098,3.5743,3.5664,3.6015,3.6084,3.6614,3.6724,3.6205,3.6101,3.5571,3.5452,3.598,3.608,3.6789,3.6933,3.6243,3.6106,3.5397,3.5239,3.5943,3.6078,3.6961,3.7139,3.628,3.611,3.5225,3.5025,3.5906,3.6075,30.0,0.8251083333333334,LMO_24Ah,1000
3.6173,3.6349,3.6387,3.6212,3.6182,3.6006,3.5968,3.6143,3.6177,3.6531,3.6603,3.6256,3.6189,3.5834,3.5757,3.6108,3.6175,3.6707,3.6812,3.6294,3.6194,3.5659,3.5545,3.6075,3.6173,3.6881,3.7021,3.6331,3.6198,3.5487,3.5332,3.6041,3.6171,3.7056,3.7228,3.6368,3.6203,3.5315,3.512,3.6005,3.6168,30.0,0.8041916666666666,LMO_24Ah,1000
3.6113,3.6261,3.6296,3.6149,3.6119,3.5971,3.5936,3.6085,3.6115,3.6414,3.6479,3.6184,3.6124,3.5824,3.5755,3.6054,3.6115,3.6561,3.6656,3.6217,3.6126,3.5678,3.5573,3.602,3.6113,3.6707,3.683,3.6247,3.6129,3.5531,3.5387,3.5987,3.6112,3.6851,3.7,3.6277,3.6131,3.5381,3.5202,3.5954,3.611,30.0,1.092525,LMO_24Ah,1000
3.6519,3.6738,3.6782,3.657,3.6531,3.6314,3.6266,3.6482,3.6524,3.696,3.7049,3.6621,3.6538,3.6101,3.6006,3.644,3.6522,3.7177,3.7306,3.6668,3.6544,3.5889,3.5743,3.6398,3.6521,3.739,3.7562,3.6712,3.6549,3.5673,3.5476,3.6352,3.6517,3.7604,3.7813,3.6758,3.6554,3.5459,3.5211,3.6308,3.6514,30.0,0.761075,LMO_24Ah,1000
3.6366,3.6568,3.661,3.6412,3.6377,3.6177,3.6133,3.6331,3.637,3.6775,3.6856,3.6461,3.6384,3.598,3.5892,3.6294,3.6368,3.6974,3.7095,3.6503,3.6389,3.5782,3.565,3.6252,3.6366,3.7172,3.733,3.6545,3.6393,3.5585,3.5406,3.6212,3.6363,3.7369,3.7562,3.6586,3.6396,3.5387,3.5162,3.6173,3.6361,30.0,0.7737166666666666,LMO_24Ah,1000
3.6077,3.6219,3.625,3.6108,3.6084,3.594,3.591,3.6052,3.608,3.6366,3.6422,3.614,3.6087,3.5801,3.5739,3.6024,3.6078,3.6507,3.6591,3.6168,3.6091,3.5659,3.5566,3.5996,3.6075,3.6645,3.6756,3.6198,3.6092,3.5518,3.5394,3.5966,3.6075,3.6784,3.6918,3.6224,3.6096,3.5378,3.5222,3.5938,3.6073,30.0,1.1206625,LMO_24Ah,1000
3.7119,3.7344,3.739,3.7169,3.7132,3.6909,3.6861,3.7081,3.7123,3.7572,3.766,3.7221,3.7139,3.6691,3.6598,3.7042,3.7121,3.7792,3.7925,3.7267,3.7144,3.6473,3.6329,3.6998,3.7118,3.8013,3.8187,3.7314,3.7149,3.6252,3.6061,3.6953,3.7114,3.8231,3.8447,3.7355,3.7153,3.6033,3.5789,3.6909,3.7109,30.0,0.6521666666666667,LMO_24Ah,1000
3.6661,3.6879,3.6926,3.6712,3.6672,3.6456,3.6407,3.6624,3.6665,3.7102,3.719,3.6763,3.6679,3.6243,3.6145,3.6582,3.6663,3.7318,3.7448,3.6809,3.6684,3.6027,3.5882,3.6537,3.6661,3.753,3.7702,3.6856,3.6691,3.5815,3.5617,3.6491,3.6658,3.7744,3.7953,3.6902,3.6693,3.5601,3.535,3.6445,3.6656,30.0,0.7438291666666667,LMO_24Ah,1000
3.6124,3.6271,3.6303,3.6159,3.6131,3.5985,3.5952,3.6098,3.6129,3.6422,3.6484,3.6194,3.6136,3.5841,3.5773,3.6068,3.6127,3.6568,3.6658,3.6224,3.6138,3.5696,3.5594,3.6038,3.6124,3.671,3.6826,3.6254,3.6142,3.5546,3.5413,3.6006,3.6124,3.6854,3.6995,3.6282,3.6143,3.5401,3.5234,3.5973,3.612,30.0,1.117775,LMO_24Ah,1000
3.6078,3.6226,3.6261,3.6113,3.6085,3.5936,3.5901,3.605,3.608,3.638,3.6445,3.615,3.6089,3.5789,3.572,3.6019,3.608,3.653,3.6623,3.618,3.6092,3.5639,3.5534,3.5987,3.6078,3.6677,3.6796,3.6212,3.6094,3.549,3.5348,3.5954,3.6077,3.6823,3.6967,3.6242,3.6096,3.5341,3.5165,3.592,3.6075,30.0,1.104579166666667,LMO_24Ah,1000
3.6075,3.6236,3.6273,3.6115,3.6085,3.5924,3.5887,3.6045,3.6078,3.6401,3.6472,3.6156,3.6091,3.5766,3.5694,3.6013,3.6075,3.6559,3.6663,3.6192,3.6094,3.561,3.5499,3.598,3.6073,3.6716,3.6853,3.6226,3.6098,3.5453,3.5304,3.5945,3.6071,3.6872,3.7042,3.6263,3.6103,3.5297,3.5111,3.591,3.6068,30.0,0.8234416666666666,LMO_24Ah,1000
3.6224,3.6412,3.6451,3.6266,3.6236,3.6048,3.6008,3.6194,3.6229,3.6605,3.6679,3.631,3.6242,3.5866,3.5787,3.6159,3.6226,3.6789,3.6898,3.6347,3.6245,3.5682,3.5562,3.6124,3.6224,3.6974,3.7118,3.6386,3.625,3.5497,3.5336,3.6087,3.6222,3.7158,3.7335,3.6422,3.6254,3.5313,3.5111,3.605,3.6219,30.0,0.7983875,LMO_24Ah,1000
3.6449,3.6656,3.67,3.6496,3.6461,3.6252,3.6208,3.6414,3.6454,3.687,3.6953,3.6545,3.6466,3.6048,3.5959,3.6375,3.6452,3.7077,3.7198,3.6586,3.6472,3.5845,3.5708,3.6333,3.6449,3.7281,3.7441,3.6628,3.6477,3.5639,3.5457,3.6293,3.6445,3.7488,3.7681,3.667,3.648,3.5436,3.5206,3.625,3.6443,30.0,0.7655791666666666,LMO_24Ah,1000
3.6293,3.647,3.6508,3.6335,3.6305,3.6126,3.6089,3.6263,3.6298,3.6652,3.6726,3.6379,3.631,3.5955,3.5878,3.6229,3.6296,3.6828,3.6937,3.6415,3.6315,3.5783,3.5666,3.6194,3.6293,3.7002,3.7149,3.6452,3.6319,3.5608,3.5453,3.6159,3.6291,3.7179,3.7355,3.6489,3.6324,3.5434,3.5241,3.6122,3.6287,30.0,0.7796375000000001,LMO_24Ah,1000
3.6119,3.6273,3.6308,3.6156,3.6129,3.5975,3.594,3.6092,3.6122,3.6431,3.6498,3.6194,3.6133,3.5824,3.5755,3.6061,3.6119,3.6584,3.6684,3.6229,3.6138,3.5675,3.5569,3.6031,3.6117,3.6737,3.6868,3.6264,3.6143,3.5525,3.5385,3.5998,3.6115,3.6888,3.7053,3.6298,3.6147,3.5373,3.5199,3.5966,3.6112,30.0,0.8063875,LMO_24Ah,1000
3.7228,3.7467,3.7518,3.7284,3.7241,3.7002,3.6949,3.7186,3.7234,3.7711,3.7809,3.7342,3.7249,3.677,3.6663,3.7137,3.723,3.7946,3.8092,3.7393,3.7253,3.6535,3.6373,3.7086,3.7228,3.8178,3.8368,3.7444,3.7258,3.6305,3.6082,3.7037,3.7225,3.8406,3.864,3.7497,3.7263,3.6075,3.5794,3.6982,3.7219,30.0,0.6645541666666667,LMO_24Ah,1000
3.75,3.7764,3.7825,3.7565,3.7513,3.7249,3.7186,3.7448,3.7506,3.8036,3.815,3.7632,3.752,3.6988,3.6861,3.7393,3.7504,3.8299,3.8464,3.7692,3.7527,3.6728,3.6533,3.7332,3.75,3.8559,3.8777,3.775,3.753,3.6463,3.6201,3.7272,3.7495,3.8817,3.9084,3.7808,3.7534,3.6205,3.5868,3.7207,3.7492,30.0,0.6395541666666666,LMO_24Ah,1000
3.624,3.6415,3.6454,3.6282,3.625,3.6075,3.6036,3.621,3.6245,3.6596,3.667,3.6326,3.6257,3.5906,3.5827,3.6173,3.6242,3.677,3.6881,3.6366,3.6261,3.5732,3.5613,3.6136,3.6238,3.6942,3.709,3.6403,3.6264,3.5559,3.5399,3.6099,3.6236,3.7116,3.7297,3.6442,3.627,3.5387,3.5185,3.6064,3.6233,30.0,0.7896916666666667,LMO_24Ah,1000
3.6661,3.6886,3.6935,3.6712,3.6672,3.6447,3.6396,3.6621,3.6665,3.7118,3.7211,3.6768,3.6679,3.6224,3.6124,3.6575,3.6663,3.7342,3.7479,3.6816,3.6684,3.6001,3.5848,3.6528,3.6661,3.7565,3.7743,3.6865,3.6689,3.5778,3.5569,3.648,3.6656,3.7785,3.8004,3.6912,3.6693,3.5555,3.5292,3.6431,3.6654,30.0,0.7442208333333333,LMO_24Ah,1000
3.6326,3.6515,3.6556,3.6368,3.6338,3.6147,3.6106,3.6294,3.6331,3.671,3.6786,3.6414,3.6342,3.5962,3.5882,3.6259,3.6328,3.6898,3.7007,3.6454,3.6347,3.5778,3.5657,3.6222,3.6326,3.7083,3.7228,3.6493,3.6352,3.5594,3.5429,3.6184,3.6324,3.7267,3.7448,3.653,3.6356,3.5408,3.5197,3.6147,3.6321,30.0,0.7858583333333334,LMO_24Ah,1000
3.6115,3.6271,3.6307,3.6152,3.6126,3.5968,3.5933,3.6087,3.6119,3.6433,3.6501,3.6194,3.6131,3.5817,3.5745,3.6056,3.6115,3.6587,3.6689,3.6229,3.6136,3.5664,3.5557,3.6024,3.6113,3.6742,3.6877,3.6263,3.614,3.5511,3.5367,3.5991,3.611,3.6895,3.7063,3.6298,3.6145,3.536,3.5176,3.5957,3.6108,30.0,0.7951625,LMO_24Ah,1000
3.6166,3.6354,3.6394,3.621,3.6177,3.5989,3.5948,3.6133,3.6171,3.6545,3.6621,3.6254,3.6182,3.5808,3.5724,3.6096,3.6168,3.673,3.6844,3.6296,3.6187,3.5624,3.5497,3.6059,3.6166,3.6916,3.7067,3.6333,3.6191,3.5439,3.5269,3.6022,3.6164,3.7098,3.7279,3.6377,3.6196,3.526,3.5044,3.5982,3.6161,30.0,0.8155541666666667,LMO_24Ah,1000
3.6122,3.6275,3.6308,3.6159,3.6133,3.5982,3.5948,3.6096,3.6126,3.6431,3.6496,3.6198,3.6138,3.5834,3.5766,3.6066,3.6124,3.6582,3.6679,3.6229,3.6143,3.5685,3.5585,3.6036,3.612,3.673,3.6858,3.6263,3.6147,3.5538,3.5401,3.6005,3.6119,3.6882,3.7044,3.6294,3.615,3.5383,3.5209,3.5973,3.6115,30.0,0.8018541666666666,LMO_24Ah,1000
3.6335,3.654,3.6584,3.6382,3.6345,3.6142,3.6096,3.63,3.634,3.6749,3.6831,3.6431,3.6352,3.5941,3.5852,3.6261,3.6338,3.6951,3.7072,3.6473,3.6356,3.5739,3.5603,3.6219,3.6335,3.7153,3.7311,3.6517,3.6361,3.5539,3.5353,3.6177,3.6333,3.7353,3.7548,3.6559,3.6366,3.5341,3.5106,3.6135,3.6329,30.0,0.7951083333333333,LMO_24Ah,1000
3.618,3.6349,3.6384,3.6219,3.6191,3.6024,3.5989,3.6154,3.6185,3.6519,3.6589,3.6261,3.6198,3.5862,3.579,3.6122,3.6184,3.6686,3.6788,3.6296,3.6203,3.5699,3.5592,3.6087,3.618,3.6849,3.6986,3.6331,3.6205,3.5536,3.5388,3.6054,3.6177,3.7014,3.7181,3.6364,3.621,3.5371,3.519,3.6022,3.6175,30.0,0.8003458333333334,LMO_24Ah,1000
3.6075,3.6226,3.6261,3.6113,3.6087,3.5936,3.5901,3.605,3.608,3.6382,3.6449,3.6152,3.6092,3.5792,3.5722,3.6019,3.6078,3.6531,3.663,3.6185,3.6096,3.5643,3.5541,3.5987,3.6075,3.6679,3.6809,3.6219,3.6101,3.5497,3.536,3.5954,3.6071,3.6826,3.6988,3.6252,3.6105,3.535,3.5178,3.5922,3.607,30.0,0.8138875,LMO_24Ah,1000
3.6247,3.6421,3.6458,3.6287,3.6257,3.6085,3.6047,3.6217,3.6252,3.6598,3.667,3.6331,3.6263,3.5917,3.5841,3.6184,3.6249,3.677,3.6879,3.6368,3.6268,3.5748,3.5632,3.6147,3.6245,3.694,3.7083,3.6403,3.6271,3.5578,3.5423,3.6112,3.6243,3.7109,3.7281,3.644,3.6275,3.5408,3.5215,3.6078,3.624,30.0,0.7946791666666666,LMO_24Ah,1000
3.6229,3.6396,3.6433,3.627,3.6238,3.6073,3.6033,3.6199,3.6233,3.6568,3.664,3.6312,3.6245,3.591,3.5834,3.6166,3.6231,3.6735,3.6842,3.6349,3.625,3.5745,3.5631,3.6131,3.6228,3.69,3.7042,3.6386,3.6254,3.558,3.5427,3.6096,3.6226,3.7063,3.7244,3.6424,3.6259,3.5416,3.5225,3.6063,3.6224,30.0,0.7981250000000001,LMO_24Ah,1000
3.6127,3.6301,3.634,3.617,3.6138,3.5966,3.5927,3.6098,3.6133,3.648,3.6554,3.6212,3.6145,3.5797,3.5718,3.6064,3.6131,3.6651,3.676,3.6252,3.615,3.5627,3.5508,3.6027,3.6127,3.6823,3.6965,3.6287,3.6152,3.5457,3.5297,3.5991,3.6124,3.6991,3.7167,3.6326,3.6157,3.5288,3.5088,3.5954,3.6122,30.0,0.8136583333333333,LMO_24Ah,1000
3.6593,3.6798,3.684,3.6637,3.6603,3.6398,3.6354,3.6559,3.6596,3.7009,3.7088,3.6684,3.661,3.6198,3.6112,3.6521,3.6593,3.7211,3.733,3.6724,3.6614,3.5996,3.5866,3.6482,3.6591,3.7413,3.7571,3.6765,3.6619,3.5792,3.5618,3.6443,3.6589,3.7616,3.7809,3.6807,3.6626,3.5592,3.5373,3.6403,3.6584,30.0,0.7289875,LMO_24Ah,1000
3.6064,3.6243,3.628,3.6106,3.6077,3.5901,3.5862,3.6036,3.607,3.6422,3.6496,3.615,3.6082,3.5729,3.5652,3.6001,3.6066,3.6596,3.6703,3.6185,3.6085,3.5555,3.5441,3.5966,3.6064,3.677,3.6909,3.6222,3.6089,3.5385,3.5227,3.5929,3.6061,3.694,3.7118,3.6261,3.6094,3.5211,3.5011,3.5894,3.6059,30.0,0.8255416666666666,LMO_24Ah,1000
3.6266,3.6442,3.6479,3.6307,3.6277,3.6103,3.6064,3.6238,3.627,3.6621,3.6693,3.6349,3.6284,3.5934,3.5857,3.6205,3.6268,3.6795,3.69,3.6386,3.6289,3.5762,3.565,3.6171,3.6266,3.6965,3.7107,3.6422,3.6293,3.5592,3.5441,3.6135,3.6263,3.7135,3.7309,3.6459,3.6296,3.5422,3.5229,3.6101,3.6261,30.0,0.7810791666666667,LMO_24Ah,1000
3.617,3.631,3.6342,3.6203,3.6177,3.6038,3.6006,3.6145,3.6173,3.6454,3.6514,3.6238,3.6182,3.5899,3.5836,3.6117,3.6173,3.6593,3.6681,3.6268,3.6185,3.5762,3.5664,3.6089,3.6171,3.673,3.6844,3.6296,3.6187,3.5622,3.5492,3.6059,3.6168,3.6865,3.7005,3.6322,3.6189,3.5485,3.5322,3.6027,3.6166,30.0,1.067841666666667,LMO_24Ah,1000
3.6038,3.6152,3.6182,3.6071,3.6047,3.5934,3.5903,3.6015,3.6043,3.627,3.6328,3.6106,3.6052,3.5826,3.5766,3.5989,3.6041,3.6382,3.6468,3.6136,3.6057,3.5717,3.5625,3.5961,3.6038,3.6489,3.6603,3.6164,3.6059,3.561,3.5483,3.5931,3.6036,3.6596,3.6737,3.6194,3.6061,3.5501,3.5346,3.5901,3.6033,30.0,1.05445,LMO_24Ah,1000
3.6022,3.6143,3.6175,3.6054,3.6031,3.591,3.5878,3.5998,3.6026,3.627,3.6331,3.6092,3.6036,3.5792,3.5729,3.5969,3.6024,3.6389,3.648,3.6122,3.604,3.5673,3.558,3.594,3.6022,3.651,3.6624,3.6154,3.6043,3.5555,3.5427,3.591,3.602,3.663,3.6779,3.6184,3.6045,3.5431,3.5271,3.588,3.6017,30.0,1.065441666666667,LMO_24Ah,1000
3.6024,3.6138,3.6168,3.6057,3.6033,3.592,3.5889,3.6001,3.6027,3.6256,3.6315,3.6092,3.6038,3.581,3.575,3.5973,3.6026,3.6368,3.6456,3.6122,3.6041,3.5701,3.5608,3.5947,3.6024,3.648,3.6596,3.6152,3.6045,3.559,3.5467,3.5919,3.6022,3.6591,3.6735,3.618,3.6048,3.5478,3.5325,3.5889,3.602,30.0,1.060616666666667,LMO_24Ah,1000
3.7195,3.7434,3.7488,3.7251,3.7209,3.697,3.6916,3.7153,3.72,3.7679,3.778,3.7311,3.7216,3.6737,3.6628,3.7104,3.7198,3.7916,3.8064,3.7363,3.7221,3.6501,3.6335,3.7053,3.7195,3.8152,3.8343,3.7416,3.7225,3.6266,3.6043,3.7,3.7193,3.8383,3.8622,3.7467,3.723,3.6031,3.575,3.6947,3.7188,30.0,0.6706375000000001,LMO_24Ah,1000
3.6522,3.673,3.6775,3.657,3.6533,3.6328,3.6282,3.6487,3.6526,3.6942,3.7028,3.6619,3.654,3.6124,3.6033,3.6447,3.6524,3.7149,3.7274,3.6665,3.6545,3.592,3.5782,3.6403,3.6521,3.7353,3.7516,3.6707,3.6549,3.5715,3.5529,3.6361,3.6519,3.7555,3.7758,3.6751,3.6554,3.5511,3.5276,3.6319,3.6515,30.0,0.76035,LMO_24Ah,1000
3.6073,3.6236,3.6275,3.6113,3.6082,3.592,3.5883,3.6043,3.6077,3.6405,3.6477,3.6156,3.6089,3.5764,3.5687,3.601,3.6073,3.6566,3.6673,3.6192,3.6094,3.5604,3.549,3.5975,3.6071,3.6728,3.6868,3.6229,3.6098,3.5443,3.5288,3.594,3.6068,3.6888,3.7063,3.6263,3.6101,3.5283,3.5088,3.5906,3.6066,30.0,0.8154041666666667,LMO_24Ah,1000
3.6184,3.6354,3.6394,3.6226,3.6194,3.6024,3.5985,3.6152,3.6187,3.653,3.6605,3.627,3.6201,3.5857,3.5778,3.6117,3.6185,3.67,3.681,3.6308,3.6205,3.569,3.5571,3.608,3.6182,3.6868,3.7014,3.6345,3.6208,3.5522,3.5362,3.6041,3.618,3.7032,3.7214,3.6384,3.6212,3.5353,3.5155,3.6006,3.6177,30.0,0.8017541666666667,LMO_24Ah,1000
3.6305,3.6489,3.6528,3.6349,3.6317,3.6135,3.6094,3.6275,3.631,3.6675,3.6751,3.6393,3.6322,3.5957,3.5876,3.6238,3.6308,3.6854,3.6967,3.6433,3.6326,3.5778,3.5657,3.6201,3.6305,3.7035,3.7183,3.6472,3.6331,3.5599,3.5436,3.6164,3.6301,3.7214,3.7395,3.651,3.6335,3.5422,3.5216,3.6127,3.6298,30.0,0.7800291666666667,LMO_24Ah,1000
3.6166,3.6319,3.6354,3.6205,3.6177,3.6026,3.5989,3.6138,3.6171,3.6475,3.6544,3.6245,3.6182,3.5878,3.5806,3.6106,3.6168,3.6624,3.6728,3.6282,3.6187,3.5731,3.5624,3.6073,3.6166,3.6774,3.691,3.6317,3.6191,3.5583,3.5439,3.6041,3.6164,3.6923,3.7091,3.6352,3.6196,3.5436,3.5253,3.6006,3.6161,30.0,0.7973083333333334,LMO_24Ah,1000
3.6336,3.6535,3.6577,3.6384,3.6349,3.6152,3.6106,3.6303,3.6342,3.6737,3.6819,3.6431,3.6354,3.5957,3.5868,3.6263,3.634,3.6933,3.7056,3.6475,3.6359,3.5762,3.5627,3.6221,3.6338,3.7128,3.7288,3.6519,3.6363,3.5569,3.5385,3.618,3.6335,3.7323,3.7516,3.6561,3.6366,3.5374,3.5144,3.6138,3.6333,30.0,0.792125,LMO_24Ah,1000
3.6352,3.6558,3.6602,3.64,3.6363,3.6159,3.6113,3.6317,3.6357,3.6768,3.6851,3.6449,3.637,3.5959,3.5868,3.6277,3.6354,3.697,3.7093,3.6493,3.6375,3.5759,3.5622,3.6236,3.6352,3.7174,3.7335,3.6535,3.638,3.5555,3.5369,3.6192,3.6349,3.7372,3.7569,3.6579,3.6384,3.5355,3.5122,3.6152,3.6347,30.0,0.7840458333333333,LMO_24Ah,1000
3.6491,3.6672,3.671,3.6531,3.6503,3.6322,3.6284,3.6461,3.6494,3.6858,3.6932,3.6575,3.6508,3.6147,3.607,3.6428,3.6493,3.7037,3.7146,3.6614,3.6514,3.5969,3.5854,3.6393,3.6491,3.7216,3.7358,3.6651,3.6519,3.5794,3.5636,3.6357,3.6487,3.7392,3.7569,3.6689,3.6524,3.5618,3.5422,3.6322,3.6486,30.0,0.7370166666666668,LMO_24Ah,1000
3.615,3.6308,3.6343,3.6189,3.6161,3.6003,3.5966,3.6122,3.6154,3.647,3.654,3.6231,3.6166,3.585,3.5778,3.6089,3.615,3.6624,3.673,3.6266,3.6171,3.5696,3.5585,3.6054,3.6149,3.6781,3.6919,3.6301,3.6175,3.5543,3.5395,3.6022,3.6145,3.6935,3.7107,3.6338,3.618,3.5388,3.5206,3.5989,3.6143,30.0,0.8057500000000001,LMO_24Ah,1000
3.6285,3.6482,3.6524,3.6331,3.6296,3.6101,3.6059,3.6252,3.6291,3.6682,3.6761,3.6379,3.6303,3.5913,3.5827,3.6215,3.6289,3.6875,3.6993,3.6421,3.6308,3.572,3.559,3.6175,3.6285,3.7065,3.7221,3.6459,3.6312,3.5529,3.5353,3.6133,3.6284,3.7256,3.7446,3.65,3.6315,3.5339,3.5116,3.6094,3.628,30.0,0.7952458333333333,LMO_24Ah,1000
3.624,3.64,3.6435,3.6278,3.625,3.6089,3.6052,3.6212,3.6243,3.6565,3.6635,3.6319,3.6256,3.5934,3.5861,3.618,3.6242,3.6723,3.6826,3.6356,3.6261,3.5778,3.5668,3.6147,3.6238,3.6881,3.7019,3.6389,3.6264,3.562,3.5473,3.6112,3.6236,3.7039,3.7207,3.6426,3.627,3.5462,3.5281,3.6078,3.6233,30.0,0.8001916666666666,LMO_24Ah,1000
3.6658,3.6875,3.6923,3.6707,3.667,3.6452,3.6405,3.6621,3.6663,3.7098,3.7188,3.6761,3.6677,3.624,3.6143,3.6577,3.6661,3.7314,3.7444,3.6807,3.6682,3.6026,3.588,3.6533,3.6658,3.7527,3.7699,3.6854,3.6686,3.5813,3.5617,3.6486,3.6654,3.7739,3.795,3.6896,3.6691,3.5599,3.5353,3.6442,3.6651,30.0,0.7358583333333333,LMO_24Ah,1000
